src,sched_arr_time,original_index,unique_index
ua,6:15 p.m.,1757,1111
flylouisville,9:40 a.m.,1758,1112
flylouisville,,1759,1113
flylouisville,9:25 a.m.,1760,1114
flylouisville,11:55 a.m.,1761,1115
flylouisville,,1762,1113
flylouisville,10:30 p.m.,1763,1116
flylouisville,3:15 p.m.,1764,1117
flylouisville,5:05 p.m.,1765,1118
flylouisville,,1766,1113
flylouisville,,1767,1113
flylouisville,6:55 a.m.  Fri 02-Dec-2011,1768,1119
flylouisville,,1769,1113
flylouisville,,1770,1113
flylouisville,6:46 p.m.,1771,1120
flylouisville,,1772,1113
flylouisville,,1773,1113
flylouisville,12:35 p.m.,1774,1121
flylouisville,,1775,1113
flylouisville,9:55 a.m.,1776,1122
flylouisville,7:55 p.m.,1777,1123
flylouisville,,1778,1113
flylouisville,,1779,1113
flylouisville,,1780,1113
flylouisville,,1781,1113
flylouisville,3:50 p.m.,1782,1124
flylouisville,,1783,1113
flylouisville,9:20 a.m.,1784,1125
flylouisville,4:57 p.m.,1785,1126
flylouisville,,1786,1113
flylouisville,,1787,1113
flylouisville,12:10 p.m.,1788,1127
flylouisville,2:35 p.m.,1789,1128
flylouisville,,1790,1113
flylouisville,,1791,1113
flylouisville,,1792,1113
flylouisville,6:15 p.m.,1793,1129
flylouisville,1:45 p.m.,1794,1130
flylouisville,,1795,1113
flylouisville,,1796,1113
flylouisville,2:45 p.m.,1797,1131
flylouisville,,1798,1113
flylouisville,,1799,1113
flylouisville,10:35 a.m.,1800,1132
flylouisville,7:25 p.m.,1801,1133
flylouisville,9:10 p.m.,1802,1134
flylouisville,12:21 a.m.  Fri 02-Dec-2011,1803,1135
flylouisville,,1804,1113
flylouisville,12:18 p.m.,1805,1136
flylouisville,7:30 a.m.,1806,1137
flylouisville,9:35 a.m.,1807,1138
flylouisville,,1808,1113
flylouisville,6:23 p.m.,1809,1139
flylouisville,,1810,1113
flylouisville,9:45 p.m.,1811,1140
flylouisville,,1812,1113
flylouisville,,1813,1113
flylouisville,,1814,1113
flylouisville,4:31 p.m.,1815,1141
flylouisville,2:45 p.m.,1816,1131
flylouisville,,1817,1113
flylouisville,5:50 a.m.  Fri 02-Dec-2011,1818,1142
flylouisville,12:29 a.m.  Fri 02-Dec-2011,1819,1143
flylouisville,12:15 a.m.  Fri 02-Dec-2011,1820,1144
flylouisville,11:50 p.m.,1821,1145
flylouisville,10:34 a.m.,1822,1146
flylouisville,11:50 a.m.,1823,1147
flylouisville,,1824,1113
flylouisville,3:50 p.m.,1825,1124
flylouisville,,1826,1113
flylouisville,,1827,1113
flylouisville,5:11 a.m.,1828,1148
flylouisville,6:40 p.m.,1829,1149
flylouisville,,1830,1113
flylouisville,,1831,1113
flylouisville,,1832,1113
flylouisville,,1833,1113
flylouisville,,1834,1113
flylouisville,,1835,1113
flylouisville,4:05 p.m.,1836,1150
flylouisville,5:55 p.m.,1837,1151
flylouisville,11:35 a.m.,1838,1152
flylouisville,2:15 p.m.,1839,1153
flylouisville,11:05 a.m.,1840,1154
flylouisville,,1841,1113
flylouisville,2:35 p.m.,1842,1128
flylouisville,,1843,1113
flylouisville,6:30 p.m.,1844,1155
flylouisville,8:00 a.m.,1845,1156
flylouisville,,1846,1113
flylouisville,6:40 p.m.,1847,1149
flylouisville,2:25 p.m.,1848,1157
flylouisville,11:10 a.m.,1849,1158
flylouisville,,1850,1113
flylouisville,6:17 p.m.,1851,1159
flylouisville,12:55 p.m.,1852,1160
flylouisville,7:45 a.m.,1853,1161
flylouisville,7:05 p.m.,1854,1162
flylouisville,6:40 a.m.,1855,1163
flylouisville,10:45 a.m.,1856,1164
flylouisville,3:30 p.m.,1857,1165
quicktrip,9:40 a.m.,1858,1166
quicktrip,10:15 p.m.,1859,1167
quicktrip,9:25 a.m.,1860,1168
quicktrip,11:55 a.m.,1861,1169
quicktrip,9:54 a.m.,1862,1170
quicktrip,10:30 p.m.,1863,1171
quicktrip,2:00 p.m.,1864,1172
quicktrip,7:25 p.m.,1865,1173
quicktrip,5:05 p.m.,1866,1174
quicktrip,2:50 p.m.,1867,1175
quicktrip,6:55 a.m.,1868,1176
quicktrip,7:23 a.m.,1869,1177
quicktrip,5:35 a.m.,1870,1178
quicktrip,6:46 p.m.,1871,1179
quicktrip,9:21 a.m.,1872,1180
quicktrip,1:16 p.m.,1873,1181
quicktrip,9:55 a.m.,1874,1182
quicktrip,10:06 a.m.,1875,1183
quicktrip,7:55 p.m.,1876,1184
quicktrip,12:35 p.m.,1877,1185
quicktrip,7:03 p.m.,1878,1186
quicktrip,8:22 p.m.,1879,1187
quicktrip,3:50 p.m.,1880,1188
quicktrip,1:17 p.m.,1881,1189
quicktrip,9:20 a.m.,1882,1190
quicktrip,4:57 p.m.,1883,1191
quicktrip,10:20 a.m.,1884,1192
quicktrip,10:54 a.m.,1885,1193
quicktrip,11:05 a.m.,1886,1194
quicktrip,12:10 p.m.,1887,1195
quicktrip,8:00 a.m.,1888,1196
quicktrip,2:35 p.m.,1889,1197
quicktrip,7:45 a.m.,1890,1198
quicktrip,2:45 p.m.,1891,1199
quicktrip,3:19 p.m.,1892,1200
quicktrip,1:45 p.m.,1893,1201
quicktrip,8:56 p.m.,1894,1202
quicktrip,2:25 p.m.,1895,1203
quicktrip,2:45 p.m.,1896,1199
quicktrip,5:15 p.m.,1897,1204
quicktrip,4:00 p.m.,1898,1205
quicktrip,10:35 a.m.,1899,1206
quicktrip,11:35 a.m.,1900,1207
quicktrip,9:10 p.m.,1901,1208
quicktrip,3:15 p.m.,1902,1209
quicktrip,12:21 a.m.,1903,1210
quicktrip,7:53 p.m.,1904,1211
quicktrip,12:18 p.m.,1905,1212
quicktrip,7:30 a.m.,1906,1213
quicktrip,9:35 a.m.,1907,1214
quicktrip,8:05 p.m.,1908,1215
quicktrip,11:10 a.m.,1909,1216
quicktrip,6:23 p.m.,1910,1217
quicktrip,7:35 p.m.,1911,1218
quicktrip,9:45 p.m.,1912,1219
quicktrip,6:44 p.m.,1913,1220
quicktrip,10:31 a.m.,1914,1221
quicktrip,2:59 p.m.,1915,1222
quicktrip,4:31 p.m.,1916,1223
quicktrip,4:17 p.m.,1917,1224
quicktrip,5:50 a.m.,1918,1225
quicktrip,12:29 a.m.,1919,1226
quicktrip,12:15 a.m.,1920,1227
quicktrip,11:50 p.m.,1921,1228
quicktrip,5:00 p.m.,1922,1229
quicktrip,10:34 a.m.,1923,1230
quicktrip,11:50 a.m.,1924,1231
quicktrip,6:15 p.m.,1925,1232
quicktrip,9:24 a.m.,1926,1233
quicktrip,4:48 p.m.,1927,1234
quicktrip,5:11 a.m.,1928,1235
quicktrip,6:40 p.m.,1929,1236
quicktrip,1:40 p.m.,1930,1237
quicktrip,9:20 p.m.,1931,1238
quicktrip,4:53 p.m.,1932,1239
quicktrip,7:03 p.m.,1933,1186
quicktrip,4:05 p.m.,1934,1240
quicktrip,5:55 p.m.,1935,1241
quicktrip,11:35 a.m.,1936,1207
quicktrip,2:15 p.m.,1937,1242
quicktrip,2:35 p.m.,1938,1197
quicktrip,1:39 p.m.,1939,1243
quicktrip,10:40 a.m.,1940,1244
quicktrip,6:30 p.m.,1941,1245
quicktrip,6:40 p.m.,1942,1236
quicktrip,3:30 p.m.,1943,1246
quicktrip,4:49 p.m.,1944,1247
quicktrip,6:17 p.m.,1945,1248
quicktrip,12:55 p.m.,1946,1249
quicktrip,7:05 p.m.,1947,1250
quicktrip,6:40 a.m.,1948,1251
quicktrip,10:45 a.m.,1949,1252
allegiantair,9:40 a.m.,1950,1253
allegiantair,,1951,1254
allegiantair,9:25 a.m.,1952,1255
allegiantair,11:55 a.m.,1953,1256
allegiantair,,1954,1254
allegiantair,10:30 p.m.,1955,1257
allegiantair,3:15 p.m.,1956,1258
allegiantair,5:05 p.m.,1957,1259
allegiantair,,1958,1254
allegiantair,,1959,1254
allegiantair,6:55 a.m. Dec 02,1960,1260
allegiantair,,1961,1254
allegiantair,,1962,1254
allegiantair,6:46 p.m.,1963,1261
allegiantair,,1964,1254
allegiantair,,1965,1254
allegiantair,12:35 p.m.,1966,1262
allegiantair,,1967,1254
allegiantair,9:55 a.m.,1968,1263
allegiantair,7:55 p.m.,1969,1264
allegiantair,,1970,1254
allegiantair,,1971,1254
allegiantair,,1972,1254
allegiantair,,1973,1254
allegiantair,3:50 p.m.,1974,1265
allegiantair,,1975,1254
allegiantair,9:20 a.m.,1976,1266
allegiantair,4:57 p.m.,1977,1267
allegiantair,,1978,1254
allegiantair,,1979,1254
allegiantair,12:10 p.m.,1980,1268
allegiantair,2:35 p.m.,1981,1269
allegiantair,,1982,1254
allegiantair,,1983,1254
allegiantair,,1984,1254
allegiantair,6:15 p.m.,1985,1270
allegiantair,1:45 p.m.,1986,1271
allegiantair,,1987,1254
allegiantair,,1988,1254
allegiantair,2:45 p.m.,1989,1272
allegiantair,,1990,1254
allegiantair,,1991,1254
allegiantair,10:35 a.m.,1992,1273
allegiantair,7:25 p.m.,1993,1274
allegiantair,9:10 p.m.,1994,1275
allegiantair,12:21 a.m. Dec 02,1995,1276
allegiantair,,1996,1254
allegiantair,12:18 p.m.,1997,1277
allegiantair,7:30 a.m.,1998,1278
allegiantair,9:35 a.m.,1999,1279
allegiantair,,2000,1254
allegiantair,6:23 p.m.,2001,1280
allegiantair,,2002,1254
allegiantair,9:45 p.m.,2003,1281
allegiantair,,2004,1254
allegiantair,,2005,1254
allegiantair,2:59 p.m.,2006,1282
allegiantair,4:31 p.m.,2007,1283
allegiantair,2:45 p.m.,2008,1272
allegiantair,,2009,1254
allegiantair,5:50 a.m. Dec 02,2010,1284
allegiantair,12:29 a.m. Dec 02,2011,1285
allegiantair,12:15 a.m. Dec 02,2012,1286
allegiantair,11:50 p.m.,2013,1287
allegiantair,10:34 a.m.,2014,1288
allegiantair,11:50 a.m.,2015,1289
allegiantair,,2016,1254
allegiantair,3:50 p.m.,2017,1265
allegiantair,,2018,1254
allegiantair,,2019,1254
allegiantair,5:11 a.m.Dec 02,2020,1290
allegiantair,6:40 p.m.,2021,1291
allegiantair,,2022,1254
allegiantair,,2023,1254
allegiantair,,2024,1254
allegiantair,,2025,1254
allegiantair,,2026,1254
allegiantair,,2027,1254
allegiantair,4:05 p.m.,2028,1292
allegiantair,5:55 p.m.,2029,1293
allegiantair,11:35 a.m.,2030,1294
allegiantair,2:15 p.m.,2031,1295
allegiantair,11:05 a.m.,2032,1296
allegiantair,,2033,1254
allegiantair,2:35 p.m.,2034,1269
allegiantair,,2035,1254
allegiantair,6:30 p.m.,2036,1297
allegiantair,8:00 a.m.,2037,1298
allegiantair,,2038,1254
allegiantair,6:40 p.m.,2039,1291
allegiantair,2:25 p.m.,2040,1299
allegiantair,11:10 a.m.,2041,1300
allegiantair,,2042,1254
allegiantair,6:17 p.m.,2043,1301
allegiantair,12:55 p.m.,2044,1302
allegiantair,7:45 a.m.,2045,1303
allegiantair,7:05 p.m.,2046,1304
allegiantair,6:40 a.m.,2047,1305
allegiantair,10:45 a.m.,2048,1306
allegiantair,3:30 p.m.,2049,1307
businesstravellogue,9:40 a.m.,2050,1308
businesstravellogue,,2051,1309
businesstravellogue,9:25 a.m.,2052,1310
businesstravellogue,11:55 a.m.,2053,1311
businesstravellogue,,2054,1309
businesstravellogue,10:30 p.m.,2055,1312
businesstravellogue,3:15 p.m.,2056,1313
businesstravellogue,5:05 p.m.,2057,1314
businesstravellogue,,2058,1309
businesstravellogue,,2059,1309
businesstravellogue,6:55 a.m.  Fri 02-Dec-2011,2060,1315
businesstravellogue,,2061,1309
businesstravellogue,,2062,1309
businesstravellogue,6:46 p.m.,2063,1316
businesstravellogue,,2064,1309
businesstravellogue,,2065,1309
businesstravellogue,12:35 p.m.,2066,1317
businesstravellogue,,2067,1309
businesstravellogue,9:55 a.m.,2068,1318
businesstravellogue,7:55 p.m.,2069,1319
businesstravellogue,,2070,1309
businesstravellogue,,2071,1309
businesstravellogue,,2072,1309
businesstravellogue,,2073,1309
businesstravellogue,3:50 p.m.,2074,1320
businesstravellogue,,2075,1309
businesstravellogue,9:20 a.m.,2076,1321
businesstravellogue,4:57 p.m.,2077,1322
businesstravellogue,,2078,1309
businesstravellogue,,2079,1309
businesstravellogue,12:10 p.m.,2080,1323
businesstravellogue,2:35 p.m.,2081,1324
businesstravellogue,,2082,1309
businesstravellogue,,2083,1309
businesstravellogue,,2084,1309
businesstravellogue,6:15 p.m.,2085,1325
businesstravellogue,1:45 p.m.,2086,1326
businesstravellogue,,2087,1309
businesstravellogue,,2088,1309
businesstravellogue,2:45 p.m.,2089,1327
businesstravellogue,,2090,1309
businesstravellogue,,2091,1309
businesstravellogue,10:35 a.m.,2092,1328
businesstravellogue,7:25 p.m.,2093,1329
businesstravellogue,9:10 p.m.,2094,1330
businesstravellogue,12:21 a.m.  Fri 02-Dec-2011,2095,1331
businesstravellogue,,2096,1309
businesstravellogue,12:18 p.m.,2097,1332
businesstravellogue,7:30 a.m.,2098,1333
businesstravellogue,9:35 a.m.,2099,1334
businesstravellogue,,2100,1309
businesstravellogue,6:23 p.m.,2101,1335
businesstravellogue,,2102,1309
businesstravellogue,9:45 p.m.,2103,1336
businesstravellogue,,2104,1309
businesstravellogue,,2105,1309
businesstravellogue,,2106,1309
businesstravellogue,4:31 p.m.,2107,1337
businesstravellogue,2:45 p.m.,2108,1327
businesstravellogue,,2109,1309
businesstravellogue,5:50 a.m.  Fri 02-Dec-2011,2110,1338
businesstravellogue,12:29 a.m.  Fri 02-Dec-2011,2111,1339
businesstravellogue,12:15 a.m.  Fri 02-Dec-2011,2112,1340
businesstravellogue,11:50 p.m.,2113,1341
businesstravellogue,10:34 a.m.,2114,1342
businesstravellogue,11:50 a.m.,2115,1343
businesstravellogue,,2116,1309
businesstravellogue,3:50 p.m.,2117,1320
businesstravellogue,,2118,1309
businesstravellogue,,2119,1309
businesstravellogue,5:11 a.m.,2120,1344
businesstravellogue,6:40 p.m.,2121,1345
businesstravellogue,,2122,1309
businesstravellogue,,2123,1309
businesstravellogue,,2124,1309
businesstravellogue,,2125,1309
businesstravellogue,,2126,1309
businesstravellogue,,2127,1309
businesstravellogue,4:05 p.m.,2128,1346
businesstravellogue,5:55 p.m.,2129,1347
businesstravellogue,11:35 a.m.,2130,1348
businesstravellogue,2:15 p.m.,2131,1349
businesstravellogue,11:05 a.m.,2132,1350
businesstravellogue,,2133,1309
businesstravellogue,2:35 p.m.,2134,1324
businesstravellogue,,2135,1309
businesstravellogue,6:30 p.m.,2136,1351
businesstravellogue,8:00 a.m.,2137,1352
businesstravellogue,,2138,1309
businesstravellogue,6:40 p.m.,2139,1345
businesstravellogue,2:25 p.m.,2140,1353
businesstravellogue,11:10 a.m.,2141,1354
businesstravellogue,,2142,1309
businesstravellogue,6:17 p.m.,2143,1355
businesstravellogue,12:55 p.m.,2144,1356
businesstravellogue,7:45 a.m.,2145,1357
businesstravellogue,7:05 p.m.,2146,1358
businesstravellogue,6:40 a.m.,2147,1359
businesstravellogue,10:45 a.m.,2148,1360
businesstravellogue,3:30 p.m.,2149,1361
den,,2150,1362
den,1:17 p.m.,2151,1363
den,12:15 a.m.,2152,1364
den,,2153,1362
den,2:35 p.m.,2154,1365
gofox,9:40 a.m.,2155,1366
gofox,,2156,1367
gofox,9:25 a.m.,2157,1368
gofox,11:55 a.m.,2158,1369
gofox,,2159,1367
gofox,10:30 p.m.,2160,1370
gofox,3:15 p.m.,2161,1371
gofox,5:05 p.m.,2162,1372
gofox,,2163,1367
gofox,,2164,1367
gofox,6:55 a.m. Dec 02,2165,1373
gofox,,2166,1367
gofox,,2167,1367
gofox,6:46 p.m.,2168,1374
gofox,,2169,1367
gofox,,2170,1367
gofox,12:35 p.m.,2171,1375
gofox,,2172,1367
gofox,9:55 a.m.,2173,1376
gofox,7:55 p.m.,2174,1377
gofox,,2175,1367
gofox,,2176,1367
gofox,,2177,1367
gofox,,2178,1367
gofox,3:50 p.m.,2179,1378
gofox,,2180,1367
gofox,9:20 a.m.,2181,1379
gofox,4:57 p.m.,2182,1380
gofox,,2183,1367
gofox,,2184,1367
gofox,12:10 p.m.,2185,1381
gofox,2:35 p.m.,2186,1382
gofox,,2187,1367
gofox,,2188,1367
gofox,,2189,1367
gofox,6:15 p.m.,2190,1383
gofox,1:45 p.m.,2191,1384
gofox,,2192,1367
gofox,,2193,1367
gofox,2:45 p.m.,2194,1385
gofox,,2195,1367
gofox,,2196,1367
gofox,10:35 a.m.,2197,1386
gofox,7:25 p.m.,2198,1387
gofox,9:10 p.m.,2199,1388
gofox,12:21 a.m. Dec 02,2200,1389
gofox,,2201,1367
gofox,12:18 p.m.,2202,1390
gofox,7:30 a.m.,2203,1391
gofox,9:35 a.m.,2204,1392
gofox,,2205,1367
gofox,6:23 p.m.,2206,1393
gofox,,2207,1367
gofox,9:45 p.m.,2208,1394
gofox,,2209,1367
gofox,,2210,1367
gofox,2:59 p.m.,2211,1395
gofox,4:31 p.m.,2212,1396
gofox,2:45 p.m.,2213,1385
gofox,,2214,1367
gofox,5:50 a.m. Dec 02,2215,1397
gofox,12:29 a.m. Dec 02,2216,1398
gofox,12:15 a.m. Dec 02,2217,1399
gofox,11:50 p.m.,2218,1400
gofox,10:34 a.m.,2219,1401
gofox,11:50 a.m.,2220,1402
gofox,,2221,1367
gofox,3:50 p.m.,2222,1378
gofox,,2223,1367
gofox,,2224,1367
gofox,5:11 a.m.Dec 02,2225,1403
gofox,6:40 p.m.,2226,1404
gofox,,2227,1367
gofox,,2228,1367
gofox,,2229,1367
gofox,,2230,1367
gofox,,2231,1367
gofox,,2232,1367
gofox,4:05 p.m.,2233,1405
gofox,5:55 p.m.,2234,1406
gofox,11:35 a.m.,2235,1407
gofox,2:15 p.m.,2236,1408
gofox,11:05 a.m.,2237,1409
gofox,,2238,1367
gofox,2:35 p.m.,2239,1382
gofox,,2240,1367
gofox,6:30 p.m.,2241,1410
gofox,8:00 a.m.,2242,1411
gofox,,2243,1367
gofox,6:40 p.m.,2244,1404
gofox,2:25 p.m.,2245,1412
gofox,11:10 a.m.,2246,1413
gofox,,2247,1367
gofox,6:17 p.m.,2248,1414
gofox,12:55 p.m.,2249,1415
gofox,7:45 a.m.,2250,1416
gofox,7:05 p.m.,2251,1417
gofox,6:40 a.m.,2252,1418
gofox,10:45 a.m.,2253,1419
gofox,3:30 p.m.,2254,1420
flightaware,9:30 a.m.,2255,1421
flightaware,8:54 a.m.,2256,1422
flightaware,9:40 p.m.,2257,1423
flightaware,9:34 a.m.,2258,1424
flightaware,10:15 p.m.,2259,1425
flightaware,6:30 a.m.,2260,1426
flightaware,6:34 p.m.,2261,1427
flightaware,9:11 a.m.,2262,1428
flightaware,9:45 a.m.,2263,1429
flightaware,7:26 p.m.,2264,1430
flightaware,12:12 p.m.,2265,1431
flightaware,3:33 p.m.,2266,1432
flightaware,12:51 p.m.,2267,1433
flightaware,8:51 a.m.,2268,1434
flightaware,4:37 p.m.,2269,1435
flightaware,10:55 a.m.,2270,1436
flightaware,11:43 a.m.,2271,1437
flightaware,7:50 a.m.,2272,1438
flightaware,2:14 p.m.,2273,1439
flightaware,7:25 a.m.,2274,1440
flightaware,2:35 p.m.,2275,1441
flightaware,2:48 p.m.,2276,1442
flightaware,5:40 p.m.,2277,1443
flightaware,1:35 p.m.,2278,1444
flightaware,8:04 p.m.,2279,1445
flightaware,10:43 a.m.,2280,1446
flightaware,8:46 p.m.,2281,1447
flightaware,1:57 p.m.,2282,1448
flightaware,2:10 p.m.,2283,1449
flightaware,3:50 p.m.,2284,1450
flightaware,10:18 a.m.,2285,1451
flightaware,7:08 p.m.,2286,1452
flightaware,9:00 p.m.,2287,1453
flightaware,2:47 p.m.,2288,1454
flightaware,11:52 p.m.,2289,1455
flightaware,12:08 p.m.,2290,1456
flightaware,6:50 a.m.,2291,1457
flightaware,9:00 a.m.,2292,1458
flightaware,7:38 p.m.,2293,1459
flightaware,6:00 p.m.,2294,1460
flightaware,9:25 p.m.,2295,1461
flightaware,2:35 p.m.,2296,1441
flightaware,4:20 p.m.,2297,1462
flightaware,3:55 p.m.,2298,1463
flightaware,12:09 a.m.,2299,1464
flightaware,12:05 a.m.,2300,1465
flightaware,11:31 p.m.,2301,1466
flightaware,9:25 a.m.,2302,1467
flightaware,11:22 a.m.,2303,1468
flightaware,3:30 p.m.,2304,1469
flightaware,5:08 a.m.,2305,1470
flightaware,6:15 p.m.,2306,1471
flightaware,9:10 p.m.,2307,1472
flightaware,3:55 p.m.,2308,1463
flightaware,5:17 p.m.,2309,1473
flightaware,10:57 a.m.,2310,1474
flightaware,2:05 p.m.,2311,1475
flightaware,2:17 p.m.,2312,1476
flightaware,5:57 p.m.,2313,1477
flightaware,6:30 p.m.,2314,1478
flightaware,2:52 p.m.,2315,1479
flightaware,6:07 p.m.,2316,1480
flightaware,12:45 p.m.,2317,1481
flightaware,6:31 p.m.,2318,1482
flightaware,6:30 a.m.,2319,1426
flightaware,10:09 a.m.,2320,1483
world-flight-tracker,9:40 a.m.,2321,1484
world-flight-tracker,9:25 a.m.,2322,1485
world-flight-tracker,11:55 a.m.,2323,1486
world-flight-tracker,10:30 p.m.,2324,1487
world-flight-tracker,7:25 p.m.,2325,1488
world-flight-tracker,12:21 a.m.,2326,1489
world-flight-tracker,5:05 p.m.,2327,1490
world-flight-tracker,6:55 a.m.,2328,1491
world-flight-tracker,6:46 p.m.,2329,1492
world-flight-tracker,9:55 a.m.,2330,1493
world-flight-tracker,7:55 p.m.,2331,1494
world-flight-tracker,12:35 p.m.,2332,1495
world-flight-tracker,3:50 p.m.,2333,1496
world-flight-tracker,9:20 a.m.,2334,1497
world-flight-tracker,4:57 p.m.,2335,1498
world-flight-tracker,11:05 a.m.,2336,1499
world-flight-tracker,12:10 p.m.,2337,1500
world-flight-tracker,8:00 a.m.,2338,1501
world-flight-tracker,2:35 p.m.,2339,1502
world-flight-tracker,7:45 a.m.,2340,1503
world-flight-tracker,2:45 p.m.,2341,1504
world-flight-tracker,1:45 p.m.,2342,1505
world-flight-tracker,11:10 a.m.,2343,1506
world-flight-tracker,2:25 p.m.,2344,1507
world-flight-tracker,2:45 p.m.,2345,1504
world-flight-tracker,10:35 a.m.,2346,1508
world-flight-tracker,9:10 p.m.,2347,1509
world-flight-tracker,3:15 p.m.,2348,1510
world-flight-tracker,12:18 p.m.,2349,1511
world-flight-tracker,7:30 a.m.,2350,1512
world-flight-tracker,9:35 a.m.,2351,1513
world-flight-tracker,6:23 p.m.,2352,1514
world-flight-tracker,9:45 p.m.,2353,1515
world-flight-tracker,4:31 p.m.,2354,1516
world-flight-tracker,5:50 a.m.,2355,1517
world-flight-tracker,12:29 a.m.,2356,1518
world-flight-tracker,12:15 a.m.,2357,1519
world-flight-tracker,11:50 p.m.,2358,1520
world-flight-tracker,10:34 a.m.,2359,1521
world-flight-tracker,11:50 a.m.,2360,1522
world-flight-tracker,6:15 p.m.,2361,1523
world-flight-tracker,3:50 p.m.,2362,1496
world-flight-tracker,4:05 p.m.,2363,1524
world-flight-tracker,5:55 p.m.,2364,1525
world-flight-tracker,11:35 a.m.,2365,1526
world-flight-tracker,2:15 p.m.,2366,1527
world-flight-tracker,2:35 p.m.,2367,1502
world-flight-tracker,6:30 p.m.,2368,1528
world-flight-tracker,6:40 p.m.,2369,1529
world-flight-tracker,3:30 p.m.,2370,1530
world-flight-tracker,6:17 p.m.,2371,1531
world-flight-tracker,12:55 p.m.,2372,1532
world-flight-tracker,7:05 p.m.,2373,1533
world-flight-tracker,6:40 a.m.,2374,1534
world-flight-tracker,10:45 a.m.,2375,1535
