Country,original_index,unique_index
USA,3068,0
USA,3069,0
"UK,USA",3070,8
USA,3071,0
USA,3072,0
USA,3073,0
USA,3074,0
USA,3075,0
USA,3076,0
USA,3077,0
USA,3078,0
USA,3079,0
USA,3080,0
USA,3081,0
USA,3082,0
USA,3083,0
USA,3084,0
USA,3085,0
USA,3086,0
USA,3087,0
USA,3088,0
USA,3089,0
USA,3090,0
USA,3091,0
USA,3092,0
USA,3093,0
USA,3094,0
USA,3095,0
USA,3096,0
USA,3097,0
USA,3098,0
USA,3099,0
USA,3100,0
USA,3101,0
USA,3102,0
USA,3103,0
USA,3104,0
USA,3105,0
USA,3106,0
USA,3107,0
USA,3108,0
USA,3109,0
"Italy,USA",3110,63
USA,3111,0
USA,3112,0
USA,3113,0
USA,3114,0
USA,3115,0
USA,3116,0
USA,3117,0
USA,3118,0
USA,3119,0
USA,3120,0
USA,3121,0
USA,3122,0
USA,3123,0
USA,3124,0
USA,3125,0
USA,3126,0
USA,3127,0
USA,3128,0
USA,3129,0
USA,3130,0
"South Korea,Czech Republic,USA,France",3131,201
USA,3132,0
"Australia,USA",3133,20
"USA,UK",3134,1
"USA,UK",3135,1
USA,3136,0
USA,3137,0
USA,3138,0
USA,3139,0
USA,3140,0
USA,3141,0
USA,3142,0
USA,3143,0
"USA,Hungary,UK",3144,202
"USA,UK",3145,1
USA,3146,0
USA,3147,0
USA,3148,0
USA,3149,0
USA,3150,0
"Austria,UK,USA",3151,203
USA,3152,0
USA,3153,0
"Australia,USA",3154,20
USA,3155,0
USA,3156,0
USA,3157,0
USA,3158,0
USA,3159,0
USA,3160,0
USA,3161,0
USA,3162,0
USA,3163,0
USA,3164,0
"USA,Canada",3165,18
USA,3166,0
"Canada,USA",3167,33
USA,3168,0
USA,3169,0
USA,3170,0
USA,3171,0
USA,3172,0
USA,3173,0
USA,3174,0
USA,3175,0
USA,3176,0
USA,3177,0
USA,3178,0
USA,3179,0
USA,3180,0
USA,3181,0
USA,3182,0
USA,3183,0
"USA,France",3184,30
USA,3185,0
USA,3186,0
USA,3187,0
USA,3188,0
USA,3189,0
USA,3190,0
USA,3191,0
"USA,Ireland",3192,93
"Canada,USA",3193,33
"USA,Canada",3194,18
USA,3195,0
USA,3196,0
"USA,Germany",3197,3
USA,3198,0
"Norway,Sweden,USA",3199,204
"USA,France,Ireland,UK",3200,205
USA,3201,0
USA,3202,0
USA,3203,0
"Japan,USA",3204,15
"UK,Germany,France,USA,Japan",3205,206
USA,3206,0
USA,3207,0
"USA,Germany",3208,3
"USA,Norway,Brazil",3209,207
"India,USA",3210,208
USA,3211,0
"USA,Germany,Canada",3212,51
"USA,UK",3213,1
USA,3214,0
USA,3215,0
USA,3216,0
USA,3217,0
"Spain,USA",3218,41
"UK,Russia,Ireland,Luxembourg,USA",3219,209
USA,3220,0
"USA,Italy,Spain",3221,210
"UK,USA",3222,8
USA,3223,0
USA,3224,0
"USA,France",3225,30
USA,3226,0
USA,3227,0
USA,3228,0
USA,3229,0
"USA,UK",3230,1
USA,3231,0
"USA,Japan",3232,46
USA,3233,0
USA,3234,0
USA,3235,0
"UK,France,USA",3236,48
"USA,France,UK,Japan",3237,211
"USA,Hungary",3238,192
"USA,Canada",3239,18
"USA,UK",3240,1
USA,3241,0
USA,3242,0
USA,3243,0
"France,Canada,USA",3244,212
"Canada,USA",3245,33
"USA,Germany",3246,3
USA,3247,0
USA,3248,0
USA,3249,0
USA,3250,0
USA,3251,0
"USA,Germany",3252,3
"USA,Italy,France",3253,213
USA,3254,0
"USA,Germany",3255,3
USA,3256,0
"France,USA",3257,4
USA,3258,0
USA,3259,0
USA,3260,0
USA,3261,0
USA,3262,0
"Australia,USA,Israel,UK",3263,214
USA,3264,0
USA,3265,0
"UK,USA",3266,8
USA,3267,0
USA,3268,0
USA,3269,0
USA,3270,0
"USA,China,India,Kenya,Rwanda",3271,215
USA,3272,0
USA,3273,0
"USA,Cuba,Canada",3274,216
USA,3275,0
USA,3276,0
USA,3277,0
"USA,UK",3278,1
USA,3279,0
USA,3280,0
USA,3281,0
USA,3282,0
USA,3283,0
USA,3284,0
USA,3285,0
"USA,Czech Republic,UK",3286,217
"UK,USA",3287,8
USA,3288,0
USA,3289,0
USA,3290,0
USA,3291,0
"USA,South Africa,Netherlands,UK",3292,218
"UK,USA",3293,8
"UK,USA",3294,8
USA,3295,0
USA,3296,0
USA,3297,0
USA,3298,0
USA,3299,0
USA,3300,0
USA,3301,0
USA,3302,0
USA,3303,0
USA,3304,0
USA,3305,0
USA,3306,0
USA,3307,0
USA,3308,0
USA,3309,0
USA,3310,0
"UK,USA",3311,8
USA,3312,0
USA,3313,0
USA,3314,0
USA,3315,0
USA,3316,0
USA,3317,0
USA,3318,0
USA,3319,0
"USA,Spain",3320,67
USA,3321,0
"France,Belgium,USA",3322,219
USA,3323,0
USA,3324,0
USA,3325,0
USA,3326,0
USA,3327,0
USA,3328,0
USA,3329,0
"Canada,USA",3330,33
USA,3331,0
USA,3332,0
USA,3333,0
USA,3334,0
"USA,UK",3335,1
USA,3336,0
USA,3337,0
USA,3338,0
USA,3339,0
USA,3340,0
USA,3341,0
USA,3342,0
USA,3343,0
USA,3344,0
USA,3345,0
USA,3346,0
USA,3347,0
USA,3348,0
USA,3349,0
USA,3350,0
"UK,USA",3351,8
USA,3352,0
USA,3353,0
"USA,France",3354,30
"USA,Germany,Hungary",3355,124
"UK,USA",3356,8
"USA,France",3357,30
USA,3358,0
USA,3359,0
USA,3360,0
"USA,Canada,Australia",3361,220
USA,3362,0
USA,3363,0
USA,3364,0
USA,3365,0
USA,3366,0
"France,USA",3367,4
"Germany,USA",3368,44
"USA,Canada",3369,18
USA,3370,0
"USA,Germany,Canada",3371,51
"USA,Germany",3372,3
"USA,Germany,Canada",3373,51
USA,3374,0
USA,3375,0
"Czech Republic,USA",3376,221
"UK,USA",3377,8
USA,3378,0
"UK,USA",3379,8
USA,3380,0
USA,3381,0
USA,3382,0
"USA,Canada",3383,18
USA,3384,0
USA,3385,0
USA,3386,0
USA,3387,0
USA,3388,0
USA,3389,0
USA,3390,0
USA,3391,0
USA,3392,0
USA,3393,0
USA,3394,0
"USA,Canada",3395,18
"USA,Germany",3396,3
"USA,UK",3397,1
USA,3398,0
"Canada,USA",3399,33
USA,3400,0
"Japan,USA",3401,15
USA,3402,0
USA,3403,0
USA,3404,0
USA,3405,0
USA,3406,0
USA,3407,0
USA,3408,0
USA,3409,0
USA,3410,0
USA,3411,0
USA,3412,0
USA,3413,0
USA,3414,0
USA,3415,0
USA,3416,0
USA,3417,0
USA,3418,0
USA,3419,0
USA,3420,0
"USA,Canada",3421,18
USA,3422,0
USA,3423,0
USA,3424,0
USA,3425,0
USA,3426,0
USA,3427,0
"USA,Romania,Spain",3428,222
USA,3429,0
USA,3430,0
USA,3431,0
USA,3432,0
USA,3433,0
USA,3434,0
USA,3435,0
USA,3436,0
USA,3437,0
USA,3438,0
USA,3439,0
"UK,USA",3440,8
USA,3441,0
USA,3442,0
"USA,Canada",3443,18
USA,3444,0
USA,3445,0
"USA,Canada",3446,18
USA,3447,0
"Germany,USA",3448,44
USA,3449,0
USA,3450,0
USA,3451,0
USA,3452,0
"USA,Canada",3453,18
"USA,Sweden",3454,223
USA,3455,0
"Australia,USA",3456,20
USA,3457,0
USA,3458,0
USA,3459,0
"USA,Poland",3460,224
USA,3461,0
USA,3462,0
USA,3463,0
USA,3464,0
USA,3465,0
USA,3466,0
"USA,Mexico",3467,25
USA,3468,0
USA,3469,0
USA,3470,0
"USA,UK",3471,1
USA,3472,0
USA,3473,0
USA,3474,0
USA,3475,0
USA,3476,0
USA,3477,0
"Spain,USA",3478,41
"USA,China",3479,81
"USA,Colombia",3480,225
USA,3481,0
USA,3482,0
USA,3483,0
USA,3484,0
"UK,USA",3485,8
"USA,Australia",3486,12
USA,3487,0
USA,3488,0
USA,3489,0
"France,USA",3490,4
USA,3491,0
USA,3492,0
USA,3493,0
USA,3494,0
USA,3495,0
USA,3496,0
"USA,UK",3497,1
USA,3498,0
USA,3499,0
USA,3500,0
"UK,France,USA,Ireland",3501,226
USA,3502,0
"UK,France,Germany,Ireland,USA",3503,227
USA,3504,0
"UK,France,USA",3505,48
"USA,Australia",3506,12
USA,3507,0
USA,3508,0
USA,3509,0
USA,3510,0
USA,3511,0
"UK,USA,France",3512,22
"UK,USA,France,Germany",3513,228
"USA,France",3514,30
USA,3515,0
"UK,USA,India",3516,229
USA,3517,0
USA,3518,0
USA,3519,0
USA,3520,0
"USA,UK",3521,1
USA,3522,0
"UK,France,USA",3523,48
USA,3524,0
USA,3525,0
USA,3526,0
USA,3527,0
USA,3528,0
USA,3529,0
"USA,United Arab Emirates",3530,36
USA,3531,0
USA,3532,0
USA,3533,0
USA,3534,0
"USA,Italy",3535,14
USA,3536,0
USA,3537,0
USA,3538,0
USA,3539,0
"USA,Finland",3540,230
USA,3541,0
"USA,France,Italy,Germany",3542,231
USA,3543,0
USA,3544,0
USA,3545,0
USA,3546,0
USA,3547,0
"USA,Germany",3548,3
"UK,USA",3549,8
USA,3550,0
USA,3551,0
"Mexico,USA",3552,136
USA,3553,0
USA,3554,0
"USA,Chile",3555,114
USA,3556,0
USA,3557,0
USA,3558,0
"UK,USA",3559,8
USA,3560,0
USA,3561,0
USA,3562,0
USA,3563,0
USA,3564,0
USA,3565,0
"USA,Ireland",3566,93
USA,3567,0
"USA,India",3568,138
USA,3569,0
USA,3570,0
"USA,Australia",3571,12
USA,3572,0
USA,3573,0
USA,3574,0
USA,3575,0
USA,3576,0
USA,3577,0
USA,3578,0
USA,3579,0
USA,3580,0
USA,3581,0
USA,3582,0
USA,3583,0
USA,3584,0
USA,3585,0
USA,3586,0
USA,3587,0
"USA,Spain",3588,67
USA,3589,0
USA,3590,0
USA,3591,0
USA,3592,0
USA,3593,0
USA,3594,0
"USA,Germany",3595,3
USA,3596,0
USA,3597,0
USA,3598,0
USA,3599,0
USA,3600,0
USA,3601,0
USA,3602,0
USA,3603,0
USA,3604,0
USA,3605,0
USA,3606,0
"USA,Germany,Australia",3607,232
"USA,Canada",3608,18
USA,3609,0
USA,3610,0
"USA,UK,Canada",3611,28
USA,3612,0
USA,3613,0
"Germany,China,USA",3614,233
"UK,USA",3615,8
USA,3616,0
USA,3617,0
USA,3618,0
USA,3619,0
"Canada,USA",3620,33
USA,3621,0
USA,3622,0
USA,3623,0
USA,3624,0
USA,3625,0
USA,3626,0
USA,3627,0
USA,3628,0
"USA,Japan",3629,46
USA,3630,0
USA,3631,0
USA,3632,0
USA,3633,0
USA,3634,0
USA,3635,0
USA,3636,0
USA,3637,0
USA,3638,0
USA,3639,0
USA,3640,0
USA,3641,0
USA,3642,0
USA,3643,0
"UK,Germany,USA",3644,56
"USA,Germany",3645,3
USA,3646,0
"UK,USA,France",3647,22
USA,3648,0
USA,3649,0
USA,3650,0
"Australia,USA",3651,20
USA,3652,0
"France,USA",3653,4
"USA,Australia",3654,12
"USA,Germany,Norway,UK,Montenegro",3655,234
USA,3656,0
USA,3657,0
USA,3658,0
USA,3659,0
USA,3660,0
"France,USA,Belgium,Italy,Switzerland",3661,235
"Chile,USA",3662,11
USA,3663,0
USA,3664,0
USA,3665,0
"USA,Morocco",3666,236
"Canada,USA",3667,33
"UK,Australia,USA",3668,237
USA,3669,0
USA,3670,0
USA,3671,0
"USA,Germany",3672,3
USA,3673,0
USA,3674,0
USA,3675,0
USA,3676,0
USA,3677,0
USA,3678,0
USA,3679,0
USA,3680,0
"USA,UK,Canada",3681,28
USA,3682,0
USA,3683,0
"USA,Canada",3684,18
"USA,Australia",3685,12
USA,3686,0
"UK,USA,Japan",3687,238
USA,3688,0
"UK,USA",3689,8
USA,3690,0
"USA,UK",3691,1
USA,3692,0
USA,3693,0
USA,3694,0
USA,3695,0
USA,3696,0
USA,3697,0
USA,3698,0
USA,3699,0
USA,3700,0
"USA,UK",3701,1
USA,3702,0
USA,3703,0
"USA,UK,France,Philippines",3704,239
USA,3705,0
USA,3706,0
USA,3707,0
USA,3708,0
USA,3709,0
"USA,Canada",3710,18
USA,3711,0
"UK,USA",3712,8
USA,3713,0
USA,3714,0
USA,3715,0
USA,3716,0
USA,3717,0
USA,3718,0
"USA,UK",3719,1
USA,3720,0
USA,3721,0
USA,3722,0
USA,3723,0
USA,3724,0
USA,3725,0
USA,3726,0
USA,3727,0
USA,3728,0
USA,3729,0
USA,3730,0
USA,3731,0
USA,3732,0
USA,3733,0
USA,3734,0
USA,3735,0
USA,3736,0
USA,3737,0
USA,3738,0
USA,3739,0
USA,3740,0
USA,3741,0
USA,3742,0
USA,3743,0
USA,3744,0
USA,3745,0
USA,3746,0
USA,3747,0
USA,3748,0
USA,3749,0
USA,3750,0
"UK,France,USA",3751,48
USA,3752,0
USA,3753,0
USA,3754,0
USA,3755,0
USA,3756,0
USA,3757,0
USA,3758,0
USA,3759,0
USA,3760,0
USA,3761,0
"USA,UK",3762,1
USA,3763,0
USA,3764,0
USA,3765,0
"USA,UK,Germany",3766,42
"USA,UK",3767,1
USA,3768,0
"UK,USA,Ireland",3769,157
USA,3770,0
USA,3771,0
USA,3772,0
USA,3773,0
USA,3774,0
USA,3775,0
USA,3776,0
USA,3777,0
USA,3778,0
USA,3779,0
USA,3780,0
"France,USA",3781,4
USA,3782,0
USA,3783,0
USA,3784,0
USA,3785,0
"USA,UK,Spain,Germany,Morocco",3786,240
USA,3787,0
USA,3788,0
USA,3789,0
"UK,USA",3790,8
USA,3791,0
USA,3792,0
USA,3793,0
USA,3794,0
USA,3795,0
USA,3796,0
USA,3797,0
USA,3798,0
USA,3799,0
USA,3800,0
USA,3801,0
USA,3802,0
USA,3803,0
USA,3804,0
USA,3805,0
USA,3806,0
USA,3807,0
USA,3808,0
USA,3809,0
"USA,UK",3810,1
USA,3811,0
USA,3812,0
USA,3813,0
USA,3814,0
"Spain,USA",3815,41
USA,3816,0
USA,3817,0
"USA,UK",3818,1
USA,3819,0
USA,3820,0
USA,3821,0
USA,3822,0
USA,3823,0
"USA,Australia",3824,12
USA,3825,0
USA,3826,0
USA,3827,0
USA,3828,0
USA,3829,0
USA,3830,0
USA,3831,0
"USA,UK,Germany",3832,42
USA,3833,0
USA,3834,0
USA,3835,0
"USA,Germany,France",3836,5
USA,3837,0
USA,3838,0
USA,3839,0
USA,3840,0
USA,3841,0
USA,3842,0
USA,3843,0
USA,3844,0
USA,3845,0
"USA,Germany",3846,3
USA,3847,0
USA,3848,0
USA,3849,0
USA,3850,0
USA,3851,0
USA,3852,0
USA,3853,0
USA,3854,0
USA,3855,0
USA,3856,0
USA,3857,0
"USA,Germany,Canada,UK",3858,241
USA,3859,0
USA,3860,0
USA,3861,0
USA,3862,0
USA,3863,0
USA,3864,0
USA,3865,0
USA,3866,0
USA,3867,0
USA,3868,0
"USA,Australia",3869,12
USA,3870,0
USA,3871,0
USA,3872,0
"UK,USA,Switzerland",3873,242
USA,3874,0
USA,3875,0
USA,3876,0
USA,3877,0
USA,3878,0
USA,3879,0
USA,3880,0
USA,3881,0
USA,3882,0
USA,3883,0
USA,3884,0
USA,3885,0
"Spain,USA",3886,41
USA,3887,0
"USA,Mexico",3888,25
USA,3889,0
USA,3890,0
"USA,Belgium",3891,243
USA,3892,0
"Canada,USA",3893,33
USA,3894,0
"Bulgaria,USA,Spain,Canada",3895,244
"USA,Canada",3896,18
"USA,Spain",3897,67
USA,3898,0
USA,3899,0
USA,3900,0
"USA,UK,France",3901,85
USA,3902,0
USA,3903,0
USA,3904,0
USA,3905,0
"Canada,USA",3906,33
"USA,Canada",3907,18
USA,3908,0
USA,3909,0
USA,3910,0
"USA,Australia",3911,12
USA,3912,0
"Germany,USA",3913,44
"USA,Armenia",3914,245
USA,3915,0
USA,3916,0
USA,3917,0
"Germany,USA",3918,44
USA,3919,0
USA,3920,0
USA,3921,0
USA,3922,0
USA,3923,0
USA,3924,0
USA,3925,0
USA,3926,0
USA,3927,0
USA,3928,0
USA,3929,0
USA,3930,0
"USA,India",3931,138
"USA,Japan",3932,46
USA,3933,0
USA,3934,0
USA,3935,0
USA,3936,0
USA,3937,0
USA,3938,0
"Ireland,USA",3939,91
USA,3940,0
USA,3941,0
"USA,France",3942,30
USA,3943,0
"France,USA",3944,4
"UK,USA,Italy,South Africa,Canada",3945,246
USA,3946,0
USA,3947,0
USA,3948,0
USA,3949,0
"Spain,USA",3950,41
USA,3951,0
USA,3952,0
USA,3953,0
USA,3954,0
USA,3955,0
USA,3956,0
"USA,Brazil,Peru",3957,247
"USA,Australia",3958,12
USA,3959,0
"USA,Australia",3960,12
USA,3961,0
USA,3962,0
USA,3963,0
USA,3964,0
USA,3965,0
USA,3966,0
USA,3967,0
"USA,Japan",3968,46
"USA,Canada",3969,18
USA,3970,0
"USA,Australia",3971,12
USA,3972,0
USA,3973,0
USA,3974,0
USA,3975,0
USA,3976,0
USA,3977,0
USA,3978,0
USA,3979,0
USA,3980,0
USA,3981,0
USA,3982,0
USA,3983,0
USA,3984,0
USA,3985,0
USA,3986,0
"Canada,USA,Japan",3987,79
USA,3988,0
USA,3989,0
USA,3990,0
"France,UK,USA",3991,39
"Austria,USA",3992,248
USA,3993,0
"Nepal,USA",3994,249
USA,3995,0
"Australia,USA",3996,20
USA,3997,0
USA,3998,0
USA,3999,0
USA,4000,0
"UK,USA",4001,8
"UK,USA",4002,8
USA,4003,0
USA,4004,0
USA,4005,0
USA,4006,0
"Canada,Egypt,USA",4007,250
USA,4008,0
USA,4009,0
USA,4010,0
USA,4011,0
"USA,Canada",4012,18
"Spain,USA,Netherlands",4013,251
USA,4014,0
USA,4015,0
USA,4016,0
USA,4017,0
USA,4018,0
"Australia,USA",4019,20
USA,4020,0
"Australia,USA",4021,20
USA,4022,0
USA,4023,0
USA,4024,0
USA,4025,0
USA,4026,0
USA,4027,0
USA,4028,0
USA,4029,0
"USA,Japan",4030,46
USA,4031,0
USA,4032,0
USA,4033,0
USA,4034,0
USA,4035,0
USA,4036,0
USA,4037,0
USA,4038,0
USA,4039,0
USA,4040,0
USA,4041,0
USA,4042,0
USA,4043,0
USA,4044,0
USA,4045,0
USA,4046,0
USA,4047,0
"UK,USA",4048,8
USA,4049,0
USA,4050,0
USA,4051,0
USA,4052,0
USA,4053,0
USA,4054,0
USA,4055,0
USA,4056,0
USA,4057,0
"USA,Canada",4058,18
USA,4059,0
USA,4060,0
USA,4061,0
USA,4062,0
USA,4063,0
USA,4064,0
USA,4065,0
USA,4066,0
USA,4067,0
USA,4068,0
USA,4069,0
"Italy,USA",4070,63
"Canada,USA",4071,33
USA,4072,0
USA,4073,0
USA,4074,0
USA,4075,0
USA,4076,0
USA,4077,0
USA,4078,0
USA,4079,0
USA,4080,0
"UK,USA",4081,8
USA,4082,0
USA,4083,0
"UK,France,Egypt,Japan,Mexico,USA,Iran",4084,252
"UK,Germany,USA",4085,56
USA,4086,0
"USA,Australia,Chile,Ecuador,Japan",4087,253
USA,4088,0
USA,4089,0
USA,4090,0
USA,4091,0
USA,4092,0
USA,4093,0
USA,4094,0
USA,4095,0
USA,4096,0
USA,4097,0
USA,4098,0
"USA,France,UK",4099,165
USA,4100,0
USA,4101,0
"USA,Netherlands,France",4102,254
USA,4103,0
USA,4104,0
USA,4105,0
USA,4106,0
USA,4107,0
"USA,UK,Netherlands",4108,255
USA,4109,0
USA,4110,0
USA,4111,0
USA,4112,0
USA,4113,0
USA,4114,0
"Denmark,Argentina,Spain,Germany,Netherlands,Italy,USA,UK,France,Sweden,Finland,Iceland,Norway",4115,256
USA,4116,0
USA,4117,0
USA,4118,0
USA,4119,0
"France,USA",4120,4
"USA,United Arab Emirates",4121,36
USA,4122,0
"USA,Argentina,Spain,Italy",4123,257
USA,4124,0
USA,4125,0
USA,4126,0
"USA,Japan",4127,46
"USA,UK,Germany",4128,42
USA,4129,0
"USA,Japan,Italy",4130,258
USA,4131,0
USA,4132,0
USA,4133,0
USA,4134,0
"USA,UK,Germany,France",4135,259
"Canada,USA",4136,33
"UK,USA",4137,8
"UK,USA,Australia,Japan",4138,260
USA,4139,0
USA,4140,0
USA,4141,0
USA,4142,0
USA,4143,0
USA,4144,0
USA,4145,0
USA,4146,0
"USA,France",4147,30
USA,4148,0
USA,4149,0
USA,4150,0
USA,4151,0
USA,4152,0
USA,4153,0
"USA,France",4154,30
USA,4155,0
USA,4156,0
USA,4157,0
USA,4158,0
USA,4159,0
USA,4160,0
USA,4161,0
USA,4162,0
USA,4163,0
USA,4164,0
"USA,Canada",4165,18
USA,4166,0
USA,4167,0
USA,4168,0
USA,4169,0
USA,4170,0
USA,4171,0
USA,4172,0
USA,4173,0
USA,4174,0
"USA,UK,France",4175,85
"UK,USA",4176,8
USA,4177,0
USA,4178,0
USA,4179,0
USA,4180,0
USA,4181,0
USA,4182,0
"USA,China,Hong Kong,Indonesia,Mexico,UK",4183,261
"USA,Canada",4184,18
"Australia,USA",4185,20
"USA,UK",4186,1
USA,4187,0
USA,4188,0
"UK,USA",4189,8
USA,4190,0
"UK,USA",4191,8
USA,4192,0
"UK,USA",4193,8
"USA,UK",4194,1
USA,4195,0
USA,4196,0
USA,4197,0
USA,4198,0
USA,4199,0
"USA,UK,Canada",4200,28
USA,4201,0
USA,4202,0
USA,4203,0
USA,4204,0
USA,4205,0
USA,4206,0
USA,4207,0
"USA,Germany",4208,3
"UK,Germany,USA,Canada",4209,262
USA,4210,0
USA,4211,0
"USA,UK",4212,1
"USA,UK",4213,1
USA,4214,0
USA,4215,0
USA,4216,0
USA,4217,0
USA,4218,0
USA,4219,0
USA,4220,0
USA,4221,0
USA,4222,0
USA,4223,0
"UK,USA",4224,8
USA,4225,0
USA,4226,0
USA,4227,0
USA,4228,0
"USA,Germany,UK",4229,24
USA,4230,0
"USA,UK,France,Germany,Japan",4231,263
USA,4232,0
USA,4233,0
"USA,Germany",4234,3
USA,4235,0
"USA,UK,Germany",4236,42
USA,4237,0
"UK,USA",4238,8
USA,4239,0
USA,4240,0
USA,4241,0
USA,4242,0
USA,4243,0
"UK,USA",4244,8
USA,4245,0
"USA,UK",4246,1
USA,4247,0
USA,4248,0
USA,4249,0
USA,4250,0
"USA,Japan",4251,46
USA,4252,0
USA,4253,0
USA,4254,0
USA,4255,0
USA,4256,0
USA,4257,0
USA,4258,0
USA,4259,0
USA,4260,0
USA,4261,0
USA,4262,0
USA,4263,0
USA,4264,0
USA,4265,0
"UK,USA",4266,8
USA,4267,0
USA,4268,0
USA,4269,0
USA,4270,0
USA,4271,0
USA,4272,0
USA,4273,0
USA,4274,0
USA,4275,0
USA,4276,0
USA,4277,0
USA,4278,0
USA,4279,0
USA,4280,0
USA,4281,0
USA,4282,0
USA,4283,0
USA,4284,0
USA,4285,0
USA,4286,0
USA,4287,0
USA,4288,0
USA,4289,0
"South Korea,USA",4290,195
USA,4291,0
USA,4292,0
USA,4293,0
USA,4294,0
USA,4295,0
USA,4296,0
USA,4297,0
USA,4298,0
"UK,USA",4299,8
USA,4300,0
USA,4301,0
USA,4302,0
USA,4303,0
USA,4304,0
USA,4305,0
USA,4306,0
USA,4307,0
"USA,Switzerland",4308,13
"USA,Germany,Canada",4309,51
USA,4310,0
"UK,USA",4311,8
USA,4312,0
USA,4313,0
USA,4314,0
USA,4315,0
USA,4316,0
"USA,West Germany",4317,16
USA,4318,0
"New Zealand,USA",4319,95
USA,4320,0
"UK,USA,France,Germany,Czech Republic",4321,264
USA,4322,0
"Germany,UK,USA",4323,70
USA,4324,0
USA,4325,0
USA,4326,0
USA,4327,0
USA,4328,0
USA,4329,0
"UK,USA",4330,8
"UK,Germany,USA,China",4331,265
"USA,Austria,Germany",4332,266
USA,4333,0
USA,4334,0
USA,4335,0
USA,4336,0
USA,4337,0
USA,4338,0
USA,4339,0
USA,4340,0
USA,4341,0
USA,4342,0
USA,4343,0
USA,4344,0
USA,4345,0
USA,4346,0
USA,4347,0
USA,4348,0
USA,4349,0
USA,4350,0
USA,4351,0
USA,4352,0
USA,4353,0
USA,4354,0
"Israel,USA,South Africa,Germany,Congo",4355,267
USA,4356,0
USA,4357,0
"UK,USA",4358,8
USA,4359,0
USA,4360,0
USA,4361,0
USA,4362,0
"UK,USA",4363,8
USA,4364,0
"USA,Japan",4365,46
USA,4366,0
USA,4367,0
USA,4368,0
USA,4369,0
USA,4370,0
USA,4371,0
USA,4372,0
USA,4373,0
USA,4374,0
USA,4375,0
USA,4376,0
USA,4377,0
"UK,Japan,USA",4378,268
USA,4379,0
USA,4380,0
USA,4381,0
USA,4382,0
"USA,France",4383,30
USA,4384,0
USA,4385,0
USA,4386,0
"UK,USA",4387,8
"France,USA",4388,4
USA,4389,0
USA,4390,0
USA,4391,0
USA,4392,0
USA,4393,0
USA,4394,0
USA,4395,0
USA,4396,0
USA,4397,0
USA,4398,0
USA,4399,0
USA,4400,0
USA,4401,0
USA,4402,0
USA,4403,0
USA,4404,0
USA,4405,0
USA,4406,0
USA,4407,0
USA,4408,0
USA,4409,0
USA,4410,0
USA,4411,0
USA,4412,0
USA,4413,0
USA,4414,0
USA,4415,0
USA,4416,0
USA,4417,0
USA,4418,0
USA,4419,0
USA,4420,0
USA,4421,0
USA,4422,0
USA,4423,0
USA,4424,0
USA,4425,0
USA,4426,0
USA,4427,0
USA,4428,0
USA,4429,0
"UK,USA",4430,8
USA,4431,0
USA,4432,0
USA,4433,0
USA,4434,0
USA,4435,0
USA,4436,0
USA,4437,0
USA,4438,0
USA,4439,0
USA,4440,0
USA,4441,0
USA,4442,0
USA,4443,0
USA,4444,0
USA,4445,0
USA,4446,0
USA,4447,0
USA,4448,0
USA,4449,0
"UK,USA",4450,8
"UK,USA",4451,8
USA,4452,0
USA,4453,0
USA,4454,0
USA,4455,0
USA,4456,0
"UK,USA",4457,8
USA,4458,0
USA,4459,0
"USA,Netherlands,UK,Denmark",4460,269
"USA,Poland,Japan,Australia,Singapore",4461,270
USA,4462,0
USA,4463,0
"UK,USA",4464,8
USA,4465,0
USA,4466,0
USA,4467,0
USA,4468,0
USA,4469,0
USA,4470,0
USA,4471,0
"UK,France,USA,Brazil",4472,271
USA,4473,0
"USA,Haiti,Norway",4474,272
USA,4475,0
USA,4476,0
USA,4477,0
USA,4478,0
USA,4479,0
USA,4480,0
USA,4481,0
USA,4482,0
"USA,Spain",4483,67
USA,4484,0
USA,4485,0
USA,4486,0
USA,4487,0
USA,4488,0
USA,4489,0
USA,4490,0
USA,4491,0
"USA,Australia",4492,12
USA,4493,0
"UK,France,USA",4494,48
USA,4495,0
USA,4496,0
USA,4497,0
USA,4498,0
USA,4499,0
USA,4500,0
USA,4501,0
USA,4502,0
USA,4503,0
USA,4504,0
USA,4505,0
USA,4506,0
"Canada,USA",4507,33
USA,4508,0
USA,4509,0
USA,4510,0
USA,4511,0
USA,4512,0
USA,4513,0
USA,4514,0
USA,4515,0
USA,4516,0
"USA,Russia",4517,97
USA,4518,0
USA,4519,0
USA,4520,0
USA,4521,0
USA,4522,0
"Mexico,USA,Spain",4523,273
USA,4524,0
USA,4525,0
USA,4526,0
USA,4527,0
"Germany,USA",4528,44
USA,4529,0
USA,4530,0
USA,4531,0
USA,4532,0
USA,4533,0
USA,4534,0
USA,4535,0
"Australia,USA",4536,20
USA,4537,0
USA,4538,0
USA,4539,0
USA,4540,0
USA,4541,0
USA,4542,0
USA,4543,0
USA,4544,0
USA,4545,0
USA,4546,0
USA,4547,0
USA,4548,0
USA,4549,0
USA,4550,0
USA,4551,0
USA,4552,0
USA,4553,0
USA,4554,0
USA,4555,0
"Canada,USA",4556,33
USA,4557,0
USA,4558,0
USA,4559,0
USA,4560,0
USA,4561,0
USA,4562,0
USA,4563,0
USA,4564,0
USA,4565,0
USA,4566,0
USA,4567,0
