city,original_index,unique_index,count
St. John's,2264,444,3
St. John's,2265,444,3
Santa Cruz,2266,369,8
Santa Cruz,2267,369,8
Santa Cruz,2268,369,8
Santa Cruz,2269,369,8
Santa Cruz CA,2270,445,1
Baltimore,2271,398,9
Baltimore,2272,398,9
Baltimore,2273,398,9
Baltimore,2274,398,9
Bloomington,2275,169,8
Bloomington,2276,169,8
Bloomington,2277,169,8
Boulder,2278,31,38
Boulder,2279,31,38
Boulder,2280,31,38
Boulder,2281,31,38
Boulder,2282,31,38
Boulder,2283,31,38
Boulder,2284,31,38
Boulder,2285,31,38
Boulder CO,2286,187,3
Boulder,2287,31,38
Boulder,2288,31,38
Boulder,2289,31,38
Boulder,2290,31,38
Boulder,2291,31,38
Boulder,2292,31,38
Boulder CO,2293,187,3
Boulder,2294,31,38
Boulder,2295,31,38
Elmira,2296,446,2
Elmira,2297,446,2
Salt Lake City,2298,442,17
Salt Lake City,2299,442,17
Salt Lake City,2300,442,17
Salt Lake City,2301,442,17
Salt Lake City,2302,442,17
Salt Lake City,2303,442,17
Salt Lake City,2304,442,17
Salt Lake City,2305,442,17
Spring Lake,2306,447,5
Spring Lake,2307,447,5
Spring Lake,2308,447,5
Spring Lake,2309,447,5
Spring Lake,2310,447,5
Yardley,2311,448,1
Meadville,2312,449,5
Meadville,2313,449,5
Meadville PA,2314,450,1
Meadville,2315,449,5
Meadville,2316,449,5
Meadville,2317,449,5
Westminster,2318,451,10
Westminster MA,2319,452,1
Westminster,2320,451,10
Westminster,2321,451,10
Westminster,2322,451,10
Westminster,2323,451,10
Westminster,2324,451,10
Westminster,2325,451,10
Westminster,2326,451,10
Westminster,2327,451,10
Westminster,2328,451,10
Fort Wayne,2329,453,1
Dayton,2330,454,4
Dayton,2331,454,4
Dayton,2332,454,4
Dayton,2333,454,4
Lexington,2334,18,8
Lexington,2335,18,8
Lexington,2336,18,8
Lexington,2337,18,8
Mt. Pleasant,2338,455,4
Mt. Pleasant,2339,455,4
Mt. Pleasant,2340,455,4
Mt. Pleasant,2341,455,4
Westfield,2342,456,3
Westfield,2343,456,3
Westfield,2344,456,3
Weston,2345,457,7
Weston,2346,457,7
Weston,2347,457,7
Weston,2348,457,7
Weston,2349,457,7
Weston,2350,457,7
Weston,2351,457,7
Hooksett,2352,458,4
Hooksett,2353,458,4
Hooksett,2354,458,4
Hooksett,2355,458,4
Hudsonville,2356,459,1
Portland,2357,15,57
Portland,2358,15,57
Portland,2359,15,57
Lake Barrington,2360,460,9
Lake Barrington,2361,460,9
Lake Barrington,2362,460,9
Lake Barrington,2363,460,9
Lake Barrington IL,2364,461,1
Lake Barrington,2365,460,9
Lake Barrington,2366,460,9
Lake Barrington,2367,460,9
Lake Barrington,2368,460,9
Lake Barrington,2369,460,9
Nellysford VA,2370,462,1
Nellysford,2371,463,3
Nellysford,2372,463,3
Nellysford,2373,463,3
Stevensville,2374,464,2
Stevensville,2375,464,2
Stevensville MT,2376,465,1
Pinedale,2377,466,2
Pinedale,2378,466,2
Tacoma,2379,182,3
Tacoma,2380,182,3
Verona,2381,467,4
Verona,2382,467,4
Verona,2383,467,4
Verona,2384,467,4
Memphis,2385,468,3
Memphis,2386,468,3
Memphis,2387,468,3
South Lyon,2388,469,2
South Lyon,2389,469,2
Abingdon,2390,470,1
Ann Arbor,2391,471,1
Middlebury,2392,332,2
North Woodstock NH,2393,472,1
North Woodstock,2394,473,1
Worcester,2395,474,1
Bend,2396,0,11
Bend,2397,0,11
Bend,2398,0,11
Bend,2399,0,11
Bend,2400,0,11
Denver,2401,71,37
Denver,2402,71,37
Denver,2403,71,37
Denver,2404,71,37
Denver,2405,71,37
Denver,2406,71,37
Denver,2407,71,37
Denver,2408,71,37
Denver,2409,71,37
