brewery-name,city,original_index,unique_index
Maui Brewing Company,Lahaina,1302,370
Maui Brewing Company,Lahaina,1303,370
Maui Brewing Company,Lahaina,1304,370
Maui Brewing Company,Lahaina,1305,370
Maui Brewing Company,Lahaina,1306,370
Maui Brewing Company,Lahaina,1307,370
Maui Brewing Company,Lahaina,1308,370
Maui Brewing Company,Lahaina,1309,370
Maui Brewing Company,Lahaina,1310,370
Maui Brewing Company,Lahaina,1311,370
Maui Brewing Company,Lahaina,1312,370
Mavericks Beer Company,Half Moon Bay,1313,371
Mavericks Beer Company,Half Moon Bay,1314,371
Mavericks Beer Company,Half Moon Bay,1315,371
Meckley's Cidery,Somerset Center,1316,372
Meckley's Cidery,Somerset Center,1317,372
Meckley's Cidery,Somerset Center,1318,372
Mehana Brewing Co.,Hilo,1319,373
Mehana Brewing Co.,Hilo,1320,373
Mehana Brewing Co.,Hilo,1321,373
Mehana Brewing Co.,Hilo,1322,373
Mehana Brewing Co.,Hilo,1323,373
Mehana Brewing Co.,Hilo,1324,373
Miami Brewing Company,Miami,1325,374
Miami Brewing Company,Miami,1326,374
Miami Brewing Company,Miami,1327,374
Miami Brewing Company,Miami,1328,374
Mickey Finn's Brewery,Libertyville,1329,375
Midnight Sun Brewing Company,Anchorage,1330,376
Midnight Sun Brewing Company,Anchorage,1331,376
Midnight Sun Brewing Company,Anchorage,1332,376
Midnight Sun Brewing Company,Anchorage,1333,376
Midnight Sun Brewing Company,Anchorage,1334,376
Mike Hess Brewing Company,San Diego,1335,377
Mike Hess Brewing Company,San Diego,1336,377
Mike Hess Brewing Company,San Diego,1337,377
Mike Hess Brewing Company,San Diego,1338,377
Mike Hess Brewing Company,San Diego,1339,377
Mike Hess Brewing Company,San Diego,1340,377
Mikerphone Brewing,Chicago,1341,378
Mikerphone Brewing,Chicago IL,1342,379
Mikerphone Brewing,Chicago,1343,378
Mikerphone Brewing,Chicago,1344,378
Mikerphone Brewing,Chicago,1345,378
Mikerphone Brewing,Chicago,1346,378
Mikerphone Brewing,Chicago,1347,378
Mikerphone Brewing,Chicago,1348,378
Mikkeller,Pottstown,1349,380
Mikkeller,Pottstown,1350,380
MillKing It Productions,Royal Oak,1351,381
MillKing It Productions,Royal Oak,1352,381
MillKing It Productions,Royal Oak,1353,381
Milwaukee Brewing Company,Milwaukee,1354,382
Milwaukee Brewing Company,Milwaukee,1355,382
Milwaukee Brewing Company,Milwaukee,1356,382
Milwaukee Brewing Company,Milwaukee,1357,382
Milwaukee Brewing Company,Milwaukee,1358,382
Milwaukee Brewing Company,Milwaukee,1359,382
Milwaukee Brewing Company,Milwaukee,1360,382
Minhas Craft Brewery,Monroe,1361,383
Minhas Craft Brewery,Monroe,1362,383
Minhas Craft Brewery,Monroe,1363,383
Minhas Craft Brewery,Monroe,1364,383
Minhas Craft Brewery,Monroe,1365,383
Minhas Craft Brewery,Monroe,1366,383
Minhas Craft Brewery,Monroe WI,1367,384
Minhas Craft Brewery,Monroe,1368,383
Minhas Craft Brewery,Monroe,1369,383
Minhas Craft Brewery,Monroe,1370,383
Minhas Craft Brewery,Monroe,1371,383
Minhas Craft Brewery,Monroe,1372,383
Minhas Craft Brewery,Monroe,1373,383
Mission Brewery,San Diego CA,1374,385
Mission Brewery,San Diego,1375,386
Mission Brewery,San Diego CA,1376,385
Mission Brewery,San Diego,1377,386
Moab Brewery,Moab,1378,387
Moab Brewery,Moab,1379,387
Moab Brewery,Moab,1380,387
Moab Brewery,Moab,1381,387
Moat Mountain Smoke House & Brew...,North Conway,1382,388
Moat Mountain Smoke House & Brew...,North Conway,1383,388
Modern Monks Brewery,Lincoln,1384,389
Modern Times Beer,San Diego,1385,390
Modern Times Beer,San Diego,1386,390
Modern Times Beer,San Diego,1387,390
Modern Times Beer,San Diego,1388,390
Modern Times Beer,San Diego,1389,390
Modern Times Beer,San Diego,1390,390
Modern Times Beer,San Diego,1391,390
Modern Times Beer,San Diego,1392,390
Mogollon Brewing Company,Flagstaff,1393,391
Monkey Paw Pub & Brewery,San Diego,1394,392
Monkey Paw Pub & Brewery,San Diego,1395,392
Monkey Paw Pub & Brewery,San Diego,1396,392
Montauk Brewing Company,Montauk,1397,393
Montauk Brewing Company,Montauk,1398,393
Morgan Street Brewery,Saint Louis,1399,394
Morgan Street Brewery,Saint Louis,1400,394
Morgan Street Brewery,Saint Louis,1401,394
Morgan Street Brewery,Saint Louis,1402,394
Morgan Street Brewery,Saint Louis,1403,394
Mother Earth Brew Company,Vista,1404,395
Mother Earth Brewing Company,Kinston,1405,396
Mother Earth Brewing Company,Kinston,1406,396
Mother's Brewing,Springfield,1407,397
Mother's Brewing,Springfield,1408,397
Mountain Town Brewing Company,Mount Pleasant,1409,398
Mudshark Brewing Company,Lake Havasu City,1410,399
Mudshark Brewing Company,Lake Havasu City,1411,399
Mudshark Brewing Company,Lake Havasu City,1412,399
Mudshark Brewing Company,Lake Havasu City,1413,399
Mudshark Brewing Company,Lake Havasu City,1414,399
Mustang Brewing Company,Mustang,1415,400
Mustang Brewing Company,Mustang,1416,400
Mustang Brewing Company,Mustang,1417,400
Mustang Brewing Company,Mustang,1418,400
Mustang Brewing Company,Mustang,1419,400
Narragansett Brewing Company,Providence,1420,401
Narragansett Brewing Company,Providence,1421,401
Narragansett Brewing Company,Providence,1422,401
Narragansett Brewing Company,Providence,1423,401
Narragansett Brewing Company,Providence,1424,401
Narragansett Brewing Company,Providence,1425,401
Narragansett Brewing Company,Providence,1426,401
Narragansett Brewing Company,Providence,1427,401
Narragansett Brewing Company,Providence,1428,401
Narragansett Brewing Company,Providence,1429,401
Natian Brewery,Portland OR,1430,402
Natian Brewery,Portland,1431,403
Natian Brewery,Portland,1432,403
Natian Brewery,Portland,1433,403
Natian Brewery,Portland,1434,403
Natian Brewery,Portland,1435,403
Nebraska Brewing Company,Papillion,1436,404
Nebraska Brewing Company,Papillion,1437,404
Nebraska Brewing Company,Papillion,1438,404
Nebraska Brewing Company,Papillion,1439,404
Nebraska Brewing Company,Papillion,1440,404
Neshaminy Creek Brewing Company,Croydon,1441,405
Neshaminy Creek Brewing Company,Croydon,1442,405
New Belgium Brewing Company,Fort Collins,1443,406
New Belgium Brewing Company,Fort Collins,1444,406
New Belgium Brewing Company,Fort Collins,1445,406
New Belgium Brewing Company,Fort Collins,1446,406
New Belgium Brewing Company,Fort Collins,1447,406
New Belgium Brewing Company,Fort Collins,1448,406
New Belgium Brewing Company,Fort Collins,1449,406
New Belgium Brewing Company,Fort Collins,1450,406
New Belgium Brewing Company,Fort Collins,1451,406
New Belgium Brewing Company,Fort Collins,1452,406
New Belgium Brewing Company,Fort Collins,1453,406
New Belgium Brewing Company,Fort Collins,1454,406
New Belgium Brewing Company,Fort Collins,1455,406
New Belgium Brewing Company,Fort Collins,1456,406
New Belgium Brewing Company,Fort Collins,1457,406
New Belgium Brewing Company,Fort Collins,1458,406
New Belgium Brewing Company,Fort Collins,1459,406
New England Brewing Company,Woodbridge,1460,407
New England Brewing Company,Woodbridge,1461,407
New England Brewing Company,Woodbridge,1462,407
New England Brewing Company,Woodbridge,1463,407
New England Brewing Company,Woodbridge,1464,407
New England Brewing Company,Woodbridge,1465,407
New England Brewing Company,Woodbridge,1466,407
New England Brewing Company,Woodbridge,1467,407
New England Brewing Company,Woodbridge,1468,407
New England Brewing Company,Woodbridge,1469,407
New England Brewing Company,Woodbridge,1470,407
New Orleans Lager & Ale Brewing ...,New Orleans,1471,408
New Orleans Lager & Ale Brewing ...,New Orleans,1472,408
New Orleans Lager & Ale Brewing ...,New Orleans,1473,408
New Orleans Lager & Ale Brewing ...,New Orleans,1474,408
New Orleans Lager & Ale Brewing ...,New Orleans,1475,408
New Orleans Lager & Ale Brewing ...,New Orleans,1476,408
New Republic Brewing Company,College Station,1477,409
New Republic Brewing Company,College Station,1478,409
New Republic Brewing Company,College Station,1479,409
New South Brewing Company,Myrtle Beach SC,1480,410
New South Brewing Company,Myrtle Beach,1481,411
Newburgh Brewing Company,Newburgh,1482,412
Newburyport Brewing Company,Newburyport,1483,413
Newburyport Brewing Company,Newburyport,1484,413
Newburyport Brewing Company,Newburyport,1485,413
Night Shift Brewing,Everett,1486,414
NoDa Brewing Company,Charlotte,1487,415
NoDa Brewing Company,Charlotte,1488,415
North Country Brewing Company,Slippery Rock,1489,416
North Country Brewing Company,Slippery Rock,1490,416
North Country Brewing Company,Slippery Rock,1491,416
North Country Brewing Company,Slippery Rock,1492,416
NorthGate Brewing,Minneapolis,1493,417
NorthGate Brewing,Minneapolis,1494,417
NorthGate Brewing,Minneapolis,1495,417
NorthGate Brewing,Minneapolis,1496,417
NorthGate Brewing,Minneapolis,1497,417
NorthGate Brewing,Minneapolis,1498,417
Northampton Brewery,Northamtpon,1499,418
Northwest Brewing Company,Pacific,1500,419
Northwest Brewing Company,Pacific,1501,419
Northwoods Brewpub,Eau Claire,1502,420
Northwoods Brewpub,Eau Claire,1503,420
Notch Brewing Company,Ipswich,1504,421
Notch Brewing Company,Ipswich,1505,421
O'Fallon Brewery,O'Fallon,1506,422
O'Fallon Brewery,O'Fallon,1507,422
O'Fallon Brewery,O'Fallon,1508,422
Oakshire Brewing,Eugene,1509,423
Oakshire Brewing,Eugene,1510,423
Oakshire Brewing,Eugene,1511,423
Oakshire Brewing,Eugene,1512,423
Oasis Texas Brewing Company,Austin,1513,424
Oasis Texas Brewing Company,Austin,1514,424
Oasis Texas Brewing Company,Austin,1515,424
Oasis Texas Brewing Company,Austin,1516,424
Occidental Brewing Company,Portland,1517,425
Occidental Brewing Company,Portland,1518,425
Occidental Brewing Company,Portland,1519,425
Occidental Brewing Company,Portland,1520,425
Odyssey Beerwerks,Arvada,1521,426
Odyssey Beerwerks,Arvada,1522,426
Odyssey Beerwerks,Arvada,1523,426
Odyssey Beerwerks,Arvada,1524,426
Odyssey Beerwerks,Arvada,1525,426
Odyssey Beerwerks,Arvada,1526,426
Odyssey Beerwerks,Arvada,1527,426
Okoboji Brewing Company,Spirit Lake,1528,427
Okoboji Brewing Company,Spirit Lake,1529,427
Okoboji Brewing Company,Spirit Lake,1530,427
Okoboji Brewing Company,Spirit Lake,1531,427
Okoboji Brewing Company,Spirit Lake,1532,427
Okoboji Brewing Company,Spirit Lake,1533,427
Old Forge Brewing Company,Danville,1534,428
Old Forge Brewing Company,Danville,1535,428
Old Forge Brewing Company,Danville,1536,428
Old Forge Brewing Company,Danville,1537,428
Old Forge Brewing Company,Danville,1538,428
Old Forge Brewing Company,Danville,1539,428
Old Forge Brewing Company,Danville,1540,428
Old Forge Brewing Company,Danville,1541,428
Old Forge Brewing Company,Danville,1542,428
Old Forge Brewing Company,Danville,1543,428
Orlison Brewing Company,Airway Heights,1544,429
Orlison Brewing Company,Airway Heights,1545,429
Orlison Brewing Company,Airway Heights,1546,429
Orlison Brewing Company,Airway Heights,1547,429
Orlison Brewing Company,Airway Heights,1548,429
Orpheus Brewing,Atlanta,1549,430
Orpheus Brewing,Atlanta,1550,430
Oskar Blues Brewery,Longmont,1551,431
Oskar Blues Brewery,Longmont,1552,431
Oskar Blues Brewery,Longmont,1553,431
Oskar Blues Brewery,Longmont,1554,431
Oskar Blues Brewery,Longmont,1555,431
Oskar Blues Brewery,Longmont,1556,431
Oskar Blues Brewery,Longmont,1557,431
Oskar Blues Brewery,Longmont CO,1558,432
Oskar Blues Brewery,Longmont CO,1559,432
Oskar Blues Brewery,Longmont,1560,431
Oskar Blues Brewery,Longmont,1561,431
Oskar Blues Brewery,Longmont,1562,431
Oskar Blues Brewery,Longmont,1563,431
Oskar Blues Brewery,Longmont,1564,431
Oskar Blues Brewery,Longmont,1565,431
Oskar Blues Brewery,Longmont,1566,431
Oskar Blues Brewery,Longmont,1567,431
Oskar Blues Brewery,Longmont,1568,431
Oskar Blues Brewery,Longmont,1569,431
Oskar Blues Brewery,Longmont,1570,431
Oskar Blues Brewery,Longmont,1571,431
Oskar Blues Brewery,Longmont,1572,431
Oskar Blues Brewery,Longmont,1573,431
Oskar Blues Brewery,Longmont,1574,431
Oskar Blues Brewery,Longmont,1575,431
Oskar Blues Brewery,Longmont,1576,431
Oskar Blues Brewery,Longmont,1577,431
Oskar Blues Brewery,Longmont,1578,431
Oskar Blues Brewery,Longmont,1579,431
Oskar Blues Brewery,Longmont,1580,431
Oskar Blues Brewery,Longmont,1581,431
Oskar Blues Brewery,Longmont CO,1582,432
Oskar Blues Brewery,Longmont,1583,431
Oskar Blues Brewery,Lyons,1584,433
Oskar Blues Brewery,Lyons,1585,433
Oskar Blues Brewery,Lyons,1586,433
Oskar Blues Brewery,Lyons CO,1587,434
Oskar Blues Brewery,Lyons,1588,433
Oskar Blues Brewery,Lyons,1589,433
Oskar Blues Brewery,Lyons,1590,433
Oskar Blues Brewery,Lyons CO,1591,434
Oskar Blues Brewery,Lyons,1592,433
Oskar Blues Brewery,Lyons,1593,433
Oskar Blues Brewery,Lyons,1594,433
Oskar Blues Brewery,Lyons,1595,433
Oskar Blues Brewery,Lyons,1596,433
Oskar Blues Brewery (North Carol...,Brevard,1597,435
Oskar Blues Brewery (North Carol...,Brevard,1598,435
Oskar Blues Brewery (North Carol...,Brevard,1599,435
Oskar Blues Brewery (North Carol...,Brevard,1600,435
Oskar Blues Brewery (North Carol...,Brevard,1601,435
Oskar Blues Brewery (North Carol...,Brevard,1602,435
Otter Creek Brewing,Middlebury,1603,436
Otter Creek Brewing,Waterbury,1604,437
Ozark Beer Company,Rogers,1605,438
Palisade Brewing Company,Palisade,1606,439
Palisade Brewing Company,Palisade,1607,439
Pateros Creek Brewing Company,Fort Collins,1608,440
Pateros Creek Brewing Company,Fort Collins,1609,440
Pateros Creek Brewing Company,Fort Collins,1610,440
Pateros Creek Brewing Company,Fort Collins,1611,440
Pateros Creek Brewing Company,Fort Collins,1612,440
Payette Brewing Company,Garden City,1613,441
Payette Brewing Company,Garden City,1614,441
Payette Brewing Company,Garden City,1615,441
Payette Brewing Company,Garden City,1616,441
Payette Brewing Company,Garden City,1617,441
Peace Tree Brewing Company,Knoxville,1618,442
Peak Organic Brewing Company,Portland,1619,443
Peak Organic Brewing Company,Portland ME,1620,444
Pedernales Brewing Company,Fredericksburg,1621,445
Pedernales Brewing Company,Fredericksburg,1622,445
People's Brewing Company,Lafayette,1623,446
People's Brewing Company,Lafayette,1624,446
People's Brewing Company,Lafayette,1625,446
People's Brewing Company,Lafayette,1626,446
Perrin Brewing Company,Comstock Park,1627,447
Perrin Brewing Company,Comstock Park,1628,447
Perrin Brewing Company,Comstock Park,1629,447
Perrin Brewing Company,Comstock Park,1630,447
Perrin Brewing Company,Comstock Park,1631,447
Perrin Brewing Company,Comstock Park,1632,447
Pete's Brewing Company,San Antonio,1633,448
Pete's Brewing Company,San Antonio,1634,448
Pete's Brewing Company,San Antonio,1635,448
Pete's Brewing Company,San Antonio,1636,448
Pete's Brewing Company,San Antonio,1637,448
Pete's Brewing Company,San Antonio,1638,448
Pete's Brewing Company,San Antonio,1639,448
Petoskey Brewing,Petoskey,1640,449
Petoskey Brewing,Petoskey MI,1641,450
Petoskey Brewing,Petoskey,1642,449
Petoskey Brewing,Petoskey,1643,449
Phoenix Ale Brewery,Phoenix,1644,451
Pikes Peak Brewing Company,Monument,1645,452
Pikes Peak Brewing Company,Monument,1646,452
Pikes Peak Brewing Company,Monument,1647,452
Pine Street Brewery,San Francisco,1648,453
Pine Street Brewery,San Francisco,1649,453
Piney River Brewing Company,Bucryus,1650,454
Piney River Brewing Company,Bucryus,1651,454
Piney River Brewing Company,Bucryus,1652,454
Piney River Brewing Company,Bucryus,1653,454
Piney River Brewing Company,Bucryus,1654,454
Piney River Brewing Company,Bucryus,1655,454
Piney River Brewing Company,Bucryus,1656,454
Piney River Brewing Company,Bucryus,1657,454
Pipeworks Brewing Company,Chicago,1658,455
Pisgah Brewing Company,Black Mountain,1659,456
Pisgah Brewing Company,Black Mountain,1660,456
Pizza Port Brewing Company,Carlsbad,1661,457
Pizza Port Brewing Company,Carlsbad,1662,457
Pizza Port Brewing Company,Carlsbad,1663,457
Platform Beer Company,Cleveland,1664,458
Pollyanna Brewing Company,Lemont,1665,459
Portside Brewery,Cleveland,1666,460
Prescott Brewing Company,Prescott,1667,461
Prescott Brewing Company,Prescott,1668,461
Pug Ryan's Brewery,Dillon,1669,462
Pug Ryan's Brewery,Dillon CO,1670,463
Pug Ryan's Brewery,Dillon,1671,462
Pug Ryan's Brewery,Dillon,1672,462
Pug Ryan's Brewery,Dillon,1673,462
Pug Ryan's Brewery,Dillon,1674,462
Pug Ryan's Brewery,Dillon,1675,462
Pyramid Breweries,Seattle,1676,464
Pyramid Breweries,Seattle,1677,464
Quest Brewing Company,Greenville,1678,465
Quest Brewing Company,Greenville,1679,465
Rahr & Sons Brewing Company,Fort Worth,1680,466
Rahr & Sons Brewing Company,Fort Worth,1681,466
Real Ale Brewing Company,Blanco,1682,467
Real Ale Brewing Company,Blanco,1683,467
Real Ale Brewing Company,Blanco,1684,467
Real Ale Brewing Company,Blanco,1685,467
Real Ale Brewing Company,Blanco,1686,467
Real Ale Brewing Company,Blanco,1687,467
Real Ale Brewing Company,Blanco,1688,467
Real Ale Brewing Company,Blanco,1689,467
Red Hare Brewing Company,Marietta,1690,468
Red Hare Brewing Company,Marietta GA,1691,469
Red Hare Brewing Company,Marietta,1692,468
Red Shedman Farm Brewery and Hop...,Mt. Airy,1693,470
Red Shedman Farm Brewery and Hop...,Mt. Airy,1694,470
Red Shedman Farm Brewery and Hop...,Mt. Airy,1695,470
Red Shedman Farm Brewery and Hop...,Mt. Airy,1696,470
Red Shedman Farm Brewery and Hop...,Mt. Airy,1697,470
Red Tank Cider Company,Bend,1698,471
Redhook Brewery,Woodinville,1699,472
Redhook Brewery,Woodinville,1700,472
Redhook Brewery,Woodinville,1701,472
Redstone Meadery,Boulder,1702,473
Redstone Meadery,Boulder,1703,473
Redstone Meadery,Boulder,1704,473
Refuge Brewery,Temecula,1705,474
Renegade Brewing Company,Denver,1706,475
Renegade Brewing Company,Denver,1707,475
Renegade Brewing Company,Denver CO,1708,476
Renegade Brewing Company,Denver,1709,475
Renegade Brewing Company,Denver,1710,475
Renegade Brewing Company,Denver,1711,475
Revolution Brewing,Paonia,1712,477
Revolution Brewing,Paonia,1713,477
Revolution Brewing,Paonia CO,1714,478
Revolution Brewing,Paonia,1715,477
Revolution Brewing,Paonia,1716,477
Revolution Brewing,Paonia,1717,477
Revolution Brewing,Paonia,1718,477
Revolution Brewing,Paonia,1719,477
Revolution Brewing Company,Chicago,1720,479
Revolution Brewing Company,Chicago,1721,479
Revolution Brewing Company,Chicago,1722,479
Revolution Brewing Company,Chicago,1723,479
Revolution Brewing Company,Chicago,1724,479
Revolution Brewing Company,Chicago,1725,479
Revolution Brewing Company,Chicago,1726,479
Revolution Brewing Company,Chicago,1727,479
Rhinegeist Brewery,Cincinnati,1728,480
Rhinegeist Brewery,Cincinnati,1729,480
Rhinegeist Brewery,Cincinnati,1730,480
Rhinegeist Brewery,Cincinnati,1731,480
Rhinegeist Brewery,Cincinnati,1732,480
Rhinegeist Brewery,Cincinnati,1733,480
Rhinegeist Brewery,Cincinnati,1734,480
Rhinegeist Brewery,Cincinnati OH,1735,481
Right Brain Brewery,Traverse City,1736,482
Rising Tide Brewing Company,Portland,1737,483
Rising Tide Brewing Company,Portland ME,1738,484
River North Brewery,Denver,1739,485
River North Brewery,Denver,1740,485
Rivertown Brewing Company,Lockland,1741,486
Rivertown Brewing Company,Lockland,1742,486
Rivertowne Brewing Company,Export PA,1743,487
Rivertowne Brewing Company,Export,1744,488
Rivertowne Brewing Company,Export,1745,488
Rivertowne Brewing Company,Export,1746,488
Rivertowne Brewing Company,Export PA,1747,487
Rivertowne Brewing Company,Export,1748,488
Rivertowne Brewing Company,Export,1749,488
Rivertowne Brewing Company,Export,1750,488
Rivertowne Brewing Company,Export,1751,488
Rivertowne Brewing Company,Export,1752,488
Rivertowne Brewing Company,Export,1753,488
Rivertowne Brewing Company,Export,1754,488
Rivertowne Brewing Company,Export,1755,488
Rivertowne Brewing Company,Export,1756,488
Rivertowne Brewing Company,Export,1757,488
Roanoke Railhouse Brewery,Roanoke,1758,489
Rochester Mills Brewing Company,Rochester MI,1759,490
Rochester Mills Brewing Company,Rochester,1760,491
Rochester Mills Brewing Company,Rochester,1761,491
Rochester Mills Brewing Company,Rochester,1762,491
Rochester Mills Brewing Company,Rochester,1763,491
Rochester Mills Brewing Company,Rochester,1764,491
Rochester Mills Brewing Company,Rochester,1765,491
Rogue Ales,Newport,1766,492
RoughTail Brewing Company,Midwest City,1767,493
RoughTail Brewing Company,Midwest City,1768,493
RoughTail Brewing Company,Midwest City,1769,493
Round Guys Brewing,Lansdale,1770,494
Round Guys Brewing,Lansdale,1771,494
Round Guys Brewing,Lansdale PA,1772,495
Round Guys Brewing,Lansdale,1773,494
Round Guys Brewing,Lansdale,1774,494
Round Guys Brewing,Lansdale,1775,494
Round Guys Brewing,Lansdale,1776,494
Ruhstaller Beer Company,Sacramento,1777,496
Ruhstaller Beer Company,Sacramento,1778,496
Ruhstaller Beer Company,Sacramento,1779,496
Ruhstaller Beer Company,Sacramento,1780,496
Ruhstaller Beer Company,Sacramento,1781,496
Saint Archer Brewery,San Diego,1782,497
Saint Archer Brewery,San Diego,1783,497
Saint Archer Brewery,San Diego,1784,497
Saint Archer Brewery,San Diego,1785,497
SanTan Brewing Company,Chandler,1786,498
SanTan Brewing Company,Chandler,1787,498
SanTan Brewing Company,Chandler,1788,498
SanTan Brewing Company,Chandler,1789,498
SanTan Brewing Company,Chandler,1790,498
SanTan Brewing Company,Chandler,1791,498
SanTan Brewing Company,Chandler,1792,498
SanTan Brewing Company,Chandler,1793,498
SanTan Brewing Company,Chandler,1794,498
SanTan Brewing Company,Chandler,1795,498
SanTan Brewing Company,Chandler,1796,498
SanTan Brewing Company,Chandler,1797,498
SanTan Brewing Company,Chandler,1798,498
SanTan Brewing Company,Chandler,1799,498
SanTan Brewing Company,Chandler AZ,1800,499
SanTan Brewing Company,Chandler,1801,498
SanTan Brewing Company,Chandler,1802,498
SanTan Brewing Company,Chandler,1803,498
SanTan Brewing Company,Chandler,1804,498
Sanitas Brewing Company,Boulder,1805,500
Sanitas Brewing Company,Boulder,1806,500
Santa Cruz Mountain Brewing,Santa Cruz,1807,501
Santa Cruz Mountain Brewing,Santa Cruz,1808,501
Santa Cruz Mountain Brewing,Santa Cruz,1809,501
Santa Fe Brewing Company,Santa Fe,1810,502
Santa Fe Brewing Company,Santa Fe,1811,502
Santa Fe Brewing Company,Santa Fe,1812,502
Santa Fe Brewing Company,Santa Fe,1813,502
Santa Fe Brewing Company,Santa Fe,1814,502
Santa Fe Brewing Company,Santa Fe,1815,502
Santa Fe Brewing Company,Santa Fe,1816,502
Saugatuck Brewing Company,Douglas,1817,503
Schilling & Company,Seattle,1818,504
Schilling & Company,Seattle,1819,504
Schilling & Company,Seattle,1820,504
Schlafly Brewing Company,Saint Louis,1821,505
Schlafly Brewing Company,Saint Louis,1822,505
Schlafly Brewing Company,Saint Louis,1823,505
Schlafly Brewing Company,Saint Louis,1824,505
Schlafly Brewing Company,Saint Louis,1825,505
Schlafly Brewing Company,Saint Louis,1826,505
Sea Dog Brewing Company,Portland,1827,506
Seabright Brewery,Santa Cruz,1828,507
Seattle Cider Company,Seattle,1829,508
Seattle Cider Company,Seattle,1830,508
Seven Brides Brewery,Silverton OR,1831,509
Seven Brides Brewery,Silverton,1832,510
Seventh Son Brewing Company,Columbus,1833,511
Seventh Son Brewing Company,Columbus,1834,511
Seventh Son Brewing Company,Columbus,1835,511
Seventh Son Brewing Company,Columbus,1836,511
Seventh Son Brewing Company,Columbus,1837,511
Shebeen Brewing Company,Wolcott,1838,512
Sherwood Forest Brewers,Marlborough,1839,513
Shipyard Brewing Company,Portland,1840,514
Shipyard Brewing Company,Portland,1841,514
Shipyard Brewing Company,Portland,1842,514
Shipyard Brewing Company,Portland,1843,514
Sierra Nevada Brewing Company,Chico,1844,515
Sierra Nevada Brewing Company,Chico,1845,515
Sierra Nevada Brewing Company,Chico,1846,515
Sierra Nevada Brewing Company,Chico,1847,515
Sierra Nevada Brewing Company,Chico,1848,515
Sierra Nevada Brewing Company,Chico,1849,515
Sierra Nevada Brewing Company,Chico,1850,515
Sierra Nevada Brewing Company,Chico CA,1851,516
Sierra Nevada Brewing Company,Chico,1852,515
Sietsema Orchards and Cider Mill,Ada,1853,517
Silverton Brewery,Silverton,1854,518
Silverton Brewery,Silverton,1855,518
Silverton Brewery,Silverton,1856,518
Sixpoint Craft Ales,Brooklyn,1857,519
Sixpoint Craft Ales,Brooklyn,1858,519
Sixpoint Craft Ales,Brooklyn,1859,519
Sixpoint Craft Ales,Brooklyn NY,1860,520
Sixpoint Craft Ales,Brooklyn,1861,519
Sixpoint Craft Ales,Brooklyn,1862,519
Sixpoint Craft Ales,Brooklyn,1863,519
Sixpoint Craft Ales,Brooklyn,1864,519
Sixpoint Craft Ales,Brooklyn NY,1865,520
Sixpoint Craft Ales,Brooklyn,1866,519
Sixpoint Craft Ales,Brooklyn,1867,519
Sixpoint Craft Ales,Brooklyn,1868,519
Sixpoint Craft Ales,Brooklyn,1869,519
Sixpoint Craft Ales,Brooklyn,1870,519
Sixpoint Craft Ales,Brooklyn,1871,519
Sixpoint Craft Ales,Brooklyn,1872,519
Sixpoint Craft Ales,Brooklyn,1873,519
Sixpoint Craft Ales,Brooklyn,1874,519
Sixpoint Craft Ales,Brooklyn,1875,519
Sixpoint Craft Ales,Brooklyn,1876,519
Sixpoint Craft Ales,Brooklyn,1877,519
Sixpoint Craft Ales,Brooklyn,1878,519
Sixpoint Craft Ales,Brooklyn,1879,519
Sixpoint Craft Ales,Brooklyn,1880,519
Ska Brewing Company,Durango,1881,521
Ska Brewing Company,Durango,1882,521
Ska Brewing Company,Durango CO,1883,522
Ska Brewing Company,Durango,1884,521
Ska Brewing Company,Durango,1885,521
Ska Brewing Company,Durango,1886,521
Ska Brewing Company,Durango,1887,521
Ska Brewing Company,Durango,1888,521
Ska Brewing Company,Durango,1889,521
Ska Brewing Company,Durango,1890,521
Ska Brewing Company,Durango,1891,521
Ska Brewing Company,Durango,1892,521
Slanted Rock Brewing Company,Meridian,1893,523
Slanted Rock Brewing Company,Meridian,1894,523
SlapShot Brewing Company,Chicago,1895,524
SlapShot Brewing Company,Chicago,1896,524
Sleeping Lady Brewing Company,Anchorage,1897,525
Sly Fox Brewing Company,Phoenixville,1898,526
Sly Fox Brewing Company,Pottstown,1899,527
Sly Fox Brewing Company,Pottstown,1900,527
Sly Fox Brewing Company,Pottstown,1901,527
Sly Fox Brewing Company,Pottstown,1902,527
Sly Fox Brewing Company,Pottstown,1903,527
Sly Fox Brewing Company,Pottstown,1904,527
Sly Fox Brewing Company,Pottstown PA,1905,528
Sly Fox Brewing Company,Pottstown,1906,527
Sly Fox Brewing Company,Pottstown,1907,527
Sly Fox Brewing Company,Pottstown,1908,527
Sly Fox Brewing Company,Pottstown,1909,527
Sly Fox Brewing Company,Pottstown,1910,527
Smartmouth Brewing Company,Norfolk,1911,529
Smartmouth Brewing Company,Norfolk,1912,529
Smartmouth Brewing Company,Norfolk,1913,529
Snake River Brewing Company,Jackson,1914,530
Snake River Brewing Company,Jackson,1915,530
Snake River Brewing Company,Jackson,1916,530
Snake River Brewing Company,Jackson,1917,530
Snake River Brewing Company,Jackson,1918,530
Snake River Brewing Company,Jackson,1919,530
Snake River Brewing Company,Jackson,1920,530
Sockeye Brewing Company,Boise,1921,531
Sockeye Brewing Company,Boise,1922,531
Sockeye Brewing Company,Boise,1923,531
Sockeye Brewing Company,Boise,1924,531
Sockeye Brewing Company,Boise,1925,531
