city,state,original_index,unique_index,count
Bucryus,MO,1651,355,8.0
Bucryus,MO,1652,355,8.0
Bucryus,MO,1653,355,8.0
Bucryus,MO,1654,355,8.0
Bucryus,MO,1655,355,8.0
Bucryus,MO,1656,355,8.0
Bucryus,MO,1657,355,8.0
Chicago,IL,1658,197,52.0
Black Mountain,NC,1659,356,2.0
Black Mountain,NC,1660,356,2.0
Carlsbad,CA,1661,112,4.0
Carlsbad,CA,1662,112,4.0
Carlsbad,CA,1663,112,4.0
Cleveland,OH,1664,107,3.0
Lemont,IL,1665,357,1.0
Cleveland,OH,1666,107,3.0
Prescott,AZ,1667,358,2.0
Prescott,AZ,1668,358,2.0
Dillon,CO,1669,359,6.0
Dillon CO,,1670,360,
Dillon,CO,1671,359,6.0
Dillon,CO,1672,359,6.0
Dillon,CO,1673,359,6.0
Dillon,CO,1674,359,6.0
Dillon,CO,1675,359,6.0
Seattle,WA,1676,143,35.0
Seattle,WA,1677,143,35.0
Greenville,SC,1678,361,2.0
Greenville,SC,1679,361,2.0
Fort Worth,TX,1680,295,8.0
Fort Worth,TX,1681,295,8.0
Blanco,TX,1682,362,8.0
Blanco,TX,1683,362,8.0
Blanco,TX,1684,362,8.0
Blanco,TX,1685,362,8.0
Blanco,TX,1686,362,8.0
Blanco,TX,1687,362,8.0
Blanco,TX,1688,362,8.0
Blanco,TX,1689,362,8.0
Marietta,GA,1690,363,2.0
Marietta GA,,1691,364,
Marietta,GA,1692,363,2.0
Mt. Airy,MD,1693,365,5.0
Mt. Airy,MD,1694,365,5.0
Mt. Airy,MD,1695,365,5.0
Mt. Airy,MD,1696,365,5.0
Mt. Airy,MD,1697,365,5.0
Bend,OR,1698,0,11.0
Woodinville,WA,1699,178,4.0
Woodinville,WA,1700,178,4.0
Woodinville,WA,1701,178,4.0
Boulder,CO,1702,31,38.0
Boulder,CO,1703,31,38.0
Boulder,CO,1704,31,38.0
Temecula,CA,1705,70,5.0
Denver,CO,1706,71,37.0
Denver,CO,1707,71,37.0
Denver CO,,1708,93,
Denver,CO,1709,71,37.0
Denver,CO,1710,71,37.0
Denver,CO,1711,71,37.0
Paonia,CO,1712,366,7.0
Paonia,CO,1713,366,7.0
Paonia CO,,1714,367,
Paonia,CO,1715,366,7.0
Paonia,CO,1716,366,7.0
Paonia,CO,1717,366,7.0
Paonia,CO,1718,366,7.0
Paonia,CO,1719,366,7.0
Chicago,IL,1720,197,52.0
Chicago,IL,1721,197,52.0
Chicago,IL,1722,197,52.0
Chicago,IL,1723,197,52.0
Chicago,IL,1724,197,52.0
Chicago,IL,1725,197,52.0
Chicago,IL,1726,197,52.0
Chicago,IL,1727,197,52.0
Cincinnati,OH,1728,23,19.0
Cincinnati,OH,1729,23,19.0
Cincinnati,OH,1730,23,19.0
Cincinnati,OH,1731,23,19.0
Cincinnati,OH,1732,23,19.0
Cincinnati,OH,1733,23,19.0
Cincinnati,OH,1734,23,19.0
Cincinnati OH,,1735,290,
Traverse City,MI,1736,96,5.0
Portland,ME,1737,162,10.0
Portland ME,,1738,347,
Denver,CO,1739,71,37.0
Denver,CO,1740,71,37.0
Lockland,OH,1741,368,2.0
Lockland,OH,1742,368,2.0
Export PA,,1743,369,
Export,PA,1744,370,13.0
Export,PA,1745,370,13.0
Export,PA,1746,370,13.0
Export PA,,1747,369,
Export,PA,1748,370,13.0
Export,PA,1749,370,13.0
Export,PA,1750,370,13.0
Export,PA,1751,370,13.0
Export,PA,1752,370,13.0
Export,PA,1753,370,13.0
Export,PA,1754,370,13.0
Export,PA,1755,370,13.0
Export,PA,1756,370,13.0
Export,PA,1757,370,13.0
Roanoke,VA,1758,371,1.0
Rochester MI,,1759,372,
Rochester,MI,1760,373,6.0
Rochester,MI,1761,373,6.0
Rochester,MI,1762,373,6.0
Rochester,MI,1763,373,6.0
Rochester,MI,1764,373,6.0
Rochester,MI,1765,373,6.0
Newport,OR,1766,374,1.0
Midwest City,OK,1767,375,3.0
Midwest City,OK,1768,375,3.0
Midwest City,OK,1769,375,3.0
Lansdale,PA,1770,376,6.0
Lansdale,PA,1771,376,6.0
Lansdale PA,,1772,377,
Lansdale,PA,1773,376,6.0
Lansdale,PA,1774,376,6.0
Lansdale,PA,1775,376,6.0
Lansdale,PA,1776,376,6.0
Sacramento,CA,1777,378,5.0
Sacramento,CA,1778,378,5.0
Sacramento,CA,1779,378,5.0
Sacramento,CA,1780,378,5.0
Sacramento,CA,1781,378,5.0
San Diego,CA,1782,44,39.0
San Diego,CA,1783,44,39.0
San Diego,CA,1784,44,39.0
San Diego,CA,1785,44,39.0
Chandler,AZ,1786,379,18.0
Chandler,AZ,1787,379,18.0
Chandler,AZ,1788,379,18.0
Chandler,AZ,1789,379,18.0
Chandler,AZ,1790,379,18.0
Chandler,AZ,1791,379,18.0
Chandler,AZ,1792,379,18.0
Chandler,AZ,1793,379,18.0
Chandler,AZ,1794,379,18.0
Chandler,AZ,1795,379,18.0
Chandler,AZ,1796,379,18.0
Chandler,AZ,1797,379,18.0
Chandler,AZ,1798,379,18.0
Chandler,AZ,1799,379,18.0
Chandler AZ,,1800,380,
Chandler,AZ,1801,379,18.0
Chandler,AZ,1802,379,18.0
Chandler,AZ,1803,379,18.0
Chandler,AZ,1804,379,18.0
Boulder,CO,1805,31,38.0
Boulder,CO,1806,31,38.0
Santa Cruz,CA,1807,381,8.0
Santa Cruz,CA,1808,381,8.0
Santa Cruz,CA,1809,381,8.0
Santa Fe,NM,1810,382,7.0
Santa Fe,NM,1811,382,7.0
Santa Fe,NM,1812,382,7.0
Santa Fe,NM,1813,382,7.0
Santa Fe,NM,1814,382,7.0
Santa Fe,NM,1815,382,7.0
Santa Fe,NM,1816,382,7.0
Douglas,MI,1817,383,1.0
Seattle,WA,1818,143,35.0
Seattle,WA,1819,143,35.0
Seattle,WA,1820,143,35.0
Saint Louis,MO,1821,6,18.0
Saint Louis,MO,1822,6,18.0
Saint Louis,MO,1823,6,18.0
Saint Louis,MO,1824,6,18.0
Saint Louis,MO,1825,6,18.0
Saint Louis,MO,1826,6,18.0
Portland,ME,1827,162,10.0
Santa Cruz,CA,1828,381,8.0
Seattle,WA,1829,143,35.0
Seattle,WA,1830,143,35.0
Silverton OR,,1831,384,
Silverton,OR,1832,385,1.0
Columbus,OH,1833,185,10.0
Columbus,OH,1834,185,10.0
Columbus,OH,1835,185,10.0
Columbus,OH,1836,185,10.0
Columbus,OH,1837,185,10.0
Wolcott,CT,1838,386,1.0
Marlborough,MA,1839,387,1.0
Portland,ME,1840,162,10.0
Portland,ME,1841,162,10.0
Portland,ME,1842,162,10.0
Portland,ME,1843,162,10.0
Chico,CA,1844,388,8.0
Chico,CA,1845,388,8.0
Chico,CA,1846,388,8.0
Chico,CA,1847,388,8.0
Chico,CA,1848,388,8.0
Chico,CA,1849,388,8.0
Chico,CA,1850,388,8.0
Chico CA,,1851,389,
Chico,CA,1852,388,8.0
Ada,MI,1853,390,1.0
Silverton,CO,1854,391,3.0
Silverton,CO,1855,391,3.0
Silverton,CO,1856,391,3.0
Brooklyn,NY,1857,103,34.0
Brooklyn,NY,1858,103,34.0
Brooklyn,NY,1859,103,34.0
Brooklyn NY,,1860,104,
Brooklyn,NY,1861,103,34.0
Brooklyn,NY,1862,103,34.0
Brooklyn,NY,1863,103,34.0
Brooklyn,NY,1864,103,34.0
Brooklyn NY,,1865,104,
Brooklyn,NY,1866,103,34.0
Brooklyn,NY,1867,103,34.0
Brooklyn,NY,1868,103,34.0
Brooklyn,NY,1869,103,34.0
Brooklyn,NY,1870,103,34.0
Brooklyn,NY,1871,103,34.0
Brooklyn,NY,1872,103,34.0
Brooklyn,NY,1873,103,34.0
Brooklyn,NY,1874,103,34.0
Brooklyn,NY,1875,103,34.0
Brooklyn,NY,1876,103,34.0
Brooklyn,NY,1877,103,34.0
Brooklyn,NY,1878,103,34.0
Brooklyn,NY,1879,103,34.0
Brooklyn,NY,1880,103,34.0
Durango,CO,1881,392,15.0
Durango,CO,1882,392,15.0
Durango CO,,1883,393,
Durango,CO,1884,392,15.0
Durango,CO,1885,392,15.0
Durango,CO,1886,392,15.0
Durango,CO,1887,392,15.0
Durango,CO,1888,392,15.0
Durango,CO,1889,392,15.0
Durango,CO,1890,392,15.0
Durango,CO,1891,392,15.0
Durango,CO,1892,392,15.0
Meridian,ID,1893,394,2.0
Meridian,ID,1894,394,2.0
Chicago,IL,1895,197,52.0
Chicago,IL,1896,197,52.0
Anchorage,AK,1897,102,15.0
Phoenixville,PA,1898,395,1.0
Pottstown,PA,1899,304,13.0
Pottstown,PA,1900,304,13.0
Pottstown,PA,1901,304,13.0
Pottstown,PA,1902,304,13.0
Pottstown,PA,1903,304,13.0
Pottstown,PA,1904,304,13.0
Pottstown PA,,1905,396,
Pottstown,PA,1906,304,13.0
Pottstown,PA,1907,304,13.0
Pottstown,PA,1908,304,13.0
Pottstown,PA,1909,304,13.0
Pottstown,PA,1910,304,13.0
Norfolk,VA,1911,397,3.0
Norfolk,VA,1912,397,3.0
Norfolk,VA,1913,397,3.0
Jackson,WY,1914,398,7.0
Jackson,WY,1915,398,7.0
Jackson,WY,1916,398,7.0
Jackson,WY,1917,398,7.0
Jackson,WY,1918,398,7.0
Jackson,WY,1919,398,7.0
Jackson,WY,1920,398,7.0
Boise,ID,1921,399,15.0
Boise,ID,1922,399,15.0
Boise,ID,1923,399,15.0
Boise,ID,1924,399,15.0
Boise,ID,1925,399,15.0
Boise ID,,1926,400,
Boise,ID,1927,399,15.0
Boise,ID,1928,399,15.0
Boise,ID,1929,399,15.0
Boise,ID,1930,399,15.0
Boise,ID,1931,399,15.0
Boise ID,,1932,400,
Boise,ID,1933,399,15.0
Boise,ID,1934,399,15.0
Boise,ID,1935,399,15.0
Boise,ID,1936,399,15.0
Boise,ID,1937,399,15.0
South Austin,TX,1938,401,4.0
South Austin,TX,1939,401,4.0
South Austin,TX,1940,401,4.0
South Austin,TX,1941,401,4.0
Southampton,NY,1942,402,1.0
Medford,OR,1943,403,2.0
Medford,OR,1944,403,2.0
Hattiesburg,MS,1945,404,9.0
Hattiesburg,MS,1946,404,9.0
Hattiesburg,MS,1947,404,9.0
Hattiesburg,MS,1948,404,9.0
Hattiesburg,MS,1949,404,9.0
Hattiesburg,MS,1950,404,9.0
Hattiesburg,MS,1951,404,9.0
Hattiesburg,MS,1952,404,9.0
Hattiesburg,MS,1953,404,9.0
Conroe,TX,1954,405,13.0
Conroe TX,,1955,406,
Conroe,TX,1956,405,13.0
Conroe,TX,1957,405,13.0
Conroe,TX,1958,405,13.0
Conroe,TX,1959,405,13.0
Conroe,TX,1960,405,13.0
Conroe,TX,1961,405,13.0
Conroe,TX,1962,405,13.0
Conroe,TX,1963,405,13.0
Conroe,TX,1964,405,13.0
Conroe,TX,1965,405,13.0
Conroe,TX,1966,405,13.0
Conroe,TX,1967,405,13.0
San Francisco,CA,1968,3,31.0
Cortland,NE,1969,407,1.0
Chicago,IL,1970,197,52.0
Chicago,IL,1971,197,52.0
Chicago,IL,1972,197,52.0
Chicago,IL,1973,197,52.0
Chicago,IL,1974,197,52.0
Chicago,IL,1975,197,52.0
Chicago,IL,1976,197,52.0
Chicago,IL,1977,197,52.0
Chicago,IL,1978,197,52.0
Chicago IL,,1979,221,
Chicago,IL,1980,197,52.0
Chicago,IL,1981,197,52.0
Glendale,WI,1982,408,2.0
Glendale,WI,1983,408,2.0
Conestoga,PA,1984,409,1.0
Paw Paw,MI,1985,410,1.0
Crozet,VA,1986,411,4.0
Crozet,VA,1987,411,4.0
Crozet,VA,1988,411,4.0
Crozet,VA,1989,411,4.0
Durango,CO,1990,392,15.0
Durango,CO,1991,392,15.0
Durango,CO,1992,392,15.0
Durango,CO,1993,392,15.0
Stevens Point,WI,1994,144,29.0
Stevens Point,WI,1995,144,29.0
Stevens Point,WI,1996,144,29.0
Stevens Point,WI,1997,144,29.0
Stevens Point,WI,1998,144,29.0
Stevens Point,WI,1999,144,29.0
Stevens Point,WI,2000,144,29.0
Stevens Point,WI,2001,144,29.0
Stevens Point,WI,2002,144,29.0
Stevens Point,WI,2003,144,29.0
Stevens Point,WI,2004,144,29.0
Stevens Point,WI,2005,144,29.0
Stevens Point,WI,2006,144,29.0
Stevens Point,WI,2007,144,29.0
Stevens Point,WI,2008,144,29.0
Stevens Point,WI,2009,144,29.0
Stevens Point,WI,2010,144,29.0
Stevens Point,WI,2011,144,29.0
Stevens Point,WI,2012,144,29.0
Stevens Point,WI,2013,144,29.0
Stevens Point,WI,2014,144,29.0
Stevens Point,WI,2015,144,29.0
Green Bay,WI,2016,244,2.0
Baltimore,MD,2017,412,9.0
Baltimore,MD,2018,412,9.0
Baltimore MD,,2019,413,
Portland,ME,2020,162,10.0
Huntsville,AL,2021,414,3.0
Huntsville,AL,2022,414,3.0
Huntsville,AL,2023,414,3.0
St Mary's,PA,2024,415,4.0
St Mary's,PA,2025,415,4.0
St Mary's,PA,2026,415,4.0
St Mary's,PA,2027,415,4.0
St Paul,MN,2028,416,1.0
St. Paul,MN,2029,417,2.0
St. Paul MN,,2030,418,
St. Paul,MN,2031,417,2.0
Indianapolis,IN,2032,69,39.0
Indianapolis,IN,2033,69,39.0
Indianapolis,IN,2034,69,39.0
Indianapolis,IN,2035,69,39.0
Indianapolis,IN,2036,69,39.0
Indianapolis,IN,2037,69,39.0
Indianapolis,IN,2038,69,39.0
Indianapolis,IN,2039,69,39.0
Indianapolis,IN,2040,69,39.0
Indianapolis IN,,2041,419,
Indianapolis IN,,2042,419,
Indianapolis,IN,2043,69,39.0
Indianapolis IN,,2044,419,
Indianapolis,IN,2045,69,39.0
Indianapolis,IN,2046,69,39.0
Indianapolis,IN,2047,69,39.0
Indianapolis,IN,2048,69,39.0
Indianapolis,IN,2049,69,39.0
Indianapolis,IN,2050,69,39.0
Indianapolis,IN,2051,69,39.0
Indianapolis,IN,2052,69,39.0
Indianapolis,IN,2053,69,39.0
Indianapolis,IN,2054,69,39.0
Indianapolis,IN,2055,69,39.0
Indianapolis,IN,2056,69,39.0
Indianapolis,IN,2057,69,39.0
Indianapolis,IN,2058,69,39.0
Indianapolis,IN,2059,69,39.0
Indianapolis IN,,2060,419,
Indianapolis,IN,2061,69,39.0
Indianapolis,IN,2062,69,39.0
Indianapolis,IN,2063,69,39.0
Indianapolis,IN,2064,69,39.0
Indianapolis,IN,2065,69,39.0
Indianapolis,IN,2066,69,39.0
Indianapolis,IN,2067,69,39.0
Indianapolis,IN,2068,69,39.0
Indianapolis,IN,2069,69,39.0
Hardy,VA,2070,420,2.0
Hardy,VA,2071,420,2.0
Brooklyn Center,MN,2072,421,12.0
Brooklyn Center MN,,2073,422,
Brooklyn Center,MN,2074,421,12.0
Brooklyn Center,MN,2075,421,12.0
Brooklyn Center,MN,2076,421,12.0
Brooklyn Center,MN,2077,421,12.0
Brooklyn Center,MN,2078,421,12.0
Brooklyn Center,MN,2079,421,12.0
Brooklyn Center,MN,2080,421,12.0
Brooklyn Center,MN,2081,421,12.0
Brooklyn Center,MN,2082,421,12.0
Brooklyn Center,MN,2083,421,12.0
Brooklyn Center,MN,2084,421,12.0
Gainesville,FL,2085,423,5.0
Gainesville,FL,2086,423,5.0
Gainesville,FL,2087,423,5.0
Gainesville,FL,2088,423,5.0
Gainesville,FL,2089,423,5.0
Manheim,PA,2090,424,1.0
Atlanta,GA,2091,336,6.0
Atlanta,GA,2092,336,6.0
Atlanta,GA,2093,336,6.0
Atlanta,GA,2094,336,6.0
San Diego,CA,2095,44,39.0
San Diego,CA,2096,44,39.0
San Diego,CA,2097,44,39.0
San Diego,CA,2098,44,39.0
San Diego,CA,2099,44,39.0
San Diego,CA,2100,44,39.0
San Diego,CA,2101,44,39.0
San Diego,CA,2102,44,39.0
Manhattan,KS,2103,425,17.0
Manhattan,KS,2104,425,17.0
Manhattan,KS,2105,425,17.0
Manhattan,KS,2106,425,17.0
Manhattan,KS,2107,425,17.0
Manhattan,KS,2108,425,17.0
Manhattan,KS,2109,425,17.0
Manhattan,KS,2110,425,17.0
Manhattan,KS,2111,425,17.0
Manhattan KS,,2112,426,
Manhattan,KS,2113,425,17.0
Manhattan,KS,2114,425,17.0
Manhattan,KS,2115,425,17.0
Manhattan,KS,2116,425,17.0
Manhattan,KS,2117,425,17.0
Manhattan,KS,2118,425,17.0
Manhattan,KS,2119,425,17.0
Manhattan,KS,2120,425,17.0
Lakeside,MT,2121,427,2.0
Lakeside,MT,2122,427,2.0
Tampa,FL,2123,94,30.0
Tampa,FL,2124,94,30.0
Bridgman,MI,2125,428,3.0
Bridgman,MI,2126,428,3.0
Bridgman,MI,2127,428,3.0
Bargersville,IN,2128,429,1.0
Telluride,CO,2129,430,3.0
Telluride,CO,2130,430,3.0
Telluride,CO,2131,430,3.0
Evanston IL,,2132,431,
Evanston,IL,2133,432,2.0
Evanston,IL,2134,432,2.0
Athens GA,,2135,433,
Richmond,TX,2136,434,4.0
Richmond,TX,2137,434,4.0
Richmond,TX,2138,434,4.0
Richmond,TX,2139,434,4.0
Waterbury,VT,2140,343,6.0
Waterbury,VT,2141,343,6.0
Waterbury,VT,2142,343,6.0
Waterbury VT,,2143,435,
Waterbury,VT,2144,343,6.0
Waterbury,VT,2145,343,6.0
Sheridan,WY,2146,72,6.0
Sheridan,WY,2147,72,6.0
Sheridan,WY,2148,72,6.0
Sheridan,WY,2149,72,6.0
Baltimore,MD,2150,412,9.0
Baltimore,MD,2151,412,9.0
Baltimore,MD,2152,412,9.0
Bronx,NY,2153,436,3.0
Bronx,NY,2154,436,3.0
Bronx,NY,2155,436,3.0
Torrance,CA,2156,437,5.0
Torrance,CA,2157,437,5.0
Torrance,CA,2158,437,5.0
Torrance,CA,2159,437,5.0
Torrance,CA,2160,437,5.0
Burlington,VT,2161,438,2.0
Wilkes-Barre,PA,2162,439,1.0
New York,NY,2163,85,3.0
Grand Rapids,MI,2164,97,65.0
Traverse City,MI,2165,96,5.0
Traverse City,MI,2166,96,5.0
Traverse City,MI,2167,96,5.0
Burlington,VT,2168,438,2.0
Cold Spring,MN,2169,440,4.0
Cold Spring,MN,2170,440,4.0
Cold Spring,MN,2171,440,4.0
Cold Spring,MN,2172,440,4.0
Bloomfield,CT,2173,41,6.0
Sisters,OR,2174,441,3.0
Sisters,OR,2175,441,3.0
Sisters,OR,2176,441,3.0
Charlottesville,VA,2177,137,5.0
Charlottesville,VA,2178,137,5.0
Martinsville,IN,2179,442,4.0
Martinsville,IN,2180,442,4.0
Martinsville,IN,2181,442,4.0
Martinsville,IN,2182,442,4.0
Kearney,NE,2183,443,3.0
Kearney,NE,2184,443,3.0
Kearney,NE,2185,443,3.0
Kearney NE,,2186,444,
Evansville,IN,2187,445,8.0
Evansville,IN,2188,445,8.0
Evansville,IN,2189,445,8.0
Evansville,IN,2190,445,8.0
Evansville,IN,2191,445,8.0
Evansville,IN,2192,445,8.0
Evansville,IN,2193,445,8.0
Evansville,IN,2194,445,8.0
Evansville IN,,2195,446,
Baton Rouge,LA,2196,447,7.0
Baton Rouge,LA,2197,447,7.0
Baton Rouge,LA,2198,447,7.0
Baton Rouge,LA,2199,447,7.0
Baton Rouge,LA,2200,447,7.0
Baton Rouge,LA,2201,447,7.0
Baton Rouge,LA,2202,447,7.0
Idaho Springs,CO,2203,448,1.0
Idaho Springs CO,,2204,449,
Minnetonka,MN,2205,450,2.0
Minnetonka,MN,2206,450,2.0
Albuquerque,NM,2207,269,6.0
Albuquerque,NM,2208,269,6.0
Albuquerque,NM,2209,269,6.0
Durham,NC,2210,214,4.0
Durham,NC,2211,214,4.0
Durham,NC,2212,214,4.0
Hershey,PA,2213,451,4.0
Hershey,PA,2214,451,4.0
Hershey,PA,2215,451,4.0
Hershey,PA,2216,451,4.0
Hershey PA,,2217,452,
Greenville,DE,2218,453,1.0
Boulder,CO,2219,31,38.0
Dripping Springs,TX,2220,454,3.0
Dripping Springs,TX,2221,454,3.0
Dripping Springs,TX,2222,454,3.0
Seattle,WA,2223,143,35.0
Seattle,WA,2224,143,35.0
Seattle,WA,2225,143,35.0
Seattle,WA,2226,143,35.0
Seattle,WA,2227,143,35.0
Seattle,WA,2228,143,35.0
Seattle,WA,2229,143,35.0
Seattle,WA,2230,143,35.0
Seattle,WA,2231,143,35.0
Seattle,WA,2232,143,35.0
Seattle,WA,2233,143,35.0
Seattle,WA,2234,143,35.0
Warrenville,IL,2235,455,10.0
Warrenville,IL,2236,455,10.0
Warrenville,IL,2237,455,10.0
Warrenville,IL,2238,455,10.0
Warrenville,IL,2239,455,10.0
Warrenville,IL,2240,455,10.0
Warrenville,IL,2241,455,10.0
Warrenville,IL,2242,455,10.0
Warrenville,IL,2243,455,10.0
Warrenville,IL,2244,455,10.0
Plant City,FL,2245,456,1.0
Stratford,CT,2246,457,5.0
Stratford,CT,2247,457,5.0
Stratford,CT,2248,457,5.0
Stratford,CT,2249,457,5.0
Stratford,CT,2250,457,5.0
Salt Lake City,UT,2251,458,17.0
Salt Lake City,UT,2252,458,17.0
Salt Lake City,UT,2253,458,17.0
Salt Lake City,UT,2254,458,17.0
Salt Lake City,UT,2255,458,17.0
Salt Lake City,UT,2256,458,17.0
Salt Lake City,UT,2257,458,17.0
Salt Lake City,UT,2258,458,17.0
Salt Lake City,UT,2259,458,17.0
Ukiah,CA,2260,459,1.0
Austin,TX,2261,39,25.0
Austin,TX,2262,39,25.0
St. John's,MI,2263,460,3.0
St. John's,MI,2264,460,3.0
St. John's,MI,2265,460,3.0
Santa Cruz,CA,2266,381,8.0
Santa Cruz,CA,2267,381,8.0
Santa Cruz,CA,2268,381,8.0
Santa Cruz,CA,2269,381,8.0
Santa Cruz CA,,2270,461,
Baltimore,MD,2271,412,9.0
Baltimore,MD,2272,412,9.0
Baltimore,MD,2273,412,9.0
Baltimore,MD,2274,412,9.0
Bloomington,IN,2275,462,3.0
Bloomington,IN,2276,462,3.0
Bloomington,IN,2277,462,3.0
Boulder,CO,2278,31,38.0
Boulder,CO,2279,31,38.0
Boulder,CO,2280,31,38.0
Boulder,CO,2281,31,38.0
Boulder,CO,2282,31,38.0
Boulder,CO,2283,31,38.0
Boulder,CO,2284,31,38.0
Boulder,CO,2285,31,38.0
Boulder CO,,2286,192,
Boulder,CO,2287,31,38.0
Boulder,CO,2288,31,38.0
Boulder,CO,2289,31,38.0
Boulder,CO,2290,31,38.0
Boulder,CO,2291,31,38.0
Boulder,CO,2292,31,38.0
Boulder CO,,2293,192,
Boulder,CO,2294,31,38.0
Boulder,CO,2295,31,38.0
Elmira,NY,2296,463,2.0
Elmira,NY,2297,463,2.0
Salt Lake City,UT,2298,458,17.0
Salt Lake City,UT,2299,458,17.0
Salt Lake City,UT,2300,458,17.0
Salt Lake City,UT,2301,458,17.0
Salt Lake City,UT,2302,458,17.0
Salt Lake City,UT,2303,458,17.0
Salt Lake City,UT,2304,458,17.0
Salt Lake City,UT,2305,458,17.0
Spring Lake,MI,2306,464,5.0
Spring Lake,MI,2307,464,5.0
Spring Lake,MI,2308,464,5.0
Spring Lake,MI,2309,464,5.0
Spring Lake,MI,2310,464,5.0
Yardley,PA,2311,465,1.0
Meadville,PA,2312,466,5.0
Meadville,PA,2313,466,5.0
Meadville PA,,2314,467,
Meadville,PA,2315,466,5.0
Meadville,PA,2316,466,5.0
Meadville,PA,2317,466,5.0
Westminster,MA,2318,468,10.0
Westminster MA,,2319,469,
Westminster,MA,2320,468,10.0
Westminster,MA,2321,468,10.0
Westminster,MA,2322,468,10.0
Westminster,MA,2323,468,10.0
Westminster,MA,2324,468,10.0
Westminster,MA,2325,468,10.0
Westminster,MA,2326,468,10.0
Westminster,MA,2327,468,10.0
Westminster,MA,2328,468,10.0
Fort Wayne,IN,2329,470,1.0
Dayton,OH,2330,471,4.0
Dayton,OH,2331,471,4.0
Dayton,OH,2332,471,4.0
Dayton,OH,2333,471,4.0
Lexington,KY,2334,18,6.0
Lexington,KY,2335,18,6.0
Lexington,KY,2336,18,6.0
Lexington,KY,2337,18,6.0
Mt. Pleasant,SC,2338,472,4.0
Mt. Pleasant,SC,2339,472,4.0
Mt. Pleasant,SC,2340,472,4.0
Mt. Pleasant,SC,2341,472,4.0
Westfield,MA,2342,473,3.0
Westfield,MA,2343,473,3.0
Westfield,MA,2344,473,3.0
Weston,MO,2345,474,7.0
Weston,MO,2346,474,7.0
Weston,MO,2347,474,7.0
Weston,MO,2348,474,7.0
Weston,MO,2349,474,7.0
Weston,MO,2350,474,7.0
Weston,MO,2351,474,7.0
Hooksett,NH,2352,475,4.0
Hooksett,NH,2353,475,4.0
Hooksett,NH,2354,475,4.0
Hooksett,NH,2355,475,4.0
Hudsonville,MI,2356,476,1.0
Portland,OR,2357,15,47.0
Portland,OR,2358,15,47.0
Portland,OR,2359,15,47.0
Lake Barrington,IL,2360,477,9.0
Lake Barrington,IL,2361,477,9.0
Lake Barrington,IL,2362,477,9.0
Lake Barrington,IL,2363,477,9.0
Lake Barrington IL,,2364,478,
Lake Barrington,IL,2365,477,9.0
Lake Barrington,IL,2366,477,9.0
Lake Barrington,IL,2367,477,9.0
Lake Barrington,IL,2368,477,9.0
Lake Barrington,IL,2369,477,9.0
Nellysford VA,,2370,479,
Nellysford,VA,2371,480,3.0
Nellysford,VA,2372,480,3.0
Nellysford,VA,2373,480,3.0
Stevensville,MT,2374,481,2.0
Stevensville,MT,2375,481,2.0
Stevensville MT,,2376,482,
Pinedale,WY,2377,483,2.0
Pinedale,WY,2378,483,2.0
Tacoma,WA,2379,187,3.0
Tacoma,WA,2380,187,3.0
Verona,WI,2381,484,4.0
Verona,WI,2382,484,4.0
Verona,WI,2383,484,4.0
Verona,WI,2384,484,4.0
Memphis,TN,2385,485,3.0
Memphis,TN,2386,485,3.0
Memphis,TN,2387,485,3.0
South Lyon,MI,2388,486,2.0
South Lyon,MI,2389,486,2.0
Abingdon,VA,2390,487,1.0
Ann Arbor,MI,2391,488,1.0
Middlebury,VT,2392,342,2.0
North Woodstock NH,,2393,489,
North Woodstock,NH,2394,490,1.0
Worcester,MA,2395,491,1.0
Bend,OR,2396,0,11.0
Bend,OR,2397,0,11.0
Bend,OR,2398,0,11.0
Bend,OR,2399,0,11.0
Bend,OR,2400,0,11.0
Denver,CO,2401,71,37.0
Denver,CO,2402,71,37.0
Denver,CO,2403,71,37.0
Denver,CO,2404,71,37.0
Denver,CO,2405,71,37.0
Denver,CO,2406,71,37.0
Denver,CO,2407,71,37.0
Denver,CO,2408,71,37.0
Denver,CO,2409,71,37.0
