brewery_name,original_index,unique_index,count
Oskar Blues Brewery,1568,367,46
Oskar Blues Brewery,1569,367,46
Oskar Blues Brewery,1570,367,46
Oskar Blues Brewery,1571,367,46
Oskar Blues Brewery,1572,367,46
Oskar Blues Brewery,1573,367,46
Oskar Blues Brewery,1574,367,46
Oskar Blues Brewery,1575,367,46
Oskar Blues Brewery,1576,367,46
Oskar Blues Brewery,1577,367,46
Oskar Blues Brewery,1578,367,46
Oskar Blues Brewery,1579,367,46
Oskar Blues Brewery,1580,367,46
Oskar Blues Brewery,1581,367,46
Oskar Blues Brewery,1582,367,46
Oskar Blues Brewery,1583,367,46
Oskar Blues Brewery,1584,367,46
Oskar Blues Brewery,1585,367,46
Oskar Blues Brewery,1586,367,46
Oskar Blues Brewery,1587,367,46
Oskar Blues Brewery,1588,367,46
Oskar Blues Brewery,1589,367,46
Oskar Blues Brewery,1590,367,46
Oskar Blues Brewery,1591,367,46
Oskar Blues Brewery,1592,367,46
Oskar Blues Brewery,1593,367,46
Oskar Blues Brewery,1594,367,46
Oskar Blues Brewery,1595,367,46
Oskar Blues Brewery,1596,367,46
Oskar Blues Brewery (North Carol...,1597,368,6
Oskar Blues Brewery (North Carol...,1598,368,6
Oskar Blues Brewery (North Carol...,1599,368,6
Oskar Blues Brewery (North Carol...,1600,368,6
Oskar Blues Brewery (North Carol...,1601,368,6
Oskar Blues Brewery (North Carol...,1602,368,6
Otter Creek Brewing,1603,369,2
Otter Creek Brewing,1604,369,2
Ozark Beer Company,1605,370,1
Palisade Brewing Company,1606,371,2
Palisade Brewing Company,1607,371,2
Pateros Creek Brewing Company,1608,372,5
Pateros Creek Brewing Company,1609,372,5
Pateros Creek Brewing Company,1610,372,5
Pateros Creek Brewing Company,1611,372,5
Pateros Creek Brewing Company,1612,372,5
Payette Brewing Company,1613,373,5
Payette Brewing Company,1614,373,5
Payette Brewing Company,1615,373,5
Payette Brewing Company,1616,373,5
Payette Brewing Company,1617,373,5
Peace Tree Brewing Company,1618,374,1
Peak Organic Brewing Company,1619,375,2
Peak Organic Brewing Company,1620,375,2
Pedernales Brewing Company,1621,376,2
Pedernales Brewing Company,1622,376,2
People's Brewing Company,1623,377,4
People's Brewing Company,1624,377,4
People's Brewing Company,1625,377,4
People's Brewing Company,1626,377,4
Perrin Brewing Company,1627,378,6
Perrin Brewing Company,1628,378,6
Perrin Brewing Company,1629,378,6
Perrin Brewing Company,1630,378,6
Perrin Brewing Company,1631,378,6
Perrin Brewing Company,1632,378,6
Pete's Brewing Company,1633,379,7
Pete's Brewing Company,1634,379,7
Pete's Brewing Company,1635,379,7
Pete's Brewing Company,1636,379,7
Pete's Brewing Company,1637,379,7
Pete's Brewing Company,1638,379,7
Pete's Brewing Company,1639,379,7
Petoskey Brewing,1640,380,4
Petoskey Brewing,1641,380,4
Petoskey Brewing,1642,380,4
Petoskey Brewing,1643,380,4
Phoenix Ale Brewery,1644,381,1
Pikes Peak Brewing Company,1645,382,3
Pikes Peak Brewing Company,1646,382,3
Pikes Peak Brewing Company,1647,382,3
Pine Street Brewery,1648,383,2
Pine Street Brewery,1649,383,2
Piney River Brewing Company,1650,384,8
Piney River Brewing Company,1651,384,8
Piney River Brewing Company,1652,384,8
Piney River Brewing Company,1653,384,8
Piney River Brewing Company,1654,384,8
Piney River Brewing Company,1655,384,8
Piney River Brewing Company,1656,384,8
Piney River Brewing Company,1657,384,8
Pipeworks Brewing Company,1658,385,1
Pisgah Brewing Company,1659,386,2
Pisgah Brewing Company,1660,386,2
Pizza Port Brewing Company,1661,387,3
Pizza Port Brewing Company,1662,387,3
Pizza Port Brewing Company,1663,387,3
Platform Beer Company,1664,388,1
Pollyanna Brewing Company,1665,389,1
Portside Brewery,1666,390,1
Prescott Brewing Company,1667,391,2
Prescott Brewing Company,1668,391,2
Pug Ryan's Brewery,1669,392,7
Pug Ryan's Brewery,1670,392,7
Pug Ryan's Brewery,1671,392,7
Pug Ryan's Brewery,1672,392,7
Pug Ryan's Brewery,1673,392,7
Pug Ryan's Brewery,1674,392,7
Pug Ryan's Brewery,1675,392,7
Pyramid Breweries,1676,393,2
Pyramid Breweries,1677,393,2
Quest Brewing Company,1678,394,2
Quest Brewing Company,1679,394,2
Rahr & Sons Brewing Company,1680,395,2
Rahr & Sons Brewing Company,1681,395,2
Real Ale Brewing Company,1682,396,8
Real Ale Brewing Company,1683,396,8
Real Ale Brewing Company,1684,396,8
Real Ale Brewing Company,1685,396,8
Real Ale Brewing Company,1686,396,8
Real Ale Brewing Company,1687,396,8
Real Ale Brewing Company,1688,396,8
Real Ale Brewing Company,1689,396,8
Red Hare Brewing Company,1690,397,3
Red Hare Brewing Company,1691,397,3
Red Hare Brewing Company,1692,397,3
Red Shedman Farm Brewery and Hop...,1693,398,5
Red Shedman Farm Brewery and Hop...,1694,398,5
Red Shedman Farm Brewery and Hop...,1695,398,5
Red Shedman Farm Brewery and Hop...,1696,398,5
Red Shedman Farm Brewery and Hop...,1697,398,5
Red Tank Cider Company,1698,399,1
Redhook Brewery,1699,400,3
Redhook Brewery,1700,400,3
Redhook Brewery,1701,400,3
Redstone Meadery,1702,401,3
Redstone Meadery,1703,401,3
Redstone Meadery,1704,401,3
Refuge Brewery,1705,402,1
Renegade Brewing Company,1706,403,6
Renegade Brewing Company,1707,403,6
Renegade Brewing Company,1708,403,6
Renegade Brewing Company,1709,403,6
Renegade Brewing Company,1710,403,6
Renegade Brewing Company,1711,403,6
Revolution Brewing,1712,404,8
Revolution Brewing,1713,404,8
Revolution Brewing,1714,404,8
Revolution Brewing,1715,404,8
Revolution Brewing,1716,404,8
Revolution Brewing,1717,404,8
Revolution Brewing,1718,404,8
Revolution Brewing,1719,404,8
Revolution Brewing Company,1720,405,8
Revolution Brewing Company,1721,405,8
Revolution Brewing Company,1722,405,8
Revolution Brewing Company,1723,405,8
Revolution Brewing Company,1724,405,8
Revolution Brewing Company,1725,405,8
Revolution Brewing Company,1726,405,8
Revolution Brewing Company,1727,405,8
Rhinegeist Brewery,1728,406,8
Rhinegeist Brewery,1729,406,8
Rhinegeist Brewery,1730,406,8
Rhinegeist Brewery,1731,406,8
Rhinegeist Brewery,1732,406,8
Rhinegeist Brewery,1733,406,8
Rhinegeist Brewery,1734,406,8
Rhinegeist Brewery,1735,406,8
Right Brain Brewery,1736,407,1
Rising Tide Brewing Company,1737,408,2
Rising Tide Brewing Company,1738,408,2
River North Brewery,1739,409,2
River North Brewery,1740,409,2
Rivertown Brewing Company,1741,410,2
Rivertown Brewing Company,1742,410,2
Rivertowne Brewing Company,1743,411,15
Rivertowne Brewing Company,1744,411,15
Rivertowne Brewing Company,1745,411,15
Rivertowne Brewing Company,1746,411,15
Rivertowne Brewing Company,1747,411,15
Rivertowne Brewing Company,1748,411,15
Rivertowne Brewing Company,1749,411,15
Rivertowne Brewing Company,1750,411,15
Rivertowne Brewing Company,1751,411,15
Rivertowne Brewing Company,1752,411,15
Rivertowne Brewing Company,1753,411,15
Rivertowne Brewing Company,1754,411,15
Rivertowne Brewing Company,1755,411,15
Rivertowne Brewing Company,1756,411,15
Rivertowne Brewing Company,1757,411,15
Roanoke Railhouse Brewery,1758,412,1
Rochester Mills Brewing Company,1759,413,7
Rochester Mills Brewing Company,1760,413,7
Rochester Mills Brewing Company,1761,413,7
Rochester Mills Brewing Company,1762,413,7
Rochester Mills Brewing Company,1763,413,7
Rochester Mills Brewing Company,1764,413,7
Rochester Mills Brewing Company,1765,413,7
Rogue Ales,1766,414,1
RoughTail Brewing Company,1767,415,3
RoughTail Brewing Company,1768,415,3
RoughTail Brewing Company,1769,415,3
Round Guys Brewing,1770,416,7
Round Guys Brewing,1771,416,7
Round Guys Brewing,1772,416,7
Round Guys Brewing,1773,416,7
Round Guys Brewing,1774,416,7
Round Guys Brewing,1775,416,7
Round Guys Brewing,1776,416,7
Ruhstaller Beer Company,1777,417,5
Ruhstaller Beer Company,1778,417,5
Ruhstaller Beer Company,1779,417,5
Ruhstaller Beer Company,1780,417,5
Ruhstaller Beer Company,1781,417,5
Saint Archer Brewery,1782,418,4
Saint Archer Brewery,1783,418,4
Saint Archer Brewery,1784,418,4
Saint Archer Brewery,1785,418,4
SanTan Brewing Company,1786,419,19
SanTan Brewing Company,1787,419,19
SanTan Brewing Company,1788,419,19
SanTan Brewing Company,1789,419,19
SanTan Brewing Company,1790,419,19
SanTan Brewing Company,1791,419,19
SanTan Brewing Company,1792,419,19
SanTan Brewing Company,1793,419,19
SanTan Brewing Company,1794,419,19
SanTan Brewing Company,1795,419,19
SanTan Brewing Company,1796,419,19
SanTan Brewing Company,1797,419,19
SanTan Brewing Company,1798,419,19
SanTan Brewing Company,1799,419,19
SanTan Brewing Company,1800,419,19
SanTan Brewing Company,1801,419,19
SanTan Brewing Company,1802,419,19
SanTan Brewing Company,1803,419,19
SanTan Brewing Company,1804,419,19
Sanitas Brewing Company,1805,420,2
Sanitas Brewing Company,1806,420,2
Santa Cruz Mountain Brewing,1807,421,3
Santa Cruz Mountain Brewing,1808,421,3
Santa Cruz Mountain Brewing,1809,421,3
Santa Fe Brewing Company,1810,422,7
Santa Fe Brewing Company,1811,422,7
Santa Fe Brewing Company,1812,422,7
Santa Fe Brewing Company,1813,422,7
Santa Fe Brewing Company,1814,422,7
Santa Fe Brewing Company,1815,422,7
Santa Fe Brewing Company,1816,422,7
Saugatuck Brewing Company,1817,423,1
Schilling & Company,1818,424,3
Schilling & Company,1819,424,3
Schilling & Company,1820,424,3
Schlafly Brewing Company,1821,425,6
Schlafly Brewing Company,1822,425,6
Schlafly Brewing Company,1823,425,6
Schlafly Brewing Company,1824,425,6
Schlafly Brewing Company,1825,425,6
Schlafly Brewing Company,1826,425,6
Sea Dog Brewing Company,1827,426,1
Seabright Brewery,1828,427,1
Seattle Cider Company,1829,428,2
Seattle Cider Company,1830,428,2
Seven Brides Brewery,1831,429,2
Seven Brides Brewery,1832,429,2
Seventh Son Brewing Company,1833,430,5
Seventh Son Brewing Company,1834,430,5
Seventh Son Brewing Company,1835,430,5
Seventh Son Brewing Company,1836,430,5
Seventh Son Brewing Company,1837,430,5
Shebeen Brewing Company,1838,431,1
Sherwood Forest Brewers,1839,432,1
Shipyard Brewing Company,1840,433,4
Shipyard Brewing Company,1841,433,4
Shipyard Brewing Company,1842,433,4
Shipyard Brewing Company,1843,433,4
Sierra Nevada Brewing Company,1844,434,9
Sierra Nevada Brewing Company,1845,434,9
Sierra Nevada Brewing Company,1846,434,9
Sierra Nevada Brewing Company,1847,434,9
Sierra Nevada Brewing Company,1848,434,9
Sierra Nevada Brewing Company,1849,434,9
Sierra Nevada Brewing Company,1850,434,9
Sierra Nevada Brewing Company,1851,434,9
Sierra Nevada Brewing Company,1852,434,9
Sietsema Orchards and Cider Mill,1853,435,1
Silverton Brewery,1854,436,3
Silverton Brewery,1855,436,3
Silverton Brewery,1856,436,3
Sixpoint Craft Ales,1857,437,24
Sixpoint Craft Ales,1858,437,24
Sixpoint Craft Ales,1859,437,24
Sixpoint Craft Ales,1860,437,24
Sixpoint Craft Ales,1861,437,24
Sixpoint Craft Ales,1862,437,24
Sixpoint Craft Ales,1863,437,24
Sixpoint Craft Ales,1864,437,24
Sixpoint Craft Ales,1865,437,24
Sixpoint Craft Ales,1866,437,24
Sixpoint Craft Ales,1867,437,24
Sixpoint Craft Ales,1868,437,24
Sixpoint Craft Ales,1869,437,24
Sixpoint Craft Ales,1870,437,24
Sixpoint Craft Ales,1871,437,24
Sixpoint Craft Ales,1872,437,24
Sixpoint Craft Ales,1873,437,24
Sixpoint Craft Ales,1874,437,24
Sixpoint Craft Ales,1875,437,24
Sixpoint Craft Ales,1876,437,24
Sixpoint Craft Ales,1877,437,24
Sixpoint Craft Ales,1878,437,24
Sixpoint Craft Ales,1879,437,24
Sixpoint Craft Ales,1880,437,24
Ska Brewing Company,1881,438,12
Ska Brewing Company,1882,438,12
Ska Brewing Company,1883,438,12
Ska Brewing Company,1884,438,12
Ska Brewing Company,1885,438,12
Ska Brewing Company,1886,438,12
Ska Brewing Company,1887,438,12
Ska Brewing Company,1888,438,12
Ska Brewing Company,1889,438,12
Ska Brewing Company,1890,438,12
Ska Brewing Company,1891,438,12
Ska Brewing Company,1892,438,12
Slanted Rock Brewing Company,1893,439,2
Slanted Rock Brewing Company,1894,439,2
SlapShot Brewing Company,1895,440,2
SlapShot Brewing Company,1896,440,2
Sleeping Lady Brewing Company,1897,441,1
Sly Fox Brewing Company,1898,442,13
Sly Fox Brewing Company,1899,442,13
Sly Fox Brewing Company,1900,442,13
Sly Fox Brewing Company,1901,442,13
Sly Fox Brewing Company,1902,442,13
Sly Fox Brewing Company,1903,442,13
Sly Fox Brewing Company,1904,442,13
Sly Fox Brewing Company,1905,442,13
Sly Fox Brewing Company,1906,442,13
Sly Fox Brewing Company,1907,442,13
Sly Fox Brewing Company,1908,442,13
Sly Fox Brewing Company,1909,442,13
Sly Fox Brewing Company,1910,442,13
Smartmouth Brewing Company,1911,443,3
Smartmouth Brewing Company,1912,443,3
Smartmouth Brewing Company,1913,443,3
Snake River Brewing Company,1914,444,7
Snake River Brewing Company,1915,444,7
Snake River Brewing Company,1916,444,7
Snake River Brewing Company,1917,444,7
Snake River Brewing Company,1918,444,7
Snake River Brewing Company,1919,444,7
Snake River Brewing Company,1920,444,7
Sockeye Brewing Company,1921,445,17
Sockeye Brewing Company,1922,445,17
Sockeye Brewing Company,1923,445,17
Sockeye Brewing Company,1924,445,17
Sockeye Brewing Company,1925,445,17
Sockeye Brewing Company,1926,445,17
Sockeye Brewing Company,1927,445,17
Sockeye Brewing Company,1928,445,17
Sockeye Brewing Company,1929,445,17
Sockeye Brewing Company,1930,445,17
Sockeye Brewing Company,1931,445,17
Sockeye Brewing Company,1932,445,17
Sockeye Brewing Company,1933,445,17
Sockeye Brewing Company,1934,445,17
Sockeye Brewing Company,1935,445,17
Sockeye Brewing Company,1936,445,17
Sockeye Brewing Company,1937,445,17
South Austin Brewery,1938,446,4
South Austin Brewery,1939,446,4
South Austin Brewery,1940,446,4
South Austin Brewery,1941,446,4
Southampton Publick House,1942,447,1
Southern Oregon Brewing Company,1943,448,2
Southern Oregon Brewing Company,1944,448,2
Southern Prohibition Brewing Com...,1945,449,9
Southern Prohibition Brewing Com...,1946,449,9
Southern Prohibition Brewing Com...,1947,449,9
Southern Prohibition Brewing Com...,1948,449,9
Southern Prohibition Brewing Com...,1949,449,9
Southern Prohibition Brewing Com...,1950,449,9
Southern Prohibition Brewing Com...,1951,449,9
Southern Prohibition Brewing Com...,1952,449,9
Southern Prohibition Brewing Com...,1953,449,9
Southern Star Brewing Company,1954,450,14
Southern Star Brewing Company,1955,450,14
Southern Star Brewing Company,1956,450,14
Southern Star Brewing Company,1957,450,14
Southern Star Brewing Company,1958,450,14
Southern Star Brewing Company,1959,450,14
Southern Star Brewing Company,1960,450,14
Southern Star Brewing Company,1961,450,14
Southern Star Brewing Company,1962,450,14
Southern Star Brewing Company,1963,450,14
Southern Star Brewing Company,1964,450,14
Southern Star Brewing Company,1965,450,14
Southern Star Brewing Company,1966,450,14
Southern Star Brewing Company,1967,450,14
Speakasy Ales & Lagers,1968,451,1
Spilker Ales,1969,452,1
Spiteful Brewing Company,1970,453,12
Spiteful Brewing Company,1971,453,12
Spiteful Brewing Company,1972,453,12
Spiteful Brewing Company,1973,453,12
Spiteful Brewing Company,1974,453,12
Spiteful Brewing Company,1975,453,12
Spiteful Brewing Company,1976,453,12
Spiteful Brewing Company,1977,453,12
Spiteful Brewing Company,1978,453,12
Spiteful Brewing Company,1979,453,12
Spiteful Brewing Company,1980,453,12
Spiteful Brewing Company,1981,453,12
Sprecher Brewing Company,1982,454,2
Sprecher Brewing Company,1983,454,2
Spring House Brewing Company,1984,455,1
St. Julian Winery,1985,456,1
Starr Hill Brewery,1986,457,4
Starr Hill Brewery,1987,457,4
Starr Hill Brewery,1988,457,4
Starr Hill Brewery,1989,457,4
Steamworks Brewing Company,1990,458,4
Steamworks Brewing Company,1991,458,4
Steamworks Brewing Company,1992,458,4
Steamworks Brewing Company,1993,458,4
Stevens Point Brewery,1994,459,22
Stevens Point Brewery,1995,459,22
Stevens Point Brewery,1996,459,22
Stevens Point Brewery,1997,459,22
Stevens Point Brewery,1998,459,22
Stevens Point Brewery,1999,459,22
Stevens Point Brewery,2000,459,22
Stevens Point Brewery,2001,459,22
Stevens Point Brewery,2002,459,22
Stevens Point Brewery,2003,459,22
Stevens Point Brewery,2004,459,22
Stevens Point Brewery,2005,459,22
Stevens Point Brewery,2006,459,22
Stevens Point Brewery,2007,459,22
Stevens Point Brewery,2008,459,22
Stevens Point Brewery,2009,459,22
Stevens Point Brewery,2010,459,22
Stevens Point Brewery,2011,459,22
Stevens Point Brewery,2012,459,22
Stevens Point Brewery,2013,459,22
Stevens Point Brewery,2014,459,22
Stevens Point Brewery,2015,459,22
Stillmank Beer Company,2016,460,1
Stillwater Artisanal Ales,2017,461,3
Stillwater Artisanal Ales,2018,461,3
Stillwater Artisanal Ales,2019,461,3
Stone Coast Brewing Company,2020,462,1
Straight to Ale,2021,463,3
Straight to Ale,2022,463,3
Straight to Ale,2023,463,3
Straub Brewery,2024,464,4
Straub Brewery,2025,464,4
Straub Brewery,2026,464,4
Straub Brewery,2027,464,4
Summit Brewing Company,2028,465,4
Summit Brewing Company,2029,465,4
Summit Brewing Company,2030,465,4
Summit Brewing Company,2031,465,4
Sun King Brewing Company,2032,466,38
Sun King Brewing Company,2033,466,38
Sun King Brewing Company,2034,466,38
Sun King Brewing Company,2035,466,38
Sun King Brewing Company,2036,466,38
Sun King Brewing Company,2037,466,38
Sun King Brewing Company,2038,466,38
Sun King Brewing Company,2039,466,38
Sun King Brewing Company,2040,466,38
Sun King Brewing Company,2041,466,38
Sun King Brewing Company,2042,466,38
Sun King Brewing Company,2043,466,38
Sun King Brewing Company,2044,466,38
Sun King Brewing Company,2045,466,38
Sun King Brewing Company,2046,466,38
Sun King Brewing Company,2047,466,38
Sun King Brewing Company,2048,466,38
Sun King Brewing Company,2049,466,38
Sun King Brewing Company,2050,466,38
Sun King Brewing Company,2051,466,38
Sun King Brewing Company,2052,466,38
Sun King Brewing Company,2053,466,38
Sun King Brewing Company,2054,466,38
Sun King Brewing Company,2055,466,38
Sun King Brewing Company,2056,466,38
Sun King Brewing Company,2057,466,38
Sun King Brewing Company,2058,466,38
Sun King Brewing Company,2059,466,38
Sun King Brewing Company,2060,466,38
Sun King Brewing Company,2061,466,38
Sun King Brewing Company,2062,466,38
Sun King Brewing Company,2063,466,38
Sun King Brewing Company,2064,466,38
Sun King Brewing Company,2065,466,38
Sun King Brewing Company,2066,466,38
Sun King Brewing Company,2067,466,38
Sun King Brewing Company,2068,466,38
Sun King Brewing Company,2069,466,38
Sunken City Brewing Company,2070,467,2
Sunken City Brewing Company,2071,467,2
Surly Brewing Company,2072,468,13
Surly Brewing Company,2073,468,13
Surly Brewing Company,2074,468,13
Surly Brewing Company,2075,468,13
Surly Brewing Company,2076,468,13
Surly Brewing Company,2077,468,13
Surly Brewing Company,2078,468,13
Surly Brewing Company,2079,468,13
Surly Brewing Company,2080,468,13
Surly Brewing Company,2081,468,13
Surly Brewing Company,2082,468,13
Surly Brewing Company,2083,468,13
Surly Brewing Company,2084,468,13
Swamp Head Brewery,2085,469,5
Swamp Head Brewery,2086,469,5
Swamp Head Brewery,2087,469,5
Swamp Head Brewery,2088,469,5
Swamp Head Brewery,2089,469,5
Swashbuckler Brewing Company,2090,470,1
SweetWater Brewing Company,2091,471,4
SweetWater Brewing Company,2092,471,4
SweetWater Brewing Company,2093,471,4
SweetWater Brewing Company,2094,471,4
TailGate Beer,2095,472,8
TailGate Beer,2096,472,8
TailGate Beer,2097,472,8
TailGate Beer,2098,472,8
TailGate Beer,2099,472,8
TailGate Beer,2100,472,8
TailGate Beer,2101,472,8
TailGate Beer,2102,472,8
Tallgrass Brewing Company,2103,473,18
Tallgrass Brewing Company,2104,473,18
Tallgrass Brewing Company,2105,473,18
Tallgrass Brewing Company,2106,473,18
Tallgrass Brewing Company,2107,473,18
Tallgrass Brewing Company,2108,473,18
Tallgrass Brewing Company,2109,473,18
Tallgrass Brewing Company,2110,473,18
Tallgrass Brewing Company,2111,473,18
Tallgrass Brewing Company,2112,473,18
Tallgrass Brewing Company,2113,473,18
Tallgrass Brewing Company,2114,473,18
Tallgrass Brewing Company,2115,473,18
Tallgrass Brewing Company,2116,473,18
Tallgrass Brewing Company,2117,473,18
Tallgrass Brewing Company,2118,473,18
Tallgrass Brewing Company,2119,473,18
Tallgrass Brewing Company,2120,473,18
Tamarack Brewing Company,2121,474,2
Tamarack Brewing Company,2122,474,2
Tampa Bay Brewing Company,2123,475,2
Tampa Bay Brewing Company,2124,475,2
Tapistry Brewing,2125,476,3
Tapistry Brewing,2126,476,3
Tapistry Brewing,2127,476,3
Taxman Brewing Company,2128,477,1
Telluride Brewing Company,2129,478,3
Telluride Brewing Company,2130,478,3
Telluride Brewing Company,2131,478,3
Temperance Beer Company,2132,479,3
Temperance Beer Company,2133,479,3
Temperance Beer Company,2134,479,3
Terrapin Brewing Company,2135,480,1
Texian Brewing Co.,2136,481,4
Texian Brewing Co.,2137,481,4
Texian Brewing Co.,2138,481,4
Texian Brewing Co.,2139,481,4
The Alchemist,2140,482,6
The Alchemist,2141,482,6
The Alchemist,2142,482,6
The Alchemist,2143,482,6
The Alchemist,2144,482,6
The Alchemist,2145,482,6
The Black Tooth Brewing Company,2146,483,4
The Black Tooth Brewing Company,2147,483,4
The Black Tooth Brewing Company,2148,483,4
The Black Tooth Brewing Company,2149,483,4
The Brewer's Art,2150,484,3
The Brewer's Art,2151,484,3
The Brewer's Art,2152,484,3
The Bronx Brewery,2153,485,3
The Bronx Brewery,2154,485,3
The Bronx Brewery,2155,485,3
The Dudes' Brewing Company,2156,486,5
The Dudes' Brewing Company,2157,486,5
The Dudes' Brewing Company,2158,486,5
The Dudes' Brewing Company,2159,486,5
The Dudes' Brewing Company,2160,486,5
The Just Beer Project,2161,487,1
The Lion Brewery,2162,488,1
The Manhattan Brewing Company,2163,489,1
The Mitten Brewing Company,2164,490,1
The Right Brain Brewery,2165,491,3
The Right Brain Brewery,2166,491,3
The Right Brain Brewery,2167,491,3
The Traveler Beer Company,2168,492,1
Third Street Brewhouse,2169,493,4
Third Street Brewhouse,2170,493,4
Third Street Brewhouse,2171,493,4
Third Street Brewhouse,2172,493,4
Thomas Hooker Brewing Company,2173,494,1
Three Creeks Brewing,2174,495,3
Three Creeks Brewing,2175,495,3
Three Creeks Brewing,2176,495,3
Three Notch'd Brewing Company,2177,496,2
Three Notch'd Brewing Company,2178,496,2
Three Pints Brewing,2179,497,4
Three Pints Brewing,2180,497,4
Three Pints Brewing,2181,497,4
Three Pints Brewing,2182,497,4
Thunderhead Brewing Company,2183,498,4
Thunderhead Brewing Company,2184,498,4
Thunderhead Brewing Company,2185,498,4
Thunderhead Brewing Company,2186,498,4
Tin Man Brewing Company,2187,499,9
Tin Man Brewing Company,2188,499,9
Tin Man Brewing Company,2189,499,9
Tin Man Brewing Company,2190,499,9
Tin Man Brewing Company,2191,499,9
Tin Man Brewing Company,2192,499,9
Tin Man Brewing Company,2193,499,9
Tin Man Brewing Company,2194,499,9
Tin Man Brewing Company,2195,499,9
Tin Roof Brewing Company,2196,500,7
Tin Roof Brewing Company,2197,500,7
Tin Roof Brewing Company,2198,500,7
Tin Roof Brewing Company,2199,500,7
Tin Roof Brewing Company,2200,500,7
Tin Roof Brewing Company,2201,500,7
Tin Roof Brewing Company,2202,500,7
Tommyknocker Brewery,2203,501,2
Tommyknocker Brewery,2204,501,2
Tonka Beer Company,2205,502,2
Tonka Beer Company,2206,502,2
Tractor Brewing Company,2207,503,3
Tractor Brewing Company,2208,503,3
Tractor Brewing Company,2209,503,3
Triangle Brewing Company,2210,504,3
Triangle Brewing Company,2211,504,3
Triangle Brewing Company,2212,504,3
Tröegs Brewing Company,2213,505,5
Tröegs Brewing Company,2214,505,5
Tröegs Brewing Company,2215,505,5
Tröegs Brewing Company,2216,505,5
Tröegs Brewing Company,2217,505,5
Twin Lakes Brewing Company,2218,506,1
Twisted Pine Brewing Company,2219,507,1
Twisted X Brewing Company,2220,508,3
Twisted X Brewing Company,2221,508,3
Twisted X Brewing Company,2222,508,3
Two Beers Brewing Company,2223,509,12
Two Beers Brewing Company,2224,509,12
Two Beers Brewing Company,2225,509,12
Two Beers Brewing Company,2226,509,12
Two Beers Brewing Company,2227,509,12
Two Beers Brewing Company,2228,509,12
Two Beers Brewing Company,2229,509,12
Two Beers Brewing Company,2230,509,12
Two Beers Brewing Company,2231,509,12
Two Beers Brewing Company,2232,509,12
Two Beers Brewing Company,2233,509,12
Two Beers Brewing Company,2234,509,12
Two Brothers Brewing Company,2235,510,10
Two Brothers Brewing Company,2236,510,10
Two Brothers Brewing Company,2237,510,10
Two Brothers Brewing Company,2238,510,10
Two Brothers Brewing Company,2239,510,10
Two Brothers Brewing Company,2240,510,10
Two Brothers Brewing Company,2241,510,10
Two Brothers Brewing Company,2242,510,10
Two Brothers Brewing Company,2243,510,10
Two Brothers Brewing Company,2244,510,10
Two Henrys Brewing Company,2245,511,1
Two Roads Brewing Company,2246,512,5
Two Roads Brewing Company,2247,512,5
Two Roads Brewing Company,2248,512,5
Two Roads Brewing Company,2249,512,5
Two Roads Brewing Company,2250,512,5
Uinta Brewing Company,2251,513,9
Uinta Brewing Company,2252,513,9
Uinta Brewing Company,2253,513,9
Uinta Brewing Company,2254,513,9
Uinta Brewing Company,2255,513,9
Uinta Brewing Company,2256,513,9
Uinta Brewing Company,2257,513,9
Uinta Brewing Company,2258,513,9
Uinta Brewing Company,2259,513,9
Ukiah Brewing Company,2260,514,1
Uncle Billy's Brewery and Smokeh...,2261,515,2
Uncle Billy's Brewery and Smokeh...,2262,515,2
Uncle John's Fruit House Winery,2263,516,3
Uncle John's Fruit House Winery,2264,516,3
Uncle John's Fruit House Winery,2265,516,3
Uncommon Brewers,2266,517,5
Uncommon Brewers,2267,517,5
Uncommon Brewers,2268,517,5
Uncommon Brewers,2269,517,5
Uncommon Brewers,2270,517,5
Union Craft Brewing,2271,518,4
Union Craft Brewing,2272,518,4
Union Craft Brewing,2273,518,4
Union Craft Brewing,2274,518,4
Upland Brewing Company,2275,519,3
Upland Brewing Company,2276,519,3
Upland Brewing Company,2277,519,3
Upslope Brewing Company,2278,520,18
Upslope Brewing Company,2279,520,18
Upslope Brewing Company,2280,520,18
Upslope Brewing Company,2281,520,18
Upslope Brewing Company,2282,520,18
Upslope Brewing Company,2283,520,18
Upslope Brewing Company,2284,520,18
Upslope Brewing Company,2285,520,18
Upslope Brewing Company,2286,520,18
Upslope Brewing Company,2287,520,18
Upslope Brewing Company,2288,520,18
Upslope Brewing Company,2289,520,18
Upslope Brewing Company,2290,520,18
Upslope Brewing Company,2291,520,18
Upslope Brewing Company,2292,520,18
Upslope Brewing Company,2293,520,18
Upslope Brewing Company,2294,520,18
Upslope Brewing Company,2295,520,18
Upstate Brewing Company,2296,521,2
Upstate Brewing Company,2297,521,2
Utah Brewers Cooperative,2298,522,8
Utah Brewers Cooperative,2299,522,8
Utah Brewers Cooperative,2300,522,8
Utah Brewers Cooperative,2301,522,8
Utah Brewers Cooperative,2302,522,8
Utah Brewers Cooperative,2303,522,8
Utah Brewers Cooperative,2304,522,8
Utah Brewers Cooperative,2305,522,8
Vander Mill Ciders,2306,523,5
Vander Mill Ciders,2307,523,5
Vander Mill Ciders,2308,523,5
Vander Mill Ciders,2309,523,5
Vander Mill Ciders,2310,523,5
Vault Brewing Company,2311,524,1
Voodoo Brewery,2312,525,6
Voodoo Brewery,2313,525,6
