brewery-name,state,original_index,unique_index
NorthGate Brewing,MN,1494,416
NorthGate Brewing,MN,1495,416
NorthGate Brewing,MN,1496,416
NorthGate Brewing,MN,1497,416
NorthGate Brewing,MN,1498,416
Northampton Brewery,MA,1499,417
Northwest Brewing Company,WA,1500,418
Northwest Brewing Company,WA,1501,418
Northwoods Brewpub,WI,1502,419
Northwoods Brewpub,WI,1503,419
Notch Brewing Company,MA,1504,420
Notch Brewing Company,MA,1505,420
O'Fallon Brewery,MO,1506,421
O'Fallon Brewery,MO,1507,421
O'Fallon Brewery,MO,1508,421
Oakshire Brewing,OR,1509,422
Oakshire Brewing,OR,1510,422
Oakshire Brewing,OR,1511,422
Oakshire Brewing,OR,1512,422
Oasis Texas Brewing Company,TX,1513,423
Oasis Texas Brewing Company,TX,1514,423
Oasis Texas Brewing Company,TX,1515,423
Oasis Texas Brewing Company,TX,1516,423
Occidental Brewing Company,OR,1517,424
Occidental Brewing Company,OR,1518,424
Occidental Brewing Company,OR,1519,424
Occidental Brewing Company,OR,1520,424
Odyssey Beerwerks,CO,1521,425
Odyssey Beerwerks,CO,1522,425
Odyssey Beerwerks,CO,1523,425
Odyssey Beerwerks,CO,1524,425
Odyssey Beerwerks,CO,1525,425
Odyssey Beerwerks,CO,1526,425
Odyssey Beerwerks,CO,1527,425
Okoboji Brewing Company,IA,1528,426
Okoboji Brewing Company,IA,1529,426
Okoboji Brewing Company,IA,1530,426
Okoboji Brewing Company,IA,1531,426
Okoboji Brewing Company,IA,1532,426
Okoboji Brewing Company,IA,1533,426
Old Forge Brewing Company,PA,1534,427
Old Forge Brewing Company,PA,1535,427
Old Forge Brewing Company,PA,1536,427
Old Forge Brewing Company,PA,1537,427
Old Forge Brewing Company,PA,1538,427
Old Forge Brewing Company,PA,1539,427
Old Forge Brewing Company,PA,1540,427
Old Forge Brewing Company,PA,1541,427
Old Forge Brewing Company,PA,1542,427
Old Forge Brewing Company,PA,1543,427
Orlison Brewing Company,WA,1544,428
Orlison Brewing Company,WA,1545,428
Orlison Brewing Company,WA,1546,428
Orlison Brewing Company,WA,1547,428
Orlison Brewing Company,WA,1548,428
Orpheus Brewing,GA,1549,429
Orpheus Brewing,GA,1550,429
Oskar Blues Brewery,CO,1551,430
Oskar Blues Brewery,CO,1552,430
Oskar Blues Brewery,CO,1553,430
Oskar Blues Brewery,CO,1554,430
Oskar Blues Brewery,CO,1555,430
Oskar Blues Brewery,CO,1556,430
Oskar Blues Brewery,CO,1557,430
Oskar Blues Brewery,,1558,431
Oskar Blues Brewery,,1559,431
Oskar Blues Brewery,CO,1560,430
Oskar Blues Brewery,CO,1561,430
Oskar Blues Brewery,CO,1562,430
Oskar Blues Brewery,CO,1563,430
Oskar Blues Brewery,CO,1564,430
Oskar Blues Brewery,CO,1565,430
Oskar Blues Brewery,CO,1566,430
Oskar Blues Brewery,CO,1567,430
Oskar Blues Brewery,CO,1568,430
Oskar Blues Brewery,CO,1569,430
Oskar Blues Brewery,CO,1570,430
Oskar Blues Brewery,CO,1571,430
Oskar Blues Brewery,CO,1572,430
Oskar Blues Brewery,CO,1573,430
Oskar Blues Brewery,CO,1574,430
Oskar Blues Brewery,CO,1575,430
Oskar Blues Brewery,CO,1576,430
Oskar Blues Brewery,CO,1577,430
Oskar Blues Brewery,CO,1578,430
Oskar Blues Brewery,CO,1579,430
Oskar Blues Brewery,CO,1580,430
Oskar Blues Brewery,CO,1581,430
Oskar Blues Brewery,,1582,431
Oskar Blues Brewery,CO,1583,430
Oskar Blues Brewery,CO,1584,430
Oskar Blues Brewery,CO,1585,430
Oskar Blues Brewery,CO,1586,430
Oskar Blues Brewery,,1587,431
Oskar Blues Brewery,CO,1588,430
Oskar Blues Brewery,CO,1589,430
Oskar Blues Brewery,CO,1590,430
Oskar Blues Brewery,,1591,431
Oskar Blues Brewery,CO,1592,430
Oskar Blues Brewery,CO,1593,430
Oskar Blues Brewery,CO,1594,430
Oskar Blues Brewery,CO,1595,430
Oskar Blues Brewery,CO,1596,430
Oskar Blues Brewery (North Carol...,NC,1597,432
Oskar Blues Brewery (North Carol...,NC,1598,432
Oskar Blues Brewery (North Carol...,NC,1599,432
Oskar Blues Brewery (North Carol...,NC,1600,432
Oskar Blues Brewery (North Carol...,NC,1601,432
Oskar Blues Brewery (North Carol...,NC,1602,432
Otter Creek Brewing,VT,1603,433
Otter Creek Brewing,VT,1604,433
Ozark Beer Company,AR,1605,434
Palisade Brewing Company,CO,1606,435
Palisade Brewing Company,CO,1607,435
Pateros Creek Brewing Company,CO,1608,436
Pateros Creek Brewing Company,CO,1609,436
Pateros Creek Brewing Company,CO,1610,436
Pateros Creek Brewing Company,CO,1611,436
Pateros Creek Brewing Company,CO,1612,436
Payette Brewing Company,ID,1613,437
Payette Brewing Company,ID,1614,437
Payette Brewing Company,ID,1615,437
Payette Brewing Company,ID,1616,437
Payette Brewing Company,ID,1617,437
Peace Tree Brewing Company,IA,1618,438
Peak Organic Brewing Company,ME,1619,439
Peak Organic Brewing Company,,1620,440
Pedernales Brewing Company,TX,1621,441
Pedernales Brewing Company,TX,1622,441
People's Brewing Company,IN,1623,442
People's Brewing Company,IN,1624,442
People's Brewing Company,IN,1625,442
People's Brewing Company,IN,1626,442
Perrin Brewing Company,MI,1627,443
Perrin Brewing Company,MI,1628,443
Perrin Brewing Company,MI,1629,443
Perrin Brewing Company,MI,1630,443
Perrin Brewing Company,MI,1631,443
Perrin Brewing Company,MI,1632,443
Pete's Brewing Company,TX,1633,444
Pete's Brewing Company,TX,1634,444
Pete's Brewing Company,TX,1635,444
Pete's Brewing Company,TX,1636,444
Pete's Brewing Company,TX,1637,444
Pete's Brewing Company,TX,1638,444
Pete's Brewing Company,TX,1639,444
Petoskey Brewing,MI,1640,445
Petoskey Brewing,,1641,446
Petoskey Brewing,MI,1642,445
Petoskey Brewing,MI,1643,445
Phoenix Ale Brewery,AZ,1644,447
Pikes Peak Brewing Company,CO,1645,448
Pikes Peak Brewing Company,CO,1646,448
Pikes Peak Brewing Company,CO,1647,448
Pine Street Brewery,CA,1648,449
Pine Street Brewery,CA,1649,449
Piney River Brewing Company,MO,1650,450
Piney River Brewing Company,MO,1651,450
Piney River Brewing Company,MO,1652,450
Piney River Brewing Company,MO,1653,450
Piney River Brewing Company,MO,1654,450
Piney River Brewing Company,MO,1655,450
Piney River Brewing Company,MO,1656,450
Piney River Brewing Company,MO,1657,450
Pipeworks Brewing Company,IL,1658,451
Pisgah Brewing Company,NC,1659,452
Pisgah Brewing Company,NC,1660,452
Pizza Port Brewing Company,CA,1661,453
Pizza Port Brewing Company,CA,1662,453
Pizza Port Brewing Company,CA,1663,453
Platform Beer Company,OH,1664,454
Pollyanna Brewing Company,IL,1665,455
Portside Brewery,OH,1666,456
Prescott Brewing Company,AZ,1667,457
Prescott Brewing Company,AZ,1668,457
Pug Ryan's Brewery,CO,1669,458
Pug Ryan's Brewery,,1670,459
Pug Ryan's Brewery,CO,1671,458
Pug Ryan's Brewery,CO,1672,458
Pug Ryan's Brewery,CO,1673,458
Pug Ryan's Brewery,CO,1674,458
Pug Ryan's Brewery,CO,1675,458
Pyramid Breweries,WA,1676,460
Pyramid Breweries,WA,1677,460
Quest Brewing Company,SC,1678,461
Quest Brewing Company,SC,1679,461
Rahr & Sons Brewing Company,TX,1680,462
Rahr & Sons Brewing Company,TX,1681,462
Real Ale Brewing Company,TX,1682,463
Real Ale Brewing Company,TX,1683,463
Real Ale Brewing Company,TX,1684,463
Real Ale Brewing Company,TX,1685,463
Real Ale Brewing Company,TX,1686,463
Real Ale Brewing Company,TX,1687,463
Real Ale Brewing Company,TX,1688,463
Real Ale Brewing Company,TX,1689,463
Red Hare Brewing Company,GA,1690,464
Red Hare Brewing Company,,1691,465
Red Hare Brewing Company,GA,1692,464
Red Shedman Farm Brewery and Hop...,MD,1693,466
Red Shedman Farm Brewery and Hop...,MD,1694,466
Red Shedman Farm Brewery and Hop...,MD,1695,466
Red Shedman Farm Brewery and Hop...,MD,1696,466
Red Shedman Farm Brewery and Hop...,MD,1697,466
Red Tank Cider Company,OR,1698,467
Redhook Brewery,WA,1699,468
Redhook Brewery,WA,1700,468
Redhook Brewery,WA,1701,468
Redstone Meadery,CO,1702,469
Redstone Meadery,CO,1703,469
Redstone Meadery,CO,1704,469
Refuge Brewery,CA,1705,470
Renegade Brewing Company,CO,1706,471
Renegade Brewing Company,CO,1707,471
Renegade Brewing Company,,1708,472
Renegade Brewing Company,CO,1709,471
Renegade Brewing Company,CO,1710,471
Renegade Brewing Company,CO,1711,471
Revolution Brewing,CO,1712,473
Revolution Brewing,CO,1713,473
Revolution Brewing,,1714,474
Revolution Brewing,CO,1715,473
Revolution Brewing,CO,1716,473
Revolution Brewing,CO,1717,473
Revolution Brewing,CO,1718,473
Revolution Brewing,CO,1719,473
Revolution Brewing Company,IL,1720,475
Revolution Brewing Company,IL,1721,475
Revolution Brewing Company,IL,1722,475
Revolution Brewing Company,IL,1723,475
Revolution Brewing Company,IL,1724,475
Revolution Brewing Company,IL,1725,475
Revolution Brewing Company,IL,1726,475
Revolution Brewing Company,IL,1727,475
Rhinegeist Brewery,OH,1728,476
Rhinegeist Brewery,OH,1729,476
Rhinegeist Brewery,OH,1730,476
Rhinegeist Brewery,OH,1731,476
Rhinegeist Brewery,OH,1732,476
Rhinegeist Brewery,OH,1733,476
Rhinegeist Brewery,OH,1734,476
Rhinegeist Brewery,,1735,477
Right Brain Brewery,MI,1736,478
Rising Tide Brewing Company,ME,1737,479
Rising Tide Brewing Company,,1738,480
River North Brewery,CO,1739,481
River North Brewery,CO,1740,481
Rivertown Brewing Company,OH,1741,482
Rivertown Brewing Company,OH,1742,482
Rivertowne Brewing Company,,1743,483
Rivertowne Brewing Company,PA,1744,484
Rivertowne Brewing Company,PA,1745,484
Rivertowne Brewing Company,PA,1746,484
Rivertowne Brewing Company,,1747,483
Rivertowne Brewing Company,PA,1748,484
Rivertowne Brewing Company,PA,1749,484
Rivertowne Brewing Company,PA,1750,484
Rivertowne Brewing Company,PA,1751,484
Rivertowne Brewing Company,PA,1752,484
Rivertowne Brewing Company,PA,1753,484
Rivertowne Brewing Company,PA,1754,484
Rivertowne Brewing Company,PA,1755,484
Rivertowne Brewing Company,PA,1756,484
Rivertowne Brewing Company,PA,1757,484
Roanoke Railhouse Brewery,VA,1758,485
Rochester Mills Brewing Company,,1759,486
Rochester Mills Brewing Company,MI,1760,487
Rochester Mills Brewing Company,MI,1761,487
Rochester Mills Brewing Company,MI,1762,487
Rochester Mills Brewing Company,MI,1763,487
Rochester Mills Brewing Company,MI,1764,487
Rochester Mills Brewing Company,MI,1765,487
Rogue Ales,OR,1766,488
RoughTail Brewing Company,OK,1767,489
RoughTail Brewing Company,OK,1768,489
RoughTail Brewing Company,OK,1769,489
Round Guys Brewing,PA,1770,490
Round Guys Brewing,PA,1771,490
Round Guys Brewing,,1772,491
Round Guys Brewing,PA,1773,490
Round Guys Brewing,PA,1774,490
Round Guys Brewing,PA,1775,490
Round Guys Brewing,PA,1776,490
Ruhstaller Beer Company,CA,1777,492
Ruhstaller Beer Company,CA,1778,492
Ruhstaller Beer Company,CA,1779,492
Ruhstaller Beer Company,CA,1780,492
Ruhstaller Beer Company,CA,1781,492
Saint Archer Brewery,CA,1782,493
Saint Archer Brewery,CA,1783,493
Saint Archer Brewery,CA,1784,493
Saint Archer Brewery,CA,1785,493
SanTan Brewing Company,AZ,1786,494
SanTan Brewing Company,AZ,1787,494
SanTan Brewing Company,AZ,1788,494
SanTan Brewing Company,AZ,1789,494
SanTan Brewing Company,AZ,1790,494
SanTan Brewing Company,AZ,1791,494
SanTan Brewing Company,AZ,1792,494
SanTan Brewing Company,AZ,1793,494
SanTan Brewing Company,AZ,1794,494
SanTan Brewing Company,AZ,1795,494
SanTan Brewing Company,AZ,1796,494
SanTan Brewing Company,AZ,1797,494
SanTan Brewing Company,AZ,1798,494
SanTan Brewing Company,AZ,1799,494
SanTan Brewing Company,,1800,495
SanTan Brewing Company,AZ,1801,494
SanTan Brewing Company,AZ,1802,494
SanTan Brewing Company,AZ,1803,494
SanTan Brewing Company,AZ,1804,494
Sanitas Brewing Company,CO,1805,496
Sanitas Brewing Company,CO,1806,496
Santa Cruz Mountain Brewing,CA,1807,497
Santa Cruz Mountain Brewing,CA,1808,497
Santa Cruz Mountain Brewing,CA,1809,497
Santa Fe Brewing Company,NM,1810,498
Santa Fe Brewing Company,NM,1811,498
Santa Fe Brewing Company,NM,1812,498
Santa Fe Brewing Company,NM,1813,498
Santa Fe Brewing Company,NM,1814,498
Santa Fe Brewing Company,NM,1815,498
Santa Fe Brewing Company,NM,1816,498
Saugatuck Brewing Company,MI,1817,499
Schilling & Company,WA,1818,500
Schilling & Company,WA,1819,500
Schilling & Company,WA,1820,500
Schlafly Brewing Company,MO,1821,501
Schlafly Brewing Company,MO,1822,501
Schlafly Brewing Company,MO,1823,501
Schlafly Brewing Company,MO,1824,501
Schlafly Brewing Company,MO,1825,501
Schlafly Brewing Company,MO,1826,501
Sea Dog Brewing Company,ME,1827,502
Seabright Brewery,CA,1828,503
Seattle Cider Company,WA,1829,504
Seattle Cider Company,WA,1830,504
Seven Brides Brewery,,1831,505
Seven Brides Brewery,OR,1832,506
Seventh Son Brewing Company,OH,1833,507
Seventh Son Brewing Company,OH,1834,507
Seventh Son Brewing Company,OH,1835,507
Seventh Son Brewing Company,OH,1836,507
Seventh Son Brewing Company,OH,1837,507
Shebeen Brewing Company,CT,1838,508
Sherwood Forest Brewers,MA,1839,509
Shipyard Brewing Company,ME,1840,510
Shipyard Brewing Company,ME,1841,510
Shipyard Brewing Company,ME,1842,510
Shipyard Brewing Company,ME,1843,510
Sierra Nevada Brewing Company,CA,1844,511
Sierra Nevada Brewing Company,CA,1845,511
Sierra Nevada Brewing Company,CA,1846,511
Sierra Nevada Brewing Company,CA,1847,511
Sierra Nevada Brewing Company,CA,1848,511
Sierra Nevada Brewing Company,CA,1849,511
Sierra Nevada Brewing Company,CA,1850,511
Sierra Nevada Brewing Company,,1851,512
Sierra Nevada Brewing Company,CA,1852,511
Sietsema Orchards and Cider Mill,MI,1853,513
Silverton Brewery,CO,1854,514
Silverton Brewery,CO,1855,514
Silverton Brewery,CO,1856,514
Sixpoint Craft Ales,NY,1857,515
Sixpoint Craft Ales,NY,1858,515
Sixpoint Craft Ales,NY,1859,515
Sixpoint Craft Ales,,1860,516
Sixpoint Craft Ales,NY,1861,515
Sixpoint Craft Ales,NY,1862,515
Sixpoint Craft Ales,NY,1863,515
Sixpoint Craft Ales,NY,1864,515
Sixpoint Craft Ales,,1865,516
Sixpoint Craft Ales,NY,1866,515
Sixpoint Craft Ales,NY,1867,515
Sixpoint Craft Ales,NY,1868,515
Sixpoint Craft Ales,NY,1869,515
Sixpoint Craft Ales,NY,1870,515
Sixpoint Craft Ales,NY,1871,515
Sixpoint Craft Ales,NY,1872,515
Sixpoint Craft Ales,NY,1873,515
Sixpoint Craft Ales,NY,1874,515
Sixpoint Craft Ales,NY,1875,515
Sixpoint Craft Ales,NY,1876,515
Sixpoint Craft Ales,NY,1877,515
Sixpoint Craft Ales,NY,1878,515
Sixpoint Craft Ales,NY,1879,515
Sixpoint Craft Ales,NY,1880,515
Ska Brewing Company,CO,1881,517
Ska Brewing Company,CO,1882,517
Ska Brewing Company,,1883,518
Ska Brewing Company,CO,1884,517
Ska Brewing Company,CO,1885,517
Ska Brewing Company,CO,1886,517
Ska Brewing Company,CO,1887,517
Ska Brewing Company,CO,1888,517
Ska Brewing Company,CO,1889,517
Ska Brewing Company,CO,1890,517
Ska Brewing Company,CO,1891,517
Ska Brewing Company,CO,1892,517
Slanted Rock Brewing Company,ID,1893,519
Slanted Rock Brewing Company,ID,1894,519
SlapShot Brewing Company,IL,1895,520
SlapShot Brewing Company,IL,1896,520
Sleeping Lady Brewing Company,AK,1897,521
Sly Fox Brewing Company,PA,1898,522
Sly Fox Brewing Company,PA,1899,522
Sly Fox Brewing Company,PA,1900,522
Sly Fox Brewing Company,PA,1901,522
Sly Fox Brewing Company,PA,1902,522
Sly Fox Brewing Company,PA,1903,522
Sly Fox Brewing Company,PA,1904,522
Sly Fox Brewing Company,,1905,523
Sly Fox Brewing Company,PA,1906,522
Sly Fox Brewing Company,PA,1907,522
Sly Fox Brewing Company,PA,1908,522
Sly Fox Brewing Company,PA,1909,522
Sly Fox Brewing Company,PA,1910,522
Smartmouth Brewing Company,VA,1911,524
Smartmouth Brewing Company,VA,1912,524
Smartmouth Brewing Company,VA,1913,524
Snake River Brewing Company,WY,1914,525
Snake River Brewing Company,WY,1915,525
Snake River Brewing Company,WY,1916,525
Snake River Brewing Company,WY,1917,525
Snake River Brewing Company,WY,1918,525
Snake River Brewing Company,WY,1919,525
Snake River Brewing Company,WY,1920,525
Sockeye Brewing Company,ID,1921,526
Sockeye Brewing Company,ID,1922,526
Sockeye Brewing Company,ID,1923,526
Sockeye Brewing Company,ID,1924,526
Sockeye Brewing Company,ID,1925,526
Sockeye Brewing Company,,1926,527
Sockeye Brewing Company,ID,1927,526
Sockeye Brewing Company,ID,1928,526
Sockeye Brewing Company,ID,1929,526
Sockeye Brewing Company,ID,1930,526
Sockeye Brewing Company,ID,1931,526
Sockeye Brewing Company,,1932,527
Sockeye Brewing Company,ID,1933,526
Sockeye Brewing Company,ID,1934,526
Sockeye Brewing Company,ID,1935,526
Sockeye Brewing Company,ID,1936,526
Sockeye Brewing Company,ID,1937,526
South Austin Brewery,TX,1938,528
South Austin Brewery,TX,1939,528
South Austin Brewery,TX,1940,528
South Austin Brewery,TX,1941,528
Southampton Publick House,NY,1942,529
Southern Oregon Brewing Company,OR,1943,530
Southern Oregon Brewing Company,OR,1944,530
Southern Prohibition Brewing Com...,MS,1945,531
Southern Prohibition Brewing Com...,MS,1946,531
Southern Prohibition Brewing Com...,MS,1947,531
Southern Prohibition Brewing Com...,MS,1948,531
Southern Prohibition Brewing Com...,MS,1949,531
Southern Prohibition Brewing Com...,MS,1950,531
Southern Prohibition Brewing Com...,MS,1951,531
Southern Prohibition Brewing Com...,MS,1952,531
Southern Prohibition Brewing Com...,MS,1953,531
Southern Star Brewing Company,TX,1954,532
Southern Star Brewing Company,,1955,533
Southern Star Brewing Company,TX,1956,532
Southern Star Brewing Company,TX,1957,532
Southern Star Brewing Company,TX,1958,532
Southern Star Brewing Company,TX,1959,532
Southern Star Brewing Company,TX,1960,532
Southern Star Brewing Company,TX,1961,532
Southern Star Brewing Company,TX,1962,532
Southern Star Brewing Company,TX,1963,532
Southern Star Brewing Company,TX,1964,532
Southern Star Brewing Company,TX,1965,532
Southern Star Brewing Company,TX,1966,532
Southern Star Brewing Company,TX,1967,532
Speakasy Ales & Lagers,CA,1968,534
Spilker Ales,NE,1969,535
Spiteful Brewing Company,IL,1970,536
Spiteful Brewing Company,IL,1971,536
Spiteful Brewing Company,IL,1972,536
Spiteful Brewing Company,IL,1973,536
Spiteful Brewing Company,IL,1974,536
Spiteful Brewing Company,IL,1975,536
Spiteful Brewing Company,IL,1976,536
Spiteful Brewing Company,IL,1977,536
Spiteful Brewing Company,IL,1978,536
Spiteful Brewing Company,,1979,537
Spiteful Brewing Company,IL,1980,536
Spiteful Brewing Company,IL,1981,536
Sprecher Brewing Company,WI,1982,538
Sprecher Brewing Company,WI,1983,538
Spring House Brewing Company,PA,1984,539
St. Julian Winery,MI,1985,540
Starr Hill Brewery,VA,1986,541
Starr Hill Brewery,VA,1987,541
Starr Hill Brewery,VA,1988,541
Starr Hill Brewery,VA,1989,541
Steamworks Brewing Company,CO,1990,542
Steamworks Brewing Company,CO,1991,542
Steamworks Brewing Company,CO,1992,542
Steamworks Brewing Company,CO,1993,542
Stevens Point Brewery,WI,1994,543
Stevens Point Brewery,WI,1995,543
Stevens Point Brewery,WI,1996,543
Stevens Point Brewery,WI,1997,543
Stevens Point Brewery,WI,1998,543
Stevens Point Brewery,WI,1999,543
Stevens Point Brewery,WI,2000,543
Stevens Point Brewery,WI,2001,543
Stevens Point Brewery,WI,2002,543
Stevens Point Brewery,WI,2003,543
Stevens Point Brewery,WI,2004,543
Stevens Point Brewery,WI,2005,543
Stevens Point Brewery,WI,2006,543
Stevens Point Brewery,WI,2007,543
Stevens Point Brewery,WI,2008,543
Stevens Point Brewery,WI,2009,543
Stevens Point Brewery,WI,2010,543
Stevens Point Brewery,WI,2011,543
Stevens Point Brewery,WI,2012,543
Stevens Point Brewery,WI,2013,543
Stevens Point Brewery,WI,2014,543
Stevens Point Brewery,WI,2015,543
Stillmank Beer Company,WI,2016,544
Stillwater Artisanal Ales,MD,2017,545
Stillwater Artisanal Ales,MD,2018,545
Stillwater Artisanal Ales,,2019,546
Stone Coast Brewing Company,ME,2020,547
Straight to Ale,AL,2021,548
Straight to Ale,AL,2022,548
Straight to Ale,AL,2023,548
Straub Brewery,PA,2024,549
Straub Brewery,PA,2025,549
Straub Brewery,PA,2026,549
Straub Brewery,PA,2027,549
Summit Brewing Company,MN,2028,550
Summit Brewing Company,MN,2029,550
Summit Brewing Company,,2030,551
Summit Brewing Company,MN,2031,550
Sun King Brewing Company,IN,2032,552
Sun King Brewing Company,IN,2033,552
Sun King Brewing Company,IN,2034,552
Sun King Brewing Company,IN,2035,552
Sun King Brewing Company,IN,2036,552
Sun King Brewing Company,IN,2037,552
Sun King Brewing Company,IN,2038,552
Sun King Brewing Company,IN,2039,552
Sun King Brewing Company,IN,2040,552
Sun King Brewing Company,,2041,553
Sun King Brewing Company,,2042,553
Sun King Brewing Company,IN,2043,552
Sun King Brewing Company,,2044,553
Sun King Brewing Company,IN,2045,552
Sun King Brewing Company,IN,2046,552
Sun King Brewing Company,IN,2047,552
Sun King Brewing Company,IN,2048,552
Sun King Brewing Company,IN,2049,552
Sun King Brewing Company,IN,2050,552
Sun King Brewing Company,IN,2051,552
Sun King Brewing Company,IN,2052,552
Sun King Brewing Company,IN,2053,552
Sun King Brewing Company,IN,2054,552
Sun King Brewing Company,IN,2055,552
Sun King Brewing Company,IN,2056,552
Sun King Brewing Company,IN,2057,552
Sun King Brewing Company,IN,2058,552
Sun King Brewing Company,IN,2059,552
Sun King Brewing Company,,2060,553
Sun King Brewing Company,IN,2061,552
Sun King Brewing Company,IN,2062,552
Sun King Brewing Company,IN,2063,552
Sun King Brewing Company,IN,2064,552
Sun King Brewing Company,IN,2065,552
Sun King Brewing Company,IN,2066,552
Sun King Brewing Company,IN,2067,552
Sun King Brewing Company,IN,2068,552
Sun King Brewing Company,IN,2069,552
Sunken City Brewing Company,VA,2070,554
Sunken City Brewing Company,VA,2071,554
Surly Brewing Company,MN,2072,555
Surly Brewing Company,,2073,556
Surly Brewing Company,MN,2074,555
Surly Brewing Company,MN,2075,555
Surly Brewing Company,MN,2076,555
Surly Brewing Company,MN,2077,555
Surly Brewing Company,MN,2078,555
Surly Brewing Company,MN,2079,555
Surly Brewing Company,MN,2080,555
Surly Brewing Company,MN,2081,555
Surly Brewing Company,MN,2082,555
Surly Brewing Company,MN,2083,555
Surly Brewing Company,MN,2084,555
Swamp Head Brewery,FL,2085,557
Swamp Head Brewery,FL,2086,557
Swamp Head Brewery,FL,2087,557
Swamp Head Brewery,FL,2088,557
Swamp Head Brewery,FL,2089,557
Swashbuckler Brewing Company,PA,2090,558
SweetWater Brewing Company,GA,2091,559
SweetWater Brewing Company,GA,2092,559
SweetWater Brewing Company,GA,2093,559
SweetWater Brewing Company,GA,2094,559
TailGate Beer,CA,2095,560
TailGate Beer,CA,2096,560
TailGate Beer,CA,2097,560
TailGate Beer,CA,2098,560
TailGate Beer,CA,2099,560
TailGate Beer,CA,2100,560
TailGate Beer,CA,2101,560
TailGate Beer,CA,2102,560
Tallgrass Brewing Company,KS,2103,561
Tallgrass Brewing Company,KS,2104,561
Tallgrass Brewing Company,KS,2105,561
Tallgrass Brewing Company,KS,2106,561
Tallgrass Brewing Company,KS,2107,561
Tallgrass Brewing Company,KS,2108,561
Tallgrass Brewing Company,KS,2109,561
Tallgrass Brewing Company,KS,2110,561
Tallgrass Brewing Company,KS,2111,561
Tallgrass Brewing Company,,2112,562
Tallgrass Brewing Company,KS,2113,561
Tallgrass Brewing Company,KS,2114,561
Tallgrass Brewing Company,KS,2115,561
Tallgrass Brewing Company,KS,2116,561
Tallgrass Brewing Company,KS,2117,561
Tallgrass Brewing Company,KS,2118,561
Tallgrass Brewing Company,KS,2119,561
Tallgrass Brewing Company,KS,2120,561
Tamarack Brewing Company,MT,2121,563
Tamarack Brewing Company,MT,2122,563
Tampa Bay Brewing Company,FL,2123,564
Tampa Bay Brewing Company,FL,2124,564
Tapistry Brewing,MI,2125,565
Tapistry Brewing,MI,2126,565
Tapistry Brewing,MI,2127,565
Taxman Brewing Company,IN,2128,566
Telluride Brewing Company,CO,2129,567
Telluride Brewing Company,CO,2130,567
Telluride Brewing Company,CO,2131,567
Temperance Beer Company,,2132,568
Temperance Beer Company,IL,2133,569
Temperance Beer Company,IL,2134,569
Terrapin Brewing Company,,2135,570
Texian Brewing Co.,TX,2136,571
Texian Brewing Co.,TX,2137,571
Texian Brewing Co.,TX,2138,571
Texian Brewing Co.,TX,2139,571
The Alchemist,VT,2140,572
The Alchemist,VT,2141,572
The Alchemist,VT,2142,572
The Alchemist,,2143,573
The Alchemist,VT,2144,572
The Alchemist,VT,2145,572
The Black Tooth Brewing Company,WY,2146,574
The Black Tooth Brewing Company,WY,2147,574
The Black Tooth Brewing Company,WY,2148,574
The Black Tooth Brewing Company,WY,2149,574
The Brewer's Art,MD,2150,575
The Brewer's Art,MD,2151,575
The Brewer's Art,MD,2152,575
The Bronx Brewery,NY,2153,576
The Bronx Brewery,NY,2154,576
The Bronx Brewery,NY,2155,576
The Dudes' Brewing Company,CA,2156,577
The Dudes' Brewing Company,CA,2157,577
The Dudes' Brewing Company,CA,2158,577
The Dudes' Brewing Company,CA,2159,577
The Dudes' Brewing Company,CA,2160,577
The Just Beer Project,VT,2161,578
The Lion Brewery,PA,2162,579
The Manhattan Brewing Company,NY,2163,580
The Mitten Brewing Company,MI,2164,581
The Right Brain Brewery,MI,2165,582
The Right Brain Brewery,MI,2166,582
The Right Brain Brewery,MI,2167,582
The Traveler Beer Company,VT,2168,583
Third Street Brewhouse,MN,2169,584
Third Street Brewhouse,MN,2170,584
Third Street Brewhouse,MN,2171,584
Third Street Brewhouse,MN,2172,584
Thomas Hooker Brewing Company,CT,2173,585
Three Creeks Brewing,OR,2174,586
Three Creeks Brewing,OR,2175,586
Three Creeks Brewing,OR,2176,586
Three Notch'd Brewing Company,VA,2177,587
Three Notch'd Brewing Company,VA,2178,587
Three Pints Brewing,IN,2179,588
Three Pints Brewing,IN,2180,588
Three Pints Brewing,IN,2181,588
Three Pints Brewing,IN,2182,588
Thunderhead Brewing Company,NE,2183,589
Thunderhead Brewing Company,NE,2184,589
Thunderhead Brewing Company,NE,2185,589
Thunderhead Brewing Company,,2186,590
Tin Man Brewing Company,IN,2187,591
Tin Man Brewing Company,IN,2188,591
Tin Man Brewing Company,IN,2189,591
Tin Man Brewing Company,IN,2190,591
Tin Man Brewing Company,IN,2191,591
Tin Man Brewing Company,IN,2192,591
Tin Man Brewing Company,IN,2193,591
Tin Man Brewing Company,IN,2194,591
Tin Man Brewing Company,,2195,592
Tin Roof Brewing Company,LA,2196,593
Tin Roof Brewing Company,LA,2197,593
Tin Roof Brewing Company,LA,2198,593
Tin Roof Brewing Company,LA,2199,593
Tin Roof Brewing Company,LA,2200,593
Tin Roof Brewing Company,LA,2201,593
Tin Roof Brewing Company,LA,2202,593
Tommyknocker Brewery,CO,2203,594
Tommyknocker Brewery,,2204,595
Tonka Beer Company,MN,2205,596
