sched_dep_time,sched_arr_time,original_index,unique_index,count
11:25 a.m.,2:50 p.m.,1433,52,9.0
2:55 p.m.,4:49 p.m.,1434,71,11.0
2:30 p.m.,7:03 p.m.,1435,56,23.0
9:15 a.m.,12:18 p.m.,1436,64,21.0
10:25 a.m.,6:44 p.m.,1437,65,11.0
9:45 a.m.,1:16 p.m.,1438,55,10.0
2:53 p.m.,4:48 p.m.,1439,67,12.0
7:10 p.m.,8:56 p.m.,1440,62,7.0
5:30 p.m.,6:40 p.m.,1441,111,13.0
4:00 p.m.,7:05 p.m.,1442,72,20.0
5:25 p.m.,8:22 p.m.,1443,61,8.0
8:05 a.m.,11:35 a.m.,1444,57,9.0
6:00 a.m.,7:30 a.m.,1445,25,17.0
2:35 p.m.,4:05 p.m.,1446,38,19.0
9:45 a.m.,1:16 p.m.,1447,55,10.0
2:55 p.m.,5:55 p.m.,1448,39,18.0
3:50 p.m.,6:23 p.m.,1449,82,18.0
6:00 a.m.,10:20 a.m.,1450,59,10.0
4:16 p.m.,7:35 p.m.,1451,97,6.0
8:41 a.m.,9:54 a.m.,1452,90,7.0
1:05 p.m.,2:35 p.m.,1453,42,19.0
7:15 a.m.,10:35 a.m.,1454,22,16.0
1:33 p.m.,4:31 p.m.,1455,83,19.0
12:15 p.m.,2:45 p.m.,1456,4,19.0
12:30 a.m.,5:35 a.m.,1457,53,10.0
11:25 a.m.,2:50 p.m.,1458,52,9.0
4:25 p.m.,12:29 a.m.,1459,100,7.0
7:30 a.m.,8:00 a.m.,1460,13,17.0
9:00 p.m.,12:15 a.m.,1461,101,5.0
4:00 p.m.,6:40 p.m.,1462,46,20.0
8:35 a.m.,11:50 a.m.,1463,35,17.0
7:45 p.m.,10:30 p.m.,1464,1,19.0
8:29 a.m.,9:24 a.m.,1465,102,7.0
11:55 a.m.,6:17 p.m.,1466,89,16.0
2:55 p.m.,5:00 p.m.,1467,107,8.0
10:25 a.m.,6:44 p.m.,1468,65,11.0
2:53 p.m.,4:48 p.m.,1469,67,12.0
7:00 a.m.,9:55 a.m.,1470,6,18.0
10:40 a.m.,2:45 p.m.,1471,20,19.0
8:35 a.m.,10:40 a.m.,1472,43,7.0
8:20 p.m.,9:20 p.m.,1473,37,7.0
6:00 a.m.,6:40 a.m.,1474,48,18.0
7:10 a.m.,10:45 a.m.,1475,49,18.0
2:30 p.m.,7:03 p.m.,1476,56,23.0
9:05 a.m.,12:35 p.m.,1477,15,18.0
12:00 p.m.,3:15 p.m.,1478,24,17.0
7:15 p.m.,12:21 a.m.,1479,95,7.0
11:50 a.m.,3:50 p.m.,1480,8,16.0
,11:55 a.m.,1481,238,
,6:30 p.m.,1482,239,
,11:50 a.m.,1483,240,
,10:45 a.m.,1484,241,
,6:15 p.m.,1485,242,
,7:23 a.m.,1486,243,
,,1487,50,
7:00 p.m.,10:15 p.m.,1488,51,9.0
,,1489,50,
,,1490,50,
,,1491,50,
,,1492,50,
,,1493,50,
11:25 a.m.,2:50 p.m.,1494,52,9.0
,,1495,50,
,,1496,50,
,,1497,50,
,,1498,50,
12:30 a.m.,5:35 a.m.,1499,53,10.0
,,1500,50,
7:35 a.m.,9:21 a.m.,1501,54,7.0
9:45 a.m.,1:16 p.m.,1502,55,10.0
,,1503,50,
,,1504,50,
,,1505,50,
,,1506,50,
,,1507,50,
2:30 p.m.,7:03 p.m.,1508,56,23.0
8:05 a.m.,11:35 a.m.,1509,57,9.0
,,1510,50,
,,1511,50,
11:40 a.m.,1:17 p.m.,1512,58,7.0
,,1513,50,
,,1514,50,
6:00 a.m.,10:20 a.m.,1515,59,10.0
8:40 a.m.,10:54 a.m.,1516,60,9.0
,,1517,50,
,,1518,50,
,,1519,50,
,,1520,50,
,,1521,50,
,,1522,50,
,,1523,50,
5:25 p.m.,8:22 p.m.,1524,61,8.0
7:10 p.m.,8:56 p.m.,1525,62,7.0
,,1526,50,
,,1527,50,
3:35 p.m.,4:00 p.m.,1528,21,10.0
,,1529,50,
,,1530,50,
,,1531,50,
,,1532,50,
7:15 p.m.,12/2/11 12:21 a.m.,1533,63,4.0
,,1534,50,
9:15 a.m.,12:18 p.m.,1535,64,21.0
,,1536,50,
,,1537,50,
,,1538,50,
,,1539,50,
,,1540,50,
,,1541,50,
,,1542,50,
10:25 a.m.,6:44 p.m.,1543,65,11.0
,,1544,50,
,,1545,50,
,,1546,50,
,,1547,50,
1:29 p.m.,4:17 p.m.,1548,66,9.0
,,1549,50,
,,1550,50,
,,1551,50,
,,1552,50,
,,1553,50,
,,1554,50,
,,1555,50,
,,1556,50,
2:53 p.m.,4:48 p.m.,1557,67,12.0
,,1558,50,
11:08 p.m.,12/2/11 5:11 a.m.,1559,68,4.0
,,1560,50,
,,1561,50,
,,1562,50,
,,1563,50,
,,1564,50,
2:30 p.m.,7:03 p.m.,1565,56,23.0
8:55 a.m.,11:45 a.m.,1566,69,5.0
,,1567,50,
,,1568,50,
,,1569,50,
,,1570,50,
,,1571,50,
9:05 a.m. (-00:00),11:53 a.m.,1572,70,4.0
,,1573,50,
,,1574,50,
,,1575,50,
,,1576,50,
,,1577,50,
,,1578,50,
2:55 p.m.,4:49 p.m.,1579,71,11.0
,,1580,50,
,,1581,50,
,,1582,50,
4:00 p.m.,7:05 p.m.,1583,72,20.0
,,1584,50,
,,1585,50,
,,1586,50,
7:45 p.m.,10:30 p.m.,1587,1,19.0
7:00 p.m.,10:15 p.m.,1588,51,9.0
8:41aDec 1,9:54aDec 1,1589,174,2.0
6:30 p.m.,7:25 p.m.,1590,2,20.0
3:27 p.m.,5:05 p.m.,1591,74,17.0
10:39aDec 1,11:19aDec 1,1592,176,2.0
11:25 p.m.,6:55aDec 2,1593,177,2.0
12:30aDec 1,5:35aDec 1,1594,179,2.0
4:00 p.m.,6:46 p.m.,1595,76,17.0
9:45aDec 1,1:16 p.m.,1596,181,2.0
7:00aDec 1,9:55aDec 1,1597,184,2.0
2:30 p.m.,7:03 p.m.,1598,56,23.0
11:40aDec 1,1:17 p.m.,1599,188,2.0
6:00aDec 1,9:20aDec 1,1600,189,2.0
11:05aDec 1,4:57 p.m.,1601,190,2.0
10:15 a.m.,12:10 p.m.,1602,12,18.0
7:30aDec 1,8:00aDec 1,1603,224,2.0
12:30 p.m.,3:03 p.m.,1604,195,2.0
9:05 a.m.,12:35 p.m.,1605,15,18.0
11:45aDec 1,2:00 p.m.,1606,196,2.0
12:00 p.m.,1:45 p.m.,1607,79,16.0
7:10 p.m.,10:48 p.m.,1608,198,2.0
11:35 a.m.,2:25 p.m.,1609,19,17.0
6:00aDec 1,7:30aDec 1,1610,204,2.0
7:10aDec 1,9:35aDec 1,1611,205,2.0
4:55 p.m.,8:05 p.m.,1612,27,5.0
7:25aDec 1,11:10aDec 1,1613,227,2.0
8:00 p.m.,9:45 p.m.,1614,28,19.0
7:05aDec 1,10:31aDec 1,1615,207,2.0
6:45 p.m.,9:10 p.m.,1616,23,19.0
4:25 p.m.,12:29aDec 2,1617,210,2.0
9:00 p.m.,Dec 02 12:15 a.m.,1618,170,2.0
8:25 p.m.,11:50 p.m.,1619,33,19.0
6:59aDec 1,10:34aDec 1,1620,212,2.0
8:35aDec 1,11:50aDec 1,1621,213,2.0
Not Available,Not Available,1622,164,13.0
1:30 p.m.,3:50 p.m.,1623,36,16.0
2:53 p.m.,4:48 p.m.,1624,67,12.0
11:08 p.m.,5:11aDec 2,1625,215,2.0
8:20 p.m.,9:18 p.m.,1626,218,2.0
2:55 p.m.,5:55 p.m.,1627,39,18.0
Not Available,Not Available,1628,164,13.0
12:10 p.m.,2:15 p.m.,1629,41,19.0
9:05aDec 1,11:53aDec 1,1630,222,2.0
7:10aDec 1,10:45aDec 1,1631,232,2.0
8:35aDec 1,10:40aDec 1,1632,223,2.0
11:25aDec 1,5:25 p.m.,1633,225,2.0
4:00 p.m.,6:40 p.m.,1634,46,20.0
2:55 p.m.,4:49 p.m.,1635,71,11.0
6:45aDec 1,7:45aDec 1,1636,230,2.0
7:10 a.m.,9:40 a.m.,1637,0,18.0
6:00 a.m.,7:30 a.m.,1638,25,17.0
7:10 a.m.,9:35 a.m.,1639,26,16.0
2:35 p.m.,4:05 p.m.,1640,38,19.0
7:15 a.m.,11:35 a.m.,1641,40,18.0
11/30 8:00 p.m.,11/30 9:45 p.m.,1642,244,1.0
11/30 4:16 p.m.,11/30 7:35 p.m.,1643,245,1.0
1:05 p.m.,2:35 p.m.,1644,42,19.0
11/30 6:45 p.m.,11/30 9:10 p.m.,1645,246,1.0
7:30 a.m.,8:00 a.m.,1646,13,17.0
1:33 p.m.,4:31 p.m.,1647,83,19.0
12:15 p.m.,2:45 p.m.,1648,4,19.0
11/30 4:00 p.m.,11/30 6:40 p.m.,1649,247,1.0
11/30 11:55 p.m.,5:50 a.m.,1650,248,1.0
11/30 11:25 a.m.,11/30 5:25 p.m.,1651,249,1.0
11:45 a.m.,2:00 p.m.,1652,16,6.0
11/30 7:45 p.m.,11/30 10:30 p.m.,1653,250,1.0
10:40 a.m.,12:55 p.m.,1654,30,17.0
11/30 11:08 p.m.,5:11 a.m.,1655,251,1.0
10:40 a.m.,2:45 p.m.,1656,20,19.0
11/30 12:57 p.m.,11/30 5:15 p.m.,1657,252,1.0
8:35 a.m.,10:40 a.m.,1658,43,7.0
3:35 p.m.,4:00 p.m.,1659,21,10.0
11/30 1:55 p.m.,11/30 7:53 p.m.,1660,253,1.0
7:10 a.m.,9:30 a.m.,1661,144,3.0
6:40 a.m.,8:54 a.m.,1662,254,2.0
7:00 p.m.,9:40 p.m.,1663,255,2.0
8:41 a.m.,9:34 a.m.,1664,150,3.0
7:45 p.m.,10:15 p.m.,1665,256,2.0
11:25 p.m.,6:30 a.m.,1666,257,2.0
4:00 p.m.,6:34 p.m.,1667,258,2.0
7:35 a.m.,9:11 a.m.,1668,259,2.0
7:00 a.m.,9:45 a.m.,1669,260,2.0
4:15 p.m.,7:26 p.m.,1670,261,2.0
9:05 a.m.,12:12 p.m.,1671,262,2.0
11:50 a.m.,3:33 p.m.,1672,263,2.0
11:40 a.m.,12:51 p.m.,1673,264,2.0
6:00 a.m.,8:51 a.m.,1674,265,2.0
11:05 a.m.,4:37 p.m.,1675,149,3.0
7:55 a.m.,10:55 a.m.,1676,266,2.0
10:15 a.m.,11:43 a.m.,1677,267,2.0
7:30 a.m.,7:50 a.m.,1678,268,2.0
1:00 p.m.,2:14 p.m.,1679,269,2.0
6:45 a.m.,7:25 a.m.,1680,270,2.0
12:15 p.m.,2:35 p.m.,1681,271,2.0
12:30 p.m.,2:48 p.m.,1682,272,2.0
2:30 p.m.,5:40 p.m.,1683,273,2.0
12:00 p.m.,1:35 p.m.,1684,274,2.0
5:25 p.m.,8:04 p.m.,1685,155,3.0
7:25 a.m.,10:43 a.m.,1686,148,3.0
7:27 p.m.,8:46 p.m.,1687,157,3.0
11:35 a.m.,1:57 p.m.,1688,275,2.0
10:40 a.m.,2:10 p.m.,1689,276,2.0
3:35 p.m.,3:50 p.m.,1690,159,3.0
7:15 a.m.,10:18 a.m.,1691,158,3.0
6:30 p.m.,7:08 p.m.,1692,147,3.0
6:45 p.m.,9:00 p.m.,1693,162,3.0
12:00 p.m.,2:47 p.m.,1694,277,2.0
7:15 p.m.,11:52 p.m.,1695,154,3.0
9:15 a.m.,12:08 p.m.,1696,278,2.0
6:00 a.m.,6:50 a.m.,1697,145,3.0
7:10 a.m.,9:00 a.m.,1698,146,3.0
4:55 p.m.,7:38 p.m.,1699,279,2.0
3:50 p.m.,6:00 p.m.,1700,280,2.0
8:00 p.m.,9:25 p.m.,1701,281,2.0
10:40 a.m.,2:35 p.m.,1702,282,2.0
1:33 p.m.,4:20 p.m.,1703,151,3.0
1:29 p.m.,3:55 p.m.,1704,283,2.0
4:25 p.m.,12:09 a.m.,1705,284,2.0
9:00 p.m.,12:05 a.m.,1706,285,2.0
8:25 p.m.,11:31 p.m.,1707,153,3.0
6:59 a.m.,9:25 a.m.,1708,286,2.0
8:35 a.m.,11:22 a.m.,1709,287,2.0
1:30 p.m.,3:30 p.m.,1710,288,2.0
11:08 p.m.,5:08 a.m.,1711,289,2.0
5:30 p.m.,6:15 p.m.,1712,290,2.0
8:20 p.m.,9:10 p.m.,1713,291,2.0
2:35 p.m.,3:55 p.m.,1714,292,2.0
2:55 p.m.,5:17 p.m.,1715,293,2.0
7:15 a.m.,10:57 a.m.,1716,294,2.0
12:10 p.m.,2:05 p.m.,1717,295,2.0
1:05 p.m.,2:17 p.m.,1718,152,3.0
3:05 p.m.,5:57 p.m.,1719,163,3.0
4:00 p.m.,6:30 p.m.,1720,156,3.0
7:10 a.m.,2:52 p.m.,1721,296,2.0
11:55 a.m.,6:07 p.m.,1722,297,2.0
10:40 a.m.,12:45 p.m.,1723,298,2.0
4:00 p.m.,6:31 p.m.,1724,299,2.0
6:00 a.m.,6:30 a.m.,1725,160,3.0
7:10 a.m.,10:09 a.m.,1726,161,3.0
8:00 a.m.,11:55 a.m.,1727,73,14.0
8:41 a.m.,9:54 a.m.,1728,90,7.0
3:27 p.m.,5:05 p.m.,1729,74,17.0
10:39 a.m.,11:19 a.m.,1730,91,2.0
4:00 p.m.,6:46 p.m.,1731,76,17.0
11:05 a.m.,4:57 p.m.,1732,77,16.0
12:30 p.m.,3:19 p.m.,1733,112,3.0
12:00 a.m.,1:45 p.m.,1734,300,1.0
7:53 a.m.,1:39 p.m.,1735,109,5.0
8:15 a.m.,10:06 a.m.,1736,94,4.0
12:57 p.m.,5:15 p.m.,1737,113,4.0
1:55 p.m.,7:53 p.m.,1738,96,4.0
3:50 p.m.,6:23 p.m.,1739,82,18.0
4:16 p.m.,7:35 p.m.,1740,97,6.0
7:05 a.m.,10:31 a.m.,1741,98,5.0
1:33 p.m.,4:31 p.m.,1742,83,19.0
1:29 p.m.,4:17 p.m.,1743,66,9.0
4:25 p.m.,Fri Dec 2 12:29 a.m.,1744,301,1.0
8:29 a.m.,9:24 a.m.,1745,102,7.0
7:35 a.m.,9:43 a.m.,1746,103,3.0
11:08 p.m.,Fri Dec 2 5:11 a.m.,1747,302,1.0
1:45 p.m.,8:27 a.m.,1748,104,3.0
11:15 a.m.,1:40 p.m.,1749,105,5.0
2:55 p.m.,4:53 p.m.,1750,106,6.0
2:30 p.m.,7:03 p.m.,1751,56,23.0
8:55 a.m.,11:45 a.m.,1752,69,5.0
2:55 p.m.,5:00 p.m.,1753,107,8.0
9:05 a.m.,11:53 a.m.,1754,108,5.0
11:55 a.m.,6:17 p.m.,1755,89,16.0
6:00 a.m.,7:23 a.m.,1756,93,5.0
2:30 p.m.,6:15 p.m.,1757,78,16.0
7:10 a.m.,9:40 a.m.,1758,0,18.0
,,1759,50,
6:40 a.m.,9:25 a.m.,1760,3,16.0
8:00 a.m.,11:55 a.m.,1761,73,14.0
,,1762,50,
7:45 p.m.,10:30 p.m.,1763,1,19.0
12:00 p.m.,3:15 p.m.,1764,24,17.0
3:27 p.m.,5:05 p.m.,1765,74,17.0
,,1766,50,
,,1767,50,
11:25 p.m.,6:55 a.m.  Fri 02-Dec-2011,1768,139,3.0
,,1769,50,
,,1770,50,
4:00 p.m.,6:46 p.m.,1771,76,17.0
,,1772,50,
,,1773,50,
9:05 a.m.,12:35 p.m.,1774,15,18.0
,,1775,50,
7:00 a.m.,9:55 a.m.,1776,6,18.0
4:15 p.m.,7:55 p.m.,1777,7,17.0
,,1778,50,
,,1779,50,
,,1780,50,
,,1781,50,
11:50 a.m.,3:50 p.m.,1782,8,16.0
,,1783,50,
6:00 a.m.,9:20 a.m.,1784,9,17.0
11:05 a.m.,4:57 p.m.,1785,77,16.0
,,1786,50,
,,1787,50,
10:15 a.m.,12:10 p.m.,1788,12,18.0
1:00 p.m.,2:35 p.m.,1789,14,17.0
,,1790,50,
,,1791,50,
,,1792,50,
2:30 p.m.,6:15 p.m.,1793,78,16.0
12:00 p.m.,1:45 p.m.,1794,79,16.0
,,1795,50,
,,1796,50,
10:40 a.m.,2:45 p.m.,1797,20,19.0
,,1798,50,
,,1799,50,
7:15 a.m.,10:35 a.m.,1800,22,16.0
6:30 p.m.,7:25 p.m.,1801,2,20.0
6:45 p.m.,9:10 p.m.,1802,23,19.0
7:15 p.m.,12:21 a.m.  Fri 02-Dec-2011,1803,140,3.0
,,1804,50,
9:15 a.m.,12:18 p.m.,1805,64,21.0
6:00 a.m.,7:30 a.m.,1806,25,17.0
7:10 a.m.,9:35 a.m.,1807,26,16.0
,,1808,50,
3:50 p.m.,6:23 p.m.,1809,82,18.0
,,1810,50,
8:00 p.m.,9:45 p.m.,1811,28,19.0
,,1812,50,
,,1813,50,
,,1814,50,
1:33 p.m.,4:31 p.m.,1815,83,19.0
12:15 p.m.,2:45 p.m.,1816,4,19.0
,,1817,50,
11:55 p.m.,5:50 a.m.  Fri 02-Dec-2011,1818,141,3.0
4:25 p.m.,12:29 a.m.  Fri 02-Dec-2011,1819,142,3.0
9:00 p.m.,12:15 a.m.  Fri 02-Dec-2011,1820,143,3.0
8:25 p.m.,11:50 p.m.,1821,33,19.0
6:59 a.m.,10:34 a.m.,1822,34,15.0
8:35 a.m.,11:50 a.m.,1823,35,17.0
,,1824,50,
1:30 p.m.,3:50 p.m.,1825,36,16.0
,,1826,50,
,,1827,50,
11:08 p.m.,5:11 a.m.,1828,114,6.0
5:30 p.m.,6:40 p.m.,1829,111,13.0
,,1830,50,
,,1831,50,
,,1832,50,
,,1833,50,
,,1834,50,
,,1835,50,
2:35 p.m.,4:05 p.m.,1836,38,19.0
2:55 p.m.,5:55 p.m.,1837,39,18.0
7:15 a.m.,11:35 a.m.,1838,40,18.0
12:10 p.m.,2:15 p.m.,1839,41,19.0
7:55 a.m.,11:05 a.m.,1840,11,17.0
,,1841,50,
1:05 p.m.,2:35 p.m.,1842,42,19.0
,,1843,50,
3:05 p.m.,6:30 p.m.,1844,44,18.0
7:30 a.m.,8:00 a.m.,1845,13,17.0
,,1846,50,
4:00 p.m.,6:40 p.m.,1847,46,20.0
11:35 a.m.,2:25 p.m.,1848,19,17.0
7:25 a.m.,11:10 a.m.,1849,17,15.0
,,1850,50,
11:55 a.m.,6:17 p.m.,1851,89,16.0
10:40 a.m.,12:55 p.m.,1852,30,17.0
6:45 a.m.,7:45 a.m.,1853,18,17.0
4:00 p.m.,7:05 p.m.,1854,72,20.0
6:00 a.m.,6:40 a.m.,1855,48,18.0
7:10 a.m.,10:45 a.m.,1856,49,18.0
7:10 a.m.,3:30 p.m.,1857,47,16.0
7:10 a.m.,9:40 a.m.,1858,0,18.0
7:00 p.m.,10:15 p.m.,1859,51,9.0
6:40 a.m.,9:25 a.m.,1860,3,16.0
8:00 a.m.,11:55 a.m.,1861,73,14.0
8:41 a.m.,9:54 a.m.,1862,90,7.0
7:45 p.m.,10:30 p.m.,1863,1,19.0
11:45 a.m.,2:00 p.m.,1864,16,6.0
6:30 p.m.,7:25 p.m.,1865,2,20.0
3:27 p.m.,5:05 p.m.,1866,74,17.0
11:25 a.m.,2:50 p.m.,1867,52,9.0
11:25 p.m.,6:55 a.m.,1868,92,4.0
6:00 a.m.,7:23 a.m.,1869,93,5.0
12:30 a.m.,5:35 a.m.,1870,53,10.0
4:00 p.m.,6:46 p.m.,1871,76,17.0
7:35 a.m.,9:21 a.m.,1872,54,7.0
9:45 a.m.,1:16 p.m.,1873,55,10.0
7:00 a.m.,9:55 a.m.,1874,6,18.0
8:15 a.m.,10:06 a.m.,1875,94,4.0
4:15 p.m.,7:55 p.m.,1876,7,17.0
9:05 a.m.,12:35 p.m.,1877,15,18.0
2:30 p.m.,7:03 p.m.,1878,56,23.0
5:25 p.m.,8:22 p.m.,1879,61,8.0
11:50 a.m.,3:50 p.m.,1880,8,16.0
11:40 a.m.,1:17 p.m.,1881,58,7.0
6:00 a.m.,9:20 a.m.,1882,9,17.0
11:05 a.m.,4:57 p.m.,1883,77,16.0
6:00 a.m.,10:20 a.m.,1884,59,10.0
8:40 a.m.,10:54 a.m.,1885,60,9.0
7:55 a.m.,11:05 a.m.,1886,11,17.0
10:15 a.m.,12:10 p.m.,1887,12,18.0
7:30 a.m.,8:00 a.m.,1888,13,17.0
1:00 p.m.,2:35 p.m.,1889,14,17.0
6:45 a.m.,7:45 a.m.,1890,18,17.0
12:15 p.m.,2:45 p.m.,1891,4,19.0
12:30 p.m.,3:19 p.m.,1892,112,3.0
12:00 p.m.,1:45 p.m.,1893,79,16.0
7:10 p.m.,8:56 p.m.,1894,62,7.0
11:35 a.m.,2:25 p.m.,1895,19,17.0
10:40 a.m.,2:45 p.m.,1896,20,19.0
12:57 p.m.,5:15 p.m.,1897,113,4.0
3:35 p.m.,4:00 p.m.,1898,21,10.0
7:15 a.m.,10:35 a.m.,1899,22,16.0
8:05 a.m.,11:35 a.m.,1900,57,9.0
6:45 p.m.,9:10 p.m.,1901,23,19.0
12:00 p.m.,3:15 p.m.,1902,24,17.0
7:15 p.m.,12:21 a.m.,1903,95,7.0
1:55 p.m.,7:53 p.m.,1904,96,4.0
9:15 a.m.,12:18 p.m.,1905,64,21.0
6:00 a.m.,7:30 a.m.,1906,25,17.0
7:10 a.m.,9:35 a.m.,1907,26,16.0
4:55 p.m.,8:05 p.m.,1908,27,5.0
7:25 a.m.,11:10 a.m.,1909,17,15.0
3:50 p.m.,6:23 p.m.,1910,82,18.0
4:16 p.m.,7:35 p.m.,1911,97,6.0
8:00 p.m.,9:45 p.m.,1912,28,19.0
10:25 a.m.,6:44 p.m.,1913,65,11.0
7:05 a.m.,10:31 a.m.,1914,98,5.0
10:40 a.m.,2:59 p.m.,1915,29,13.0
1:33 p.m.,4:31 p.m.,1916,83,19.0
1:29 p.m.,4:17 p.m.,1917,66,9.0
11:55 p.m.,5:50 a.m.,1918,99,5.0
4:25 p.m.,12:29 a.m.,1919,100,7.0
9:00 p.m.,12:15 a.m.,1920,101,5.0
8:25 p.m.,11:50 p.m.,1921,33,19.0
2:55 p.m.,5:00 p.m.,1922,107,8.0
6:59 a.m.,10:34 a.m.,1923,34,15.0
8:35 a.m.,11:50 a.m.,1924,35,17.0
2:30 p.m.,6:15 p.m.,1925,78,16.0
8:29 a.m.,9:24 a.m.,1926,102,7.0
2:53 p.m.,4:48 p.m.,1927,67,12.0
11:08 p.m.,5:11 a.m.,1928,114,6.0
5:30 p.m.,6:40 p.m.,1929,111,13.0
11:15 a.m.,1:40 p.m.,1930,105,5.0
8:20 p.m.,9:20 p.m.,1931,37,7.0
2:55 p.m.,4:53 p.m.,1932,106,6.0
2:30 p.m.,7:03 p.m.,1933,56,23.0
2:35 p.m.,4:05 p.m.,1934,38,19.0
2:55 p.m.,5:55 p.m.,1935,39,18.0
7:15 a.m.,11:35 a.m.,1936,40,18.0
12:10 p.m.,2:15 p.m.,1937,41,19.0
1:05 p.m.,2:35 p.m.,1938,42,19.0
7:53 a.m.,1:39 p.m.,1939,109,5.0
8:35 a.m.,10:40 a.m.,1940,43,7.0
3:05 p.m.,6:30 p.m.,1941,44,18.0
4:00 p.m.,6:40 p.m.,1942,46,20.0
7:10 a.m.,3:30 p.m.,1943,47,16.0
2:55 p.m.,4:49 p.m.,1944,71,11.0
11:55 a.m.,6:17 p.m.,1945,89,16.0
10:40 a.m.,12:55 p.m.,1946,30,17.0
4:00 p.m.,7:05 p.m.,1947,72,20.0
6:00 a.m.,6:40 a.m.,1948,48,18.0
7:10 a.m.,10:45 a.m.,1949,49,18.0
7:10 a.m.,9:40 a.m.,1950,0,18.0
,,1951,50,
6:40 a.m.,9:25 a.m.,1952,3,16.0
8:00 a.m.,11:55 a.m.,1953,73,14.0
,,1954,50,
7:45 p.m.,10:30 p.m.,1955,1,19.0
12:00 p.m.,3:15 p.m.,1956,24,17.0
3:27 p.m.,5:05 p.m.,1957,74,17.0
,,1958,50,
,,1959,50,
11:25 p.m.,6:55 a.m. Dec 02,1960,75,6.0
,,1961,50,
,,1962,50,
4:00 p.m.,6:46 p.m.,1963,76,17.0
,,1964,50,
,,1965,50,
9:05 a.m.,12:35 p.m.,1966,15,18.0
,,1967,50,
7:00 a.m.,9:55 a.m.,1968,6,18.0
4:15 p.m.,7:55 p.m.,1969,7,17.0
,,1970,50,
,,1971,50,
,,1972,50,
,,1973,50,
11:50 a.m.,3:50 p.m.,1974,8,16.0
,,1975,50,
6:00 a.m.,9:20 a.m.,1976,9,17.0
11:05 a.m.,4:57 p.m.,1977,77,16.0
,,1978,50,
,,1979,50,
10:15 a.m.,12:10 p.m.,1980,12,18.0
1:00 p.m.,2:35 p.m.,1981,14,17.0
,,1982,50,
,,1983,50,
,,1984,50,
2:30 p.m.,6:15 p.m.,1985,78,16.0
12:00 p.m.,1:45 p.m.,1986,79,16.0
,,1987,50,
,,1988,50,
10:40 a.m.,2:45 p.m.,1989,20,19.0
,,1990,50,
,,1991,50,
7:15 a.m.,10:35 a.m.,1992,22,16.0
6:30 p.m.,7:25 p.m.,1993,2,20.0
6:45 p.m.,9:10 p.m.,1994,23,19.0
7:15 p.m.,12:21 a.m. Dec 02,1995,81,7.0
,,1996,50,
9:15 a.m.,12:18 p.m.,1997,64,21.0
6:00 a.m.,7:30 a.m.,1998,25,17.0
7:10 a.m.,9:35 a.m.,1999,26,16.0
,,2000,50,
3:50 p.m.,6:23 p.m.,2001,82,18.0
,,2002,50,
8:00 p.m.,9:45 p.m.,2003,28,19.0
,,2004,50,
,,2005,50,
10:40 a.m.,2:59 p.m.,2006,29,13.0
1:33 p.m.,4:31 p.m.,2007,83,19.0
12:15 p.m.,2:45 p.m.,2008,4,19.0
,,2009,50,
11:55 p.m.,5:50 a.m. Dec 02,2010,110,5.0
4:25 p.m.,12:29 a.m. Dec 02,2011,85,7.0
9:00 p.m.,12:15 a.m. Dec 02,2012,86,6.0
8:25 p.m.,11:50 p.m.,2013,33,19.0
6:59 a.m.,10:34 a.m.,2014,34,15.0
8:35 a.m.,11:50 a.m.,2015,35,17.0
,,2016,50,
1:30 p.m.,3:50 p.m.,2017,36,16.0
,,2018,50,
,,2019,50,
11:08 p.m.,5:11 a.m.Dec 02,2020,87,7.0
5:30 p.m.,6:40 p.m.,2021,111,13.0
,,2022,50,
,,2023,50,
,,2024,50,
,,2025,50,
,,2026,50,
,,2027,50,
2:35 p.m.,4:05 p.m.,2028,38,19.0
2:55 p.m.,5:55 p.m.,2029,39,18.0
7:15 a.m.,11:35 a.m.,2030,40,18.0
12:10 p.m.,2:15 p.m.,2031,41,19.0
7:55 a.m.,11:05 a.m.,2032,11,17.0
,,2033,50,
1:05 p.m.,2:35 p.m.,2034,42,19.0
,,2035,50,
3:05 p.m.,6:30 p.m.,2036,44,18.0
7:30 a.m.,8:00 a.m.,2037,13,17.0
,,2038,50,
4:00 p.m.,6:40 p.m.,2039,46,20.0
11:35 a.m.,2:25 p.m.,2040,19,17.0
7:25 a.m.,11:10 a.m.,2041,17,15.0
,,2042,50,
11:55 a.m.,6:17 p.m.,2043,89,16.0
10:40 a.m.,12:55 p.m.,2044,30,17.0
6:45 a.m.,7:45 a.m.,2045,18,17.0
4:00 p.m.,7:05 p.m.,2046,72,20.0
6:00 a.m.,6:40 a.m.,2047,48,18.0
7:10 a.m.,10:45 a.m.,2048,49,18.0
7:10 a.m.,3:30 p.m.,2049,47,16.0
7:10 a.m.,9:40 a.m.,2050,0,18.0
,,2051,50,
6:40 a.m.,9:25 a.m.,2052,3,16.0
8:00 a.m.,11:55 a.m.,2053,73,14.0
,,2054,50,
7:45 p.m.,10:30 p.m.,2055,1,19.0
12:00 p.m.,3:15 p.m.,2056,24,17.0
3:27 p.m.,5:05 p.m.,2057,74,17.0
,,2058,50,
,,2059,50,
11:25 p.m.,6:55 a.m.  Fri 02-Dec-2011,2060,139,3.0
,,2061,50,
