RatingCount,original_index,unique_index
"1,435",2862,2686
176,2863,2687
"2,850",2864,2688
"1,645",2865,2689
"76,175",2866,2690
"5,369",2867,522
"49,631",2868,2691
"30,954",2869,2692
"38,901",2870,2693
"19,765",2871,2694
"1,612",2872,215
"10,361",2873,2695
"31,844",2874,2696
"5,731",2875,2697
"30,557",2876,2698
"36,542",2877,2699
509,2878,2700
"5,183",2879,2701
"1,203",2880,2702
"29,886",2881,2703
"33,192",2882,2704
"13,099",2883,2705
"44,564",2884,2706
"42,217",2885,2707
"56,424",2886,2708
"3,227",2887,2709
"3,463",2888,2710
"14,093",2889,2711
"15,047",2890,2712
755,2891,2713
415,2892,2714
378,2893,2715
"7,003",2894,362
"172,771",2895,2716
"64,360",2896,2717
"140,472",2897,2718
"65,224",2898,2719
"17,759",2899,2720
"20,416",2900,2721
"7,435",2901,2722
"24,950",2902,2723
"51,740",2903,2724
"20,941",2904,2725
"3,103",2905,2726
581,2906,2727
456,2907,2728
"1,751",2908,2729
"36,121",2909,2730
437,2910,2731
"10,209",2911,2732
"14,503",2912,274
"60,041",2913,2733
"11,664",2914,2734
"52,568",2915,2735
"7,857",2916,2736
"62,142",2917,2737
"7,659",2918,2738
"5,655",2919,2739
"21,304",2920,2740
"11,772",2921,2741
"34,933",2922,2742
"27,057",2923,2743
"24,413",2924,2744
"51,222",2925,2745
"47,898",2926,2746
"1,171",2927,2747
38,2928,2748
28,2929,771
139,2930,2383
48,2931,2749
125,2932,432
10,2933,652
130,2934,2750
431,2935,2751
,2936,29
"1,882",2937,2752
"1,606",2938,2753
137,2939,2380
140,2940,2623
509,2941,2700
13,2942,467
"40,215",2943,2754
"6,084",2944,2755
630,2945,2756
202,2946,1567
145,2947,2757
9,2948,185
88,2949,2758
93,2950,2759
167,2951,2760
68,2952,261
673,2953,2761
10,2954,652
17,2955,1737
168,2956,2412
894,2957,2762
15,2958,2763
73,2959,1293
54,2960,1413
58,2961,1064
366,2962,2764
"1,464",2963,2765
"9,568",2964,2766
401,2965,2387
"3,666",2966,2059
477,2967,2767
40,2968,2768
80,2969,999
991,2970,2769
519,2971,2770
17,2972,1737
16,2973,193
63,2974,2771
,2975,29
77,2976,1481
226,2977,717
608,2978,2772
505,2979,2773
86,2980,1403
546,2981,2607
"23,041",2982,2774
"42,773",2983,2775
284,2984,1504
"1,257",2985,2776
"3,404",2986,2777
667,2987,680
103,2988,2778
,2989,29
"49,570",2990,2779
20,2991,1014
"1,452",2992,2780
773,2993,2781
117,2994,1506
"9,092",2995,2782
195,2996,2783
179,2997,2784
"8,256",2998,2785
8,2999,2786
35,3000,774
"49,810",3001,2787
"79,336",3002,2788
"8,033",3003,2789
"7,121",3004,2790
"5,780",3005,2791
741,3006,2792
55,3007,2793
,3008,29
69,3009,1505
"1,694",3010,2794
"12,078",3011,2795
232,3012,2796
913,3013,72
47,3014,2797
907,3015,1549
"1,342",3016,2798
112,3017,2799
902,3018,2800
273,3019,2801
585,3020,2802
394,3021,2803
10,3022,652
443,3023,2804
"1,161",3024,2805
"10,840",3025,2806
"2,590",3026,1647
788,3027,2807
"1,646",3028,2808
"3,940",3029,2809
"4,681",3030,2810
"1,513",3031,2811
680,3032,2812
"1,091",3033,2813
703,3034,2814
"5,518",3035,2815
"6,145",3036,2816
"1,788",3037,2817
"3,074",3038,77
"2,096",3039,2818
"2,547",3040,59
322,3041,2819
210,3042,442
379,3043,2820
499,3044,464
215,3045,2821
54,3046,1413
"112,245",3047,2822
"2,055",3048,2823
"1,900",3049,2824
"3,122",3050,1560
846,3051,2825
82,3052,2826
"3,886",3053,2827
"2,113",3054,2828
157,3055,2829
58,3056,1064
41,3057,2601
,3058,29
,3059,29
,3060,29
,3061,29
"1,609",3062,2830
"1,039",3063,426
60,3064,2831
421,3065,2832
"2,110",3066,2833
187,3067,2834
589,3068,2835
348,3069,501
299,3070,2836
672,3071,2837
908,3072,2838
557,3073,1803
165,3074,2839
"5,015",3075,2840
"2,427",3076,2841
274,3077,2842
665,3078,2843
735,3079,2844
"2,655",3080,2845
80,3081,999
"3,454",3082,2846
"2,242",3083,770
"1,525",3084,2847
"1,167",3085,2848
75,3086,2849
"1,316",3087,2850
"2,158",3088,2851
856,3089,1673
"1,522",3090,2852
"1,607",3091,2853
"1,094",3092,2854
40,3093,2768
"1,244",3094,2855
"9,488",3095,2856
"2,805",3096,2857
241,3097,2858
"1,224",3098,2859
"1,917",3099,2860
241,3100,2858
"81,422",3101,2861
56,3102,48
53,3103,1477
453,3104,718
167,3105,2760
"5,776",3106,2862
766,3107,2863
"1,967",3108,2864
286,3109,2865
"2,839",3110,2866
"2,282",3111,2304
"4,261",3112,2867
"6,254",3113,2868
"12,580",3114,2869
"18,147",3115,2870
"1,946",3116,2871
"1,828",3117,2872
"1,690",3118,2873
"1,885",3119,2874
"2,850",3120,2688
"2,351",3121,2875
"1,434",3122,2876
"3,134",3123,1404
"195,887",3124,2877
"237,247",3125,2878
"263,502",3126,2879
"246,478",3127,2880
"143,755",3128,2881
"1,640",3129,2882
"180,525",3130,2883
"154,153",3131,2884
"116,246",3132,2885
"100,365",3133,2886
"527,251",3134,2887
"39,364",3135,2888
"2,865",3136,1623
"103,785",3137,2889
"255,807",3138,2890
"214,408",3139,2891
955,3140,2892
"1,569",3141,2893
348,3142,501
"1,770",3143,2894
"4,255",3144,2895
"6,714",3145,2896
"8,245",3146,2897
"2,935",3147,2898
375,3148,2899
623,3149,2900
"5,989",3150,2901
"39,278",3151,2902
"5,097",3152,2903
"81,390",3153,2904
"5,551",3154,2905
"21,800",3155,2906
264,3156,2907
"26,239",3157,2908
"7,529",3158,2909
"1,493",3159,2910
246,3160,1917
204,3161,2911
555,3162,2912
346,3163,2913
818,3164,649
250,3165,2527
"1,032",3166,2914
"2,566",3167,2915
"1,880",3168,2916
129,3169,50
"59,384",3170,2917
248,3171,2918
"1,158",3172,2314
496,3173,2919
893,3174,2920
454,3175,1637
"12,356",3176,2921
"1,816",3177,2922
"9,817",3178,2923
"11,105",3179,2924
"5,005",3180,2925
"57,470",3181,2926
"28,127",3182,2927
542,3183,2928
549,3184,2929
"3,929",3185,2930
"8,762",3186,2931
"5,496",3187,2932
"2,799",3188,2933
,3189,29
,3190,29
429,3191,2934
"5,897",3192,2935
"14,591",3193,2936
"6,055",3194,2937
"14,515",3195,2938
"14,031",3196,2939
"6,400",3197,2940
"1,600",3198,2941
"1,891",3199,2942
"3,005",3200,2943
"2,877",3201,2944
"1,123",3202,2945
"26,175",3203,2946
"64,725",3204,2947
"48,066",3205,2948
194,3206,2416
"93,955",3207,2949
"81,821",3208,2950
156,3209,1017
"1,112",3210,2951
325,3211,2952
"14,278",3212,2953
"2,794",3213,2954
"1,605",3214,2955
34,3215,2956
"96,901",3216,2957
"217,431",3217,2958
"182,703",3218,2959
"154,399",3219,2960
"510,007",3220,2961
"62,495",3221,2962
"62,483",3222,2963
"487,358",3223,2964
"173,969",3224,2965
"55,112",3225,2966
"133,738",3226,2967
"411,303",3227,2968
"303,719",3228,2969
"435,043",3229,2970
"373,297",3230,2971
"126,685",3231,2972
"300,963",3232,2973
"331,349",3233,2974
"386,014",3234,2975
"101,790",3235,2976
"179,831",3236,2977
"81,295",3237,2978
"141,349",3238,2979
"243,728",3239,2980
"108,164",3240,2981
"338,649",3241,2982
"126,489",3242,2983
"55,410",3243,2984
"167,842",3244,2985
"92,896",3245,2986
"241,130",3246,2987
"3,005",3247,2943
"3,692",3248,2988
"3,806",3249,2989
"15,083",3250,2990
"20,677",3251,2991
"18,780",3252,2992
"89,649",3253,2993
"25,833",3254,2994
"18,849",3255,2995
"45,463",3256,2996
"58,882",3257,2997
"34,027",3258,2998
"26,942",3259,2999
"1,106",3260,3000
136,3261,3001
"1,615",3262,3002
"1,278",3263,719
"1,051",3264,3003
60,3265,2831
"8,985",3266,3004
"42,883",3267,3005
"43,459",3268,3006
"37,058",3269,3007
"66,535",3270,3008
5,3271,3009
157,3272,2829
"23,271",3273,3010
13,3274,467
"16,322",3275,3011
"16,520",3276,3012
"1,023",3277,3013
"38,226",3278,3014
"61,372",3279,3015
"33,601",3280,3016
"77,154",3281,3017
310,3282,74
"1,046",3283,3018
"5,058",3284,3019
"57,980",3285,3020
"92,919",3286,3021
"18,521",3287,3022
"39,116",3288,3023
"105,122",3289,3024
"31,202",3290,3025
"47,628",3291,3026
"4,608",3292,1018
"20,675",3293,3027
"34,351",3294,3028
"3,987",3295,3029
"4,147",3296,3030
69,3297,1505
"26,028",3298,3031
"16,040",3299,3032
"6,367",3300,3033
"97,539",3301,3034
"94,651",3302,3035
"70,218",3303,3036
"42,105",3304,3037
"40,220",3305,3038
"72,507",3306,3039
"1,791",3307,3040
"4,486",3308,3041
"3,956",3309,3042
736,3310,2523
"19,714",3311,3043
721,3312,3044
"1,145",3313,3045
"1,265",3314,3046
971,3315,3047
"1,949",3316,3048
"1,403",3317,1754
347,3318,3049
,3319,29
,3320,29
,3321,29
"4,984",3322,3050
24,3323,3051
"8,053",3324,3052
"3,760",3325,3053
295,3326,3054
"2,565",3327,3055
"2,853",3328,3056
"3,650",3329,3057
335,3330,1486
"12,374",3331,3058
190,3332,2648
309,3333,2649
,3334,29
,3335,29
"15,489",3336,3059
123,3337,1414
"39,101",3338,3060
"3,388",3339,3061
367,3340,1402
"11,796",3341,3062
"6,121",3342,3063
"19,162",3343,3064
"29,367",3344,3065
"19,172",3345,3066
93,3346,2759
96,3347,3067
"16,894",3348,3068
115,3349,2276
547,3350,3069
"10,255",3351,3070
"1,354",3352,3071
"11,549",3353,3072
"20,558",3354,3073
"10,628",3355,3074
"15,233",3356,3075
"245,302",3357,3076
"72,046",3358,3077
"6,671",3359,3078
"21,924",3360,3079
"12,173",3361,3080
"6,811",3362,3081
"1,462",3363,3082
"1,086",3364,3083
"8,741",3365,3084
"87,113",3366,3085
"17,391",3367,3086
"16,288",3368,3087
"111,416",3369,3088
"40,501",3370,3089
"56,031",3371,3090
"82,460",3372,3091
"53,363",3373,3092
"43,026",3374,3093
"16,047",3375,3094
429,3376,2934
"4,218",3377,3095
111,3378,1719
"15,892",3379,3096
"7,801",3380,3097
209,3381,3098
691,3382,3099
"4,072",3383,3100
606,3384,3101
"8,948",3385,3102
"12,706",3386,3103
"10,041",3387,3104
"3,074",3388,77
62,3389,688
"33,623",3390,3105
"4,880",3391,3106
"17,634",3392,3107
"20,297",3393,3108
"9,386",3394,3109
"24,721",3395,3110
"27,472",3396,3111
"127,355",3397,3112
"2,197",3398,3113
"1,670",3399,3114
94,3400,2303
"28,664",3401,3115
"10,940",3402,3116
417,3403,1529
"1,023",3404,3013
"1,602",3405,3117
"1,412",3406,3118
"2,836",3407,2595
"1,519",3408,3119
"3,788",3409,3120
"3,000",3410,3121
"19,643",3411,3122
"9,939",3412,3123
,3413,29
,3414,29
,3415,29
,3416,29
14,3417,1000
483,3418,3124
"35,484",3419,3125
"14,460",3420,3126
96,3421,3067
,3422,29
"3,708",3423,3127
"28,640",3424,3128
"1,430",3425,3129
467,3426,3130
,3427,29
,3428,29
22,3429,1474
,3430,29
"72,157",3431,3131
"131,919",3432,3132
"68,536",3433,3133
"135,629",3434,3134
"86,581",3435,3135
"110,994",3436,3136
"132,047",3437,3137
"154,749",3438,3138
,3439,29
,3440,29
,3441,29
"49,912",3442,3139
"43,599",3443,3140
"67,800",3444,3141
"288,175",3445,3142
"222,494",3446,3143
"10,820",3447,3144
"7,444",3448,3145
"59,026",3449,3146
"18,991",3450,3147
"21,081",3451,3148
352,3452,3149
,3453,29
5,3454,3009
,3455,29
"1,524",3456,1815
"5,658",3457,3150
"1,434",3458,2876
570,3459,3151
"2,947",3460,3152
"1,123",3461,2945
26,3462,476
,3463,29
,3464,29
"2,653",3465,3153
"1,161",3466,2805
832,3467,3154
,3468,29
10,3469,652
792,3470,3155
"2,593",3471,1747
"1,065",3472,3156
,3473,29
876,3474,3157
387,3475,3158
"1,008",3476,1212
,3477,29
,3478,29
,3479,29
,3480,29
,3481,29
,3482,29
"25,576",3483,3159
328,3484,3160
,3485,29
,3486,29
,3487,29
893,3488,2920
,3489,29
,3490,29
"27,688",3491,3161
"22,577",3492,3162
"9,972",3493,3163
"55,650",3494,3164
"73,642",3495,3165
"167,344",3496,3166
"160,507",3497,3167
"67,191",3498,3168
"14,992",3499,3169
"140,828",3500,3170
"157,199",3501,3171
"66,152",3502,3172
"66,786",3503,3173
"75,767",3504,3174
"13,348",3505,3175
"46,536",3506,3176
"48,456",3507,3177
"17,074",3508,3178
"16,902",3509,3179
"18,568",3510,3180
"1,699",3511,3181
"294,276",3512,3182
"137,178",3513,3183
"260,147",3514,3184
"129,924",3515,3185
"4,404",3516,3186
"158,103",3517,3187
"24,415",3518,3188
"175,150",3519,3189
"79,906",3520,3190
"11,459",3521,3191
"9,321",3522,3192
"2,670",3523,3193
"12,873",3524,3194
"1,760",3525,3195
"2,216",3526,1062
"2,606",3527,3196
"37,556",3528,3197
"2,385",3529,3198
"37,636",3530,3199
"8,615",3531,3200
"10,854",3532,3201
168,3533,2412
"3,508",3534,3202
"6,620",3535,3203
"1,421",3536,3204
"1,707",3537,3205
,3538,29
"57,554",3539,3206
"1,423",3540,3207
494,3541,3208
"20,043",3542,3209
"2,412",3543,3210
647,3544,508
"41,149",3545,3211
,3546,29
,3547,29
"26,857",3548,3212
"9,098",3549,3213
"34,567",3550,3214
"38,736",3551,3215
"11,207",3552,3216
"8,038",3553,3217
,3554,29
,3555,29
,3556,29
"27,440",3557,3218
"11,081",3558,3219
,3559,29
,3560,29
,3561,29
143,3562,725
"3,467",3563,226
"18,444",3564,3220
"5,744",3565,3221
"65,242",3566,3222
"45,079",3567,3223
"83,640",3568,3224
"59,376",3569,3225
,3570,29
"56,054",3571,3226
924,3572,3227
"45,539",3573,3228
428,3574,2646
"20,892",3575,3229
"42,028",3576,3230
"8,340",3577,3231
"35,712",3578,3232
,3579,29
,3580,29
"78,351",3581,3233
648,3582,3234
"23,568",3583,3235
"18,366",3584,3236
"1,966",3585,3237
"10,393",3586,3238
"54,413",3587,3239
"9,233",3588,3240
"26,851",3589,3241
"2,790",3590,3242
"11,601",3591,3243
31,3592,1321
"9,436",3593,3244
"75,214",3594,3245
"81,037",3595,3246
"2,179",3596,1728
39,3597,3247
"28,371",3598,3248
21,3599,131
"44,195",3600,3249
"54,872",3601,3250
"8,056",3602,3251
"2,371",3603,3252
"3,374",3604,3253
"3,750",3605,1432
,3606,29
"38,649",3607,3254
"7,762",3608,3255
"11,240",3609,3256
"106,946",3610,3257
"30,093",3611,3258
45,3612,3259
,3613,29
,3614,29
283,3615,3260
,3616,29
,3617,29
,3618,29
,3619,29
984,3620,3261
"1,132",3621,3262
"1,264",3622,3263
184,3623,2379
"1,073",3624,3264
600,3625,762
"2,124",3626,3265
"2,078",3627,3266
"14,568",3628,3267
"12,567",3629,3268
299,3630,2836
"4,287",3631,3269
425,3632,3270
"5,979",3633,3271
776,3634,3272
544,3635,3273
,3636,29
,3637,29
142,3638,3274
77,3639,1481
173,3640,1565
,3641,29
"1,283",3642,3275
871,3643,3276
"1,504",3644,3277
"104,294",3645,3278
282,3646,3279
"1,218",3647,3280
603,3648,441
"5,093",3649,3281
165,3650,2839
174,3651,3282
82,3652,2826
90,3653,3283
62,3654,688
170,3655,1489
,3656,29
65,3657,46
,3658,29
239,3659,233
"30,391",3660,3284
"10,406",3661,3285
"3,525",3662,3286
"179,774",3663,3287
,3664,29
"2,562",3665,3288
577,3666,3289
10,3667,652
"105,696",3668,3290
"75,855",3669,3291
"47,735",3670,3292
"114,320",3671,3293
"84,422",3672,3294
"11,346",3673,3295
"277,957",3674,3296
"81,417",3675,3297
"36,248",3676,3298
"4,171",3677,3299
,3678,29
275,3679,698
"19,865",3680,3300
"22,930",3681,3301
"2,350",3682,3302
"2,421",3683,3303
"213,907",3684,3304
"10,035",3685,3305
"8,072",3686,3306
"163,731",3687,3307
"45,245",3688,3308
"55,868",3689,3309
"4,849",3690,3310
"44,365",3691,3311
"105,245",3692,3312
"7,274",3693,3313
,3694,29
"1,146",3695,3314
"9,956",3696,3315
90,3697,3283
36,3698,461
"1,300",3699,224
"3,000",3700,3121
"9,635",3701,3316
"12,086",3702,3317
"24,215",3703,3318
"125,881",3704,3319
"14,132",3705,3320
"24,838",3706,3321
"11,411",3707,3322
"3,880",3708,3323
"6,295",3709,3324
"3,316",3710,3325
"2,205",3711,3326
"2,149",3712,3327
"1,020",3713,3328
"2,867",3714,3329
640,3715,3330
212,3716,3331
"3,417",3717,3332
75,3718,2849
740,3719,3333
"3,824",3720,3334
"26,510",3721,3335
926,3722,737
"6,359",3723,3336
"2,505",3724,3337
"13,964",3725,3338
21,3726,131
"3,812",3727,3339
"24,630",3728,3340
"87,011",3729,3341
"11,048",3730,3342
"5,549",3731,3343
"6,233",3732,3344
"6,057",3733,3345
"2,988",3734,3346
"5,152",3735,3347
"6,102",3736,3348
"5,568",3737,3349
"7,003",3738,362
"4,105",3739,3350
"4,377",3740,598
"13,997",3741,3351
"2,947",3742,3152
"1,048",3743,3352
"35,443",3744,3353
"8,204",3745,3354
"7,907",3746,3355
"19,899",3747,3356
"46,540",3748,3357
"17,315",3749,3358
"39,566",3750,3359
"77,210",3751,3360
"6,011",3752,3361
"5,520",3753,3362
"32,086",3754,3363
"1,084",3755,1954
46,3756,1471
"13,262",3757,3364
"13,198",3758,3365
"2,831",3759,3366
"34,510",3760,3367
"2,014",3761,3368
"484,805",3762,3369
"532,737",3763,3370
"1,828",3764,2872
"690,350",3765,3371
"716,846",3766,3372
"752,420",3767,3373
"57,758",3768,3374
"91,820",3769,3375
"424,155",3770,3376
"233,008",3771,3377
"2,291",3772,3378
"203,505",3773,3379
"1,056",3774,3380
"5,905",3775,3381
"254,756",3776,3382
"3,349",3777,3383
"2,185",3778,3384
"316,939",3779,3385
"232,491",3780,3386
"5,536",3781,3387
"2,507",3782,3388
"5,405",3783,3389
"2,405",3784,3390
"10,873",3785,3391
"201,850",3786,3392
"14,921",3787,3393
"131,172",3788,3394
"75,787",3789,3395
"71,866",3790,3396
"3,203",3791,3397
,3792,29
173,3793,1565
"1,429",3794,606
"1,257",3795,2776
399,3796,3398
34,3797,2956
15,3798,2763
775,3799,3399
"542,175",3800,3400
"90,294",3801,3401
"74,936",3802,3402
"35,185",3803,3403
"1,862",3804,3404
225,3805,2535
"135,860",3806,3405
"33,042",3807,3406
"45,332",3808,3407
"20,233",3809,3408
"55,664",3810,3409
"1,706",3811,3410
"57,984",3812,3411
"1,528",3813,3412
"59,662",3814,3413
"2,328",3815,643
"1,466",3816,3414
"43,340",3817,3415
"11,202",3818,3416
"198,128",3819,3417
"37,478",3820,3418
"3,244",3821,1914
"2,711",3822,3419
"6,859",3823,3420
"213,006",3824,3421
"44,893",3825,3422
"26,746",3826,3423
"11,336",3827,3424
"4,200",3828,3425
"4,672",3829,3426
"214,071",3830,3427
"2,836",3831,2595
"134,476",3832,3428
"27,868",3833,3429
"1,164",3834,3430
"3,489",3835,2334
"24,542",3836,3431
"74,719",3837,3432
"66,867",3838,3433
"70,194",3839,3434
"2,155",3840,3435
919,3841,3436
"49,849",3842,3437
"1,784",3843,69
"1,481",3844,3438
"3,278",3845,3439
129,3846,50
"8,203",3847,3440
"20,299",3848,3441
"32,073",3849,3442
"6,860",3850,3443
"58,892",3851,3444
"32,466",3852,3445
"33,383",3853,3446
"47,302",3854,3447
"54,602",3855,3448
"58,067",3856,3449
"136,599",3857,3450
"73,283",3858,3451
"78,585",3859,3452
"126,746",3860,3453
"36,996",3861,3454
"37,303",3862,3455
"27,455",3863,3456
"11,520",3864,3457
330,3865,3458
"54,555",3866,3459
"80,339",3867,3460
"19,105",3868,3461
"19,440",3869,3462
"39,941",3870,3463
163,3871,697
"54,846",3872,3464
"72,302",3873,3465
397,3874,2366
875,3875,3466
20,3876,1014
"1,019",3877,3467
"8,646",3878,3468
"3,399",3879,3469
168,3880,2412
33,3881,807
"3,088",3882,3470
198,3883,3471
810,3884,3472
"40,309",3885,3473
"9,185",3886,3474
"1,648",3887,1424
"3,575",3888,2359
122,3889,232
"26,506",3890,3475
"7,927",3891,3476
"13,066",3892,3477
"9,921",3893,3478
,3894,29
"34,664",3895,3479
"44,658",3896,3480
"196,090",3897,3481
"207,984",3898,3482
"139,079",3899,3483
"223,192",3900,3484
"108,646",3901,3485
"54,646",3902,3486
"73,666",3903,3487
"29,697",3904,3488
"14,984",3905,3489
"2,213",3906,3490
"10,138",3907,3491
"57,589",3908,3492
7,3909,3493
"13,747",3910,3494
"45,462",3911,3495
"75,736",3912,3496
"45,029",3913,3497
748,3914,3498
"96,346",3915,3499
64,3916,2385
"1,247",3917,3500
"5,381",3918,3501
609,3919,2241
100,3920,3502
,3921,29
"4,264",3922,3503
"4,043",3923,3504
"3,030",3924,3505
"2,243",3925,3506
"37,810",3926,3507
"2,072",3927,3508
"1,186",3928,712
"2,720",3929,3509
"4,481",3930,3510
"4,901",3931,3511
314,3932,1401
391,3933,3512
71,3934,437
,3935,29
190,3936,2648
"1,415",3937,3513
680,3938,2812
777,3939,194
,3940,29
47,3941,2797
345,3942,3514
"2,373",3943,3515
"2,873",3944,3516
"242,124",3945,3517
"3,250",3946,3518
"12,366",3947,3519
597,3948,3520
"13,248",3949,3521
743,3950,3522
422,3951,3523
153,3952,802
147,3953,3524
227,3954,3525
52,3955,218
"134,740",3956,3526
"68,233",3957,3527
"92,910",3958,3528
"82,251",3959,3529
"41,476",3960,3530
"20,752",3961,3531
"46,996",3962,3532
"32,651",3963,3533
420,3964,2477
"6,638",3965,3534
"57,637",3966,3535
737,3967,3536
"15,495",3968,3537
699,3969,3538
14,3970,1000
513,3971,591
"21,744",3972,3539
"2,918",3973,3540
589,3974,2835
"1,743",3975,3541
210,3976,442
"21,873",3977,3542
15,3978,2763
476,3979,1628
"4,776",3980,3543
"6,177",3981,3544
"1,395",3982,3545
"1,672",3983,3546
"6,250",3984,3547
70,3985,271
"3,701",3986,3548
"41,945",3987,3549
"24,192",3988,3550
132,3989,1006
"3,207",3990,3551
691,3991,3099
"1,405",3992,3552
256,3993,1010
500,3994,3553
962,3995,2561
"147,391",3996,3554
"129,204",3997,3555
"185,640",3998,3556
54,3999,1413
"202,930",4000,3557
"110,181",4001,3558
"177,047",4002,3559
"8,118",4003,3560
"17,835",4004,3561
"36,770",4005,2554
"4,813",4006,3562
862,4007,3563
"21,349",4008,3564
"24,013",4009,3565
"11,862",4010,3566
"32,246",4011,3567
726,4012,3568
"12,240",4013,3569
154,4014,3570
"2,859",4015,3571
18,4016,1016
"9,759",4017,3572
"14,100",4018,3573
"22,508",4019,906
"11,727",4020,3574
"4,585",4021,3575
"39,947",4022,3576
"1,318",4023,3577
"1,692",4024,3578
"5,919",4025,3579
96,4026,3067
"2,499",4027,3580
"1,091",4028,2813
87,4029,2624
"9,529",4030,3581
"3,755",4031,3582
168,4032,2412
"2,647",4033,3583
"1,465",4034,3584
"8,739",4035,3585
"36,239",4036,3586
88,4037,2758
"18,677",4038,3587
"2,765",4039,3588
"3,094",4040,3589
"12,627",4041,3590
34,4042,2956
"17,948",4043,3591
"13,539",4044,3592
"15,758",4045,1827
"1,452",4046,2780
"3,780",4047,3593
"1,858",4048,3594
"31,653",4049,3595
"2,841",4050,3596
"3,688",4051,3597
"9,679",4052,3598
"2,124",4053,3265
506,4054,3599
"6,117",4055,3600
"2,840",4056,3601
"5,302",4057,3602
"9,412",4058,3603
180,4059,1482
117,4060,1506
"1,591",4061,3604
50,4062,1475
216,4063,250
128,4064,633
"1,108",4065,3605
"4,580",4066,3606
"2,846",4067,3607
"1,470",4068,3608
"1,319",4069,3609
"1,041",4070,715
859,4071,3610
"28,923",4072,3611
205,4073,1008
"1,000",4074,3612
738,4075,3613
"1,287",4076,3614
620,4077,1483
"53,417",4078,3615
"1,297",4079,3616
"58,658",4080,3617
"8,868",4081,3618
"1,154",4082,3619
903,4083,384
"4,720",4084,3620
"12,557",4085,3621
"2,421",4086,3303
31,4087,1321
"4,872",4088,3622
"17,706",4089,3623
"16,631",4090,3624
"12,482",4091,3625
"13,207",4092,3626
"3,160",4093,3627
"13,134",4094,3628
"14,909",4095,3629
"5,319",4096,3630
848,4097,716
"64,370",4098,3631
"28,209",4099,3632
356,4100,499
"22,561",4101,3633
"23,600",4102,3634
"5,344",4103,3635
"55,339",4104,3636
"5,267",4105,3637
"14,145",4106,3638
492,4107,3639
732,4108,3640
"9,598",4109,3641
"10,573",4110,3642
"5,426",4111,3643
"6,197",4112,3644
"1,932",4113,3645
17,4114,1737
"74,250",4115,3646
"127,826",4116,3647
"4,554",4117,3648
"1,751",4118,2729
"3,982",4119,3649
"12,025",4120,2126
"27,515",4121,3650
"17,879",4122,3651
"10,235",4123,3652
,4124,29
"49,990",4125,3653
"6,634",4126,3654
"10,991",4127,3655
"91,574",4128,3656
"52,746",4129,3657
"43,215",4130,3658
124,4131,2352
"9,021",4132,3659
209,4133,3098
"46,829",4134,3660
"28,558",4135,3661
"17,263",4136,3662
"20,846",4137,3663
"48,690",4138,3664
580,4139,3665
"2,937",4140,3666
366,4141,2764
701,4142,1800
"4,121",4143,3667
"3,536",4144,3668
"1,890",4145,3669
"2,908",4146,3670
"53,866",4147,3671
"2,568",4148,3672
"1,668",4149,3673
"11,293",4150,3674
"25,851",4151,3675
"11,996",4152,3676
"1,955",4153,3677
"9,806",4154,3678
"3,619",4155,3679
"3,870",4156,3680
"70,365",4157,3681
"6,780",4158,3682
326,4159,3683
"24,443",4160,3684
"23,082",4161,3685
237,4162,3686
,4163,29
"157,960",4164,3687
"36,199",4165,3688
"47,431",4166,3689
"43,499",4167,3690
"9,100",4168,2081
"52,353",4169,3691
"73,492",4170,3692
425,4171,3270
901,4172,3693
,4173,29
"71,430",4174,3694
"16,816",4175,3695
"8,737",4176,3696
"59,678",4177,3697
"64,662",4178,3698
"34,370",4179,3699
"29,433",4180,3700
"4,707",4181,3701
"2,222",4182,3702
157,4183,2829
"180,498",4184,3703
"4,466",4185,3704
318,4186,2443
"1,238",4187,3705
"7,641",4188,3706
"4,069",4189,3707
834,4190,3708
"2,032",4191,3709
"13,941",4192,3710
54,4193,1413
"39,132",4194,3711
"43,976",4195,3712
"4,197",4196,3713
"57,531",4197,3714
"11,763",4198,3715
"41,387",4199,3716
"108,524",4200,3717
"26,307",4201,3718
"84,709",4202,3719
"36,983",4203,3720
"15,128",4204,3721
"5,495",4205,3722
"87,896",4206,3723
"41,583",4207,3724
"95,682",4208,3725
"46,763",4209,3726
"82,097",4210,3727
"75,728",4211,3728
"67,044",4212,3729
"75,185",4213,3730
"326,944",4214,3731
"210,045",4215,3732
"115,004",4216,3733
"222,525",4217,3734
"326,763",4218,3735
"11,645",4219,3736
"57,272",4220,3737
"16,858",4221,3738
"50,338",4222,3739
"173,834",4223,3740
"114,590",4224,3741
"73,708",4225,3742
"52,948",4226,3743
"93,665",4227,3744
"38,387",4228,3745
"82,500",4229,3746
"107,026",4230,3747
"83,616",4231,3748
"223,182",4232,3749
"51,371",4233,3750
"90,262",4234,3751
"5,925",4235,3752
"16,439",4236,3753
"166,833",4237,3754
"20,852",4238,3755
"47,426",4239,3756
796,4240,2672
915,4241,3757
"62,634",4242,3758
"2,404",4243,3759
"19,543",4244,3760
"72,925",4245,3761
"43,030",4246,3762
"25,448",4247,3763
"10,667",4248,3764
"32,669",4249,3765
"11,835",4250,3766
"144,379",4251,3767
"9,060",4252,3768
"8,695",4253,3769
"51,809",4254,3770
"79,896",4255,3771
"3,033",4256,3772
"2,913",4257,3773
"24,284",4258,3774
59,4259,3775
"1,367",4260,1940
"3,664",4261,3776
"3,822",4262,3777
"4,373",4263,3778
