RatingCount,ReviewCount,original_index,unique_index
"7,444","29 user,133 critic",3448,3351
"59,026","136 user,160 critic",3449,3352
"18,991","165 user,110 critic",3450,3353
"21,081","118 user,145 critic",3451,3354
352,"23 user,13 critic",3452,3355
,,3453,29
5,,3454,3356
,,3455,29
"1,524","6 user,17 critic",3456,3357
"5,658","56 user,7 critic",3457,3358
"1,434","17 user,13 critic",3458,3359
570,5 user,3459,3360
"2,947","40 user,11 critic",3460,3361
"1,123","5 user,12 critic",3461,3362
26,,3462,482
,,3463,29
,,3464,29
"2,653","16 user,13 critic",3465,3363
"1,161","11 user,21 critic",3466,3364
832,"8 user,17 critic",3467,3365
,,3468,29
10,,3469,667
792,"28 user,7 critic",3470,3366
"2,593","29 user,17 critic",3471,3367
"1,065","24 user,1 critic",3472,3368
,,3473,29
876,"18 user,6 critic",3474,3369
387,"8 user,6 critic",3475,3370
"1,008","51 user,13 critic",3476,3371
,,3477,29
,,3478,29
,,3479,29
,,3480,29
,,3481,29
,,3482,29
"25,576","231 user,220 critic",3483,3372
328,"7 user,2 critic",3484,3373
,2 critic,3485,3374
,,3486,29
,,3487,29
893,"15 user,2 critic",3488,3375
,,3489,29
,,3490,29
"27,688","108 user,33 critic",3491,3376
"22,577","82 user,31 critic",3492,3377
"9,972","46 user,34 critic",3493,3378
"55,650","82 user,42 critic",3494,3379
"73,642","271 user,248 critic",3495,3380
"167,344","475 user,152 critic",3496,3381
"160,507","900 user,210 critic",3497,3382
"67,191","154 user,158 critic",3498,3383
"14,992","76 user,128 critic",3499,3384
"140,828","552 user,151 critic",3500,3385
"157,199","568 user,165 critic",3501,3386
"66,152","184 user,56 critic",3502,3387
"66,786","255 user,141 critic",3503,3388
"75,767","286 user,174 critic",3504,3389
"13,348","128 user,67 critic",3505,3390
"46,536","156 user,111 critic",3506,3391
"48,456","164 user,53 critic",3507,3392
"17,074","103 user,29 critic",3508,3393
"16,902","71 user,33 critic",3509,3394
"18,568","82 user,33 critic",3510,3395
"1,699","29 user,7 critic",3511,3396
"294,276","988 user,217 critic",3512,3397
"137,178","388 user,156 critic",3513,3398
"260,147","624 user,204 critic",3514,3399
"129,924","396 user,86 critic",3515,3400
"4,404","26 user,22 critic",3516,3401
"158,103","213 user,214 critic",3517,3402
"24,415","260 user,120 critic",3518,3403
"175,150","3,388 user,354 critic",3519,3404
"79,906","367 user,123 critic",3520,3405
"11,459","93 user,46 critic",3521,3406
"9,321","33 user,20 critic",3522,3407
"2,670","14 user,85 critic",3523,3408
"12,873","71 user,31 critic",3524,3409
"1,760","17 user,4 critic",3525,3410
"2,216","80 user,72 critic",3526,3411
"2,606","59 user,95 critic",3527,3412
"37,556","81 user,150 critic",3528,3413
"2,385","77 user,69 critic",3529,3414
"37,636","147 user,270 critic",3530,3415
"8,615","72 user,44 critic",3531,3416
"10,854","36 user,24 critic",3532,3417
168,"4 user,4 critic",3533,3418
"3,508","43 user,72 critic",3534,3419
"6,620","114 user,50 critic",3535,3420
"1,421","11 user,66 critic",3536,3421
"1,707","29 user,67 critic",3537,3422
,,3538,29
"57,554","82 user,34 critic",3539,3423
"1,423","17 user,5 critic",3540,3424
494,"17 user,10 critic",3541,3425
"20,043","170 user,60 critic",3542,3426
"2,412","37 user,59 critic",3543,3427
647,"6 user,11 critic",3544,3428
"41,149","244 user,57 critic",3545,3429
,,3546,29
,,3547,29
"26,857","120 user,185 critic",3548,3430
"9,098","64 user,86 critic",3549,3431
"34,567","106 user,131 critic",3550,3432
"38,736","84 user,90 critic",3551,3433
"11,207","29 user,28 critic",3552,3434
"8,038","95 user,46 critic",3553,3435
,,3554,29
,,3555,29
,,3556,29
"27,440","133 user,70 critic",3557,3436
"11,081","105 user,72 critic",3558,3437
,,3559,29
,,3560,29
,,3561,29
143,"10 user,2 critic",3562,3438
"3,467","23 user,31 critic",3563,3439
"18,444","186 user,133 critic",3564,3440
"5,744","21 user,20 critic",3565,3441
"65,242","178 user,131 critic",3566,3442
"45,079","150 user,128 critic",3567,3443
"83,640","284 user,182 critic",3568,3444
"59,376","133 user,193 critic",3569,3445
,,3570,29
"56,054","127 user,169 critic",3571,3446
924,"13 user,21 critic",3572,3447
"45,539","81 user,130 critic",3573,3448
428,"2 user,9 critic",3574,3449
"20,892","56 user,76 critic",3575,3450
"42,028","49 user,20 critic",3576,3451
"8,340","22 user,28 critic",3577,3452
"35,712","30 user,34 critic",3578,3453
,,3579,29
,,3580,29
"78,351","259 user,142 critic",3581,3454
648,"9 user,14 critic",3582,3455
"23,568","170 user,59 critic",3583,3456
"18,366","91 user,113 critic",3584,3457
"1,966","22 user,28 critic",3585,3458
"10,393","46 user,105 critic",3586,3459
"54,413","85 user,148 critic",3587,3460
"9,233","65 user,159 critic",3588,3461
"26,851","233 user,110 critic",3589,3462
"2,790","56 user,20 critic",3590,3463
"11,601","48 user,43 critic",3591,3464
31,"2 user,4 critic",3592,3465
"9,436","46 user,22 critic",3593,3466
"75,214","360 user,55 critic",3594,3467
"81,037","346 user,93 critic",3595,3468
"2,179","58 user,75 critic",3596,3469
39,"4 user,5 critic",3597,3470
"28,371","96 user,36 critic",3598,3471
21,,3599,132
"44,195","71 user,41 critic",3600,3472
"54,872","150 user,211 critic",3601,3473
"8,056","27 user,16 critic",3602,3474
"2,371","11 user,4 critic",3603,3475
"3,374","11 user,12 critic",3604,3476
"3,750","11 user,20 critic",3605,3477
,,3606,29
"38,649","185 user,103 critic",3607,3478
"7,762","50 user,121 critic",3608,3479
"11,240","35 user,57 critic",3609,3480
"106,946","227 user,213 critic",3610,3481
"30,093","44 user,33 critic",3611,3482
45,1 user,3612,3483
,,3613,29
,,3614,29
283,"3 user,8 critic",3615,3484
,1 critic,3616,798
,,3617,29
,,3618,29
,,3619,29
984,"2 user,33 critic",3620,3485
"1,132","5 user,45 critic",3621,3486
"1,264","8 user,47 critic",3622,3487
184,14 critic,3623,3488
"1,073","7 user,57 critic",3624,3489
600,"2 user,34 critic",3625,3490
"2,124","27 user,83 critic",3626,3491
"2,078","10 user,66 critic",3627,3492
"14,568","53 user,159 critic",3628,3493
"12,567","52 user,89 critic",3629,3494
299,27 critic,3630,3495
"4,287","24 user,46 critic",3631,3496
425,"5 user,39 critic",3632,3497
"5,979","48 user,182 critic",3633,3498
776,"3 user,1 critic",3634,3499
544,"19 user,27 critic",3635,3500
,,3636,29
,,3637,29
142,4 user,3638,3501
77,"5 user,3 critic",3639,1535
173,"9 user,4 critic",3640,3502
,,3641,29
"1,283","5 user,3 critic",3642,3503
871,"1 user,28 critic",3643,3504
"1,504","5 user,34 critic",3644,3505
"104,294","423 user,108 critic",3645,3506
282,"1 user,10 critic",3646,3507
"1,218","2 user,52 critic",3647,3508
603,8 critic,3648,3509
"5,093","26 user,11 critic",3649,3510
165,"3 user,13 critic",3650,3511
174,"3 user,12 critic",3651,3512
82,8 critic,3652,3513
90,9 critic,3653,3514
62,,3654,3515
170,"7 user,36 critic",3655,3516
,,3656,29
65,,3657,3517
,,3658,29
239,3 user,3659,3518
"30,391","141 user,190 critic",3660,3519
"10,406","57 user,129 critic",3661,3520
"3,525","23 user,47 critic",3662,3521
"179,774","674 user,354 critic",3663,3522
,,3664,29
"2,562","11 user,14 critic",3665,3523
577,"4 user,63 critic",3666,3524
10,,3667,667
"105,696","285 user,401 critic",3668,3525
"75,855","329 user,280 critic",3669,3526
"47,735","209 user,74 critic",3670,3527
"114,320","213 user,69 critic",3671,3528
"84,422","284 user,269 critic",3672,3529
"11,346","43 user,80 critic",3673,3530
"277,957","595 user,144 critic",3674,3531
"81,417","257 user,282 critic",3675,3532
"36,248","168 user,159 critic",3676,3533
"4,171","70 user,62 critic",3677,3534
,,3678,29
275,"8 user,2 critic",3679,3535
"19,865","127 user,225 critic",3680,3536
"22,930","86 user,145 critic",3681,3537
"2,350","28 user,16 critic",3682,3538
"2,421","26 user,34 critic",3683,3539
"213,907","486 user,356 critic",3684,3540
"10,035","35 user,87 critic",3685,3541
"8,072","40 user,62 critic",3686,3542
"163,731","381 user,419 critic",3687,3543
"45,245","134 user,152 critic",3688,3544
"55,868","137 user,167 critic",3689,3545
"4,849","33 user,31 critic",3690,3546
"44,365","115 user,216 critic",3691,3547
"105,245","285 user,316 critic",3692,3548
"7,274","29 user,22 critic",3693,3549
,,3694,29
"1,146","24 user,15 critic",3695,3550
"9,956","61 user,113 critic",3696,3551
90,4 user,3697,3552
36,,3698,3553
"1,300","5 user,7 critic",3699,3554
"3,000","74 user,9 critic",3700,3555
"9,635","26 user,38 critic",3701,3556
"12,086","30 user,109 critic",3702,3557
"24,215","39 user,110 critic",3703,3558
"125,881","336 user,320 critic",3704,3559
"14,132","41 user,34 critic",3705,3560
"24,838","84 user,148 critic",3706,3561
"11,411","47 user,79 critic",3707,3562
"3,880","23 user,49 critic",3708,3563
"6,295","36 user,59 critic",3709,3564
"3,316","28 user,23 critic",3710,3565
"2,205","29 user,34 critic",3711,3566
"2,149","41 user,25 critic",3712,3567
"1,020","11 user,11 critic",3713,3568
"2,867","58 user,23 critic",3714,3569
640,"21 user,3 critic",3715,3570
212,"2 user,3 critic",3716,3571
"3,417","38 user,43 critic",3717,3572
75,2 user,3718,3573
740,"15 user,4 critic",3719,3574
"3,824","8 user,24 critic",3720,3575
"26,510","73 user,181 critic",3721,3576
926,"8 user,29 critic",3722,3577
"6,359","51 user,98 critic",3723,3578
"2,505","25 user,30 critic",3724,3579
"13,964","66 user,151 critic",3725,3580
21,,3726,132
"3,812","22 user,49 critic",3727,3581
"24,630","84 user,55 critic",3728,3582
"87,011","178 user,51 critic",3729,3583
"11,048","41 user,23 critic",3730,3584
"5,549","25 user,12 critic",3731,3585
"6,233","26 user,21 critic",3732,3586
"6,057","80 user,31 critic",3733,3587
"2,988","42 user,52 critic",3734,3588
"5,152","51 user,29 critic",3735,3589
"6,102","49 user,18 critic",3736,3590
"5,568","59 user,36 critic",3737,3591
"7,003","47 user,27 critic",3738,3592
"4,105","30 user,40 critic",3739,3593
"4,377","38 user,36 critic",3740,3594
"13,997","134 user,28 critic",3741,3595
"2,947","34 user,14 critic",3742,3596
"1,048","11 user,7 critic",3743,3597
"35,443","117 user,31 critic",3744,3598
"8,204","91 user,54 critic",3745,3599
"7,907","50 user,41 critic",3746,3600
"19,899","152 user,89 critic",3747,3601
"46,540","218 user,246 critic",3748,3602
"17,315","66 user,25 critic",3749,3603
"39,566","102 user,34 critic",3750,3604
"77,210","235 user,248 critic",3751,3605
"6,011","49 user,7 critic",3752,3606
"5,520","29 user,26 critic",3753,3607
"32,086","60 user,76 critic",3754,3608
"1,084","10 user,5 critic",3755,3609
46,,3756,3610
"13,262","38 user,51 critic",3757,3611
"13,198","116 user,68 critic",3758,3612
"2,831","27 user,14 critic",3759,3613
"34,510","94 user,29 critic",3760,3614
"2,014","17 user,7 critic",3761,3615
"484,805","1,012 user,245 critic",3762,3616
"532,737","2,079 user,279 critic",3763,3617
"1,828","22 user,9 critic",3764,3618
"690,350","932 user,480 critic",3765,3619
"716,846","2,011 user,524 critic",3766,3620
"752,420","1,077 user,333 critic",3767,3621
"57,758","353 user,133 critic",3768,3622
"91,820","360 user,110 critic",3769,3623
"424,155","525 user,113 critic",3770,3624
"233,008","895 user,285 critic",3771,3625
"2,291","32 user,54 critic",3772,3626
"203,505","545 user,128 critic",3773,3627
"1,056","18 user,20 critic",3774,3628
"5,905","81 user,89 critic",3775,3629
"254,756","369 user,320 critic",3776,3630
"3,349","118 user,75 critic",3777,3631
"2,185","66 user,31 critic",3778,3632
"316,939","426 user,362 critic",3779,3633
"232,491","1,324 user,291 critic",3780,3634
"5,536","35 user,104 critic",3781,3635
"2,507","8 user,24 critic",3782,3636
"5,405","23 user,73 critic",3783,3637
"2,405","18 user,85 critic",3784,3638
"10,873","31 user,17 critic",3785,3639
"201,850","934 user,237 critic",3786,3640
"14,921","77 user,16 critic",3787,3641
"131,172","1,443 user,153 critic",3788,3642
"75,787","439 user,142 critic",3789,3643
"71,866","405 user,138 critic",3790,3644
"3,203","41 user,34 critic",3791,3645
,,3792,29
173,"3 user,1 critic",3793,3646
"1,429","15 user,22 critic",3794,3647
"1,257","10 user,8 critic",3795,3648
399,"8 user,31 critic",3796,3649
34,,3797,3134
15,,3798,2889
775,"10 user,3 critic",3799,3650
"542,175","662 user,149 critic",3800,3651
"90,294","171 user,73 critic",3801,3652
"74,936","273 user,130 critic",3802,3653
"35,185","260 user,105 critic",3803,3654
"1,862","14 user,44 critic",3804,3655
225,"9 user,9 critic",3805,3656
"135,860","645 user,245 critic",3806,3657
"33,042","250 user,100 critic",3807,3658
"45,332","299 user,130 critic",3808,3659
"20,233","99 user,181 critic",3809,3660
"55,664","204 user,106 critic",3810,3661
"1,706","16 user,14 critic",3811,3662
"57,984","429 user,144 critic",3812,3663
"1,528","21 user,8 critic",3813,3664
"59,662","285 user,139 critic",3814,3665
"2,328","38 user,17 critic",3815,3666
"1,466","31 user,6 critic",3816,3667
"43,340","303 user,92 critic",3817,3668
"11,202","94 user,35 critic",3818,3669
"198,128","642 user,148 critic",3819,3670
"37,478","123 user,57 critic",3820,3671
"3,244","23 user,26 critic",3821,3672
"2,711","28 user,12 critic",3822,3673
"6,859","65 user,34 critic",3823,3674
"213,006","2,313 user,205 critic",3824,3675
"44,893","200 user,85 critic",3825,3676
"26,746","305 user,58 critic",3826,3677
"11,336","90 user,41 critic",3827,3678
"4,200","67 user,35 critic",3828,3679
"4,672","61 user,35 critic",3829,3680
"214,071","469 user,153 critic",3830,3681
"2,836","35 user,13 critic",3831,3682
"134,476","605 user,234 critic",3832,3683
"27,868","159 user,49 critic",3833,3684
"1,164","36 user,10 critic",3834,3685
"3,489","33 user,12 critic",3835,3686
"24,542","215 user,122 critic",3836,3687
"74,719","332 user,141 critic",3837,3688
"66,867","196 user,108 critic",3838,3689
"70,194","362 user,105 critic",3839,3690
"2,155","17 user,5 critic",3840,3691
919,"24 user,3 critic",3841,3692
"49,849","208 user,89 critic",3842,3693
"1,784","10 user,9 critic",3843,3694
"1,481","9 user,3 critic",3844,3695
"3,278","21 user,10 critic",3845,3696
129,"3 user,14 critic",3846,3697
"8,203","58 user,24 critic",3847,3698
"20,299","45 user,40 critic",3848,3699
"32,073","119 user,74 critic",3849,3700
"6,860","86 user,35 critic",3850,3701
"58,892","96 user,33 critic",3851,3702
"32,466","124 user,49 critic",3852,3703
"33,383","78 user,22 critic",3853,3704
"47,302","111 user,61 critic",3854,3705
"54,602","177 user,81 critic",3855,3706
"58,067","259 user,93 critic",3856,3707
"136,599","386 user,111 critic",3857,3708
"73,283","462 user,149 critic",3858,3709
"78,585","625 user,228 critic",3859,3710
"126,746","774 user,229 critic",3860,3711
"36,996","64 user,28 critic",3861,3712
"37,303","168 user,94 critic",3862,3713
"27,455","64 user,29 critic",3863,3714
"11,520","45 user,16 critic",3864,3715
330,"1 user,4 critic",3865,3716
"54,555","357 user,135 critic",3866,3717
"80,339","97 user,55 critic",3867,3718
"19,105","41 user,21 critic",3868,3719
"19,440","162 user,64 critic",3869,3720
"39,941","139 user,104 critic",3870,3721
163,"3 user,3 critic",3871,3722
"54,846","128 user,43 critic",3872,3723
"72,302","572 user,435 critic",3873,3724
397,"10 user,4 critic",3874,3725
875,"29 user,26 critic",3875,3726
20,,3876,3727
"1,019","11 user,7 critic",3877,3728
"8,646","69 user,45 critic",3878,3729
"3,399","25 user,36 critic",3879,3730
168,"9 user,11 critic",3880,3731
33,,3881,3732
"3,088","34 user,4 critic",3882,3733
198,"10 user,8 critic",3883,3734
810,"7 user,7 critic",3884,3735
"40,309","161 user,158 critic",3885,3736
"9,185","48 user,128 critic",3886,3737
"1,648","14 user,38 critic",3887,3738
"3,575","27 user,42 critic",3888,3739
122,"7 user,3 critic",3889,3740
"26,506","66 user,95 critic",3890,3741
"7,927","52 user,133 critic",3891,3742
"13,066","81 user,160 critic",3892,3743
"9,921","90 user,79 critic",3893,3744
,,3894,29
"34,664","125 user,127 critic",3895,3745
"44,658","163 user,255 critic",3896,3746
"196,090","1,237 user,152 critic",3897,3747
"207,984","433 user,381 critic",3898,3748
"139,079","347 user,281 critic",3899,3749
"223,192","2,147 user,282 critic",3900,3750
"108,646","230 user,250 critic",3901,3751
"54,646","347 user,167 critic",3902,3752
"73,666","176 user,70 critic",3903,3753
"29,697","209 user,122 critic",3904,3754
"14,984","93 user,35 critic",3905,3755
"2,213","39 user,8 critic",3906,3756
"10,138","42 user,26 critic",3907,3757
"57,589","945 user,176 critic",3908,3758
7,,3909,3759
"13,747","79 user,22 critic",3910,3760
"45,462","346 user,144 critic",3911,3761
"75,736","271 user,105 critic",3912,3762
"45,029","120 user,140 critic",3913,3763
748,"8 user,1 critic",3914,3764
"96,346","482 user,182 critic",3915,3765
64,,3916,3766
"1,247","6 user,8 critic",3917,3767
"5,381","45 user,71 critic",3918,3768
609,"6 user,5 critic",3919,3769
100,"4 user,2 critic",3920,3770
,,3921,29
"4,264","88 user,130 critic",3922,3771
"4,043","26 user,19 critic",3923,3772
"3,030","86 user,62 critic",3924,3773
"2,243","79 user,71 critic",3925,3774
"37,810","71 user,139 critic",3926,3775
"2,072","48 user,72 critic",3927,3776
"1,186","30 user,51 critic",3928,3777
"2,720","49 user,47 critic",3929,3778
"4,481","73 user,108 critic",3930,3779
"4,901","51 user,48 critic",3931,3780
314,"23 user,3 critic",3932,3781
391,"14 user,21 critic",3933,3782
71,"6 user,1 critic",3934,3783
,,3935,29
190,"3 user,1 critic",3936,3784
"1,415","14 user,44 critic",3937,3785
680,"8 user,2 critic",3938,3786
777,"23 user,8 critic",3939,3787
,,3940,29
47,"1 user,7 critic",3941,3788
345,"1 user,18 critic",3942,3789
"2,373","23 user,43 critic",3943,3790
"2,873","27 user,8 critic",3944,3791
"242,124","597 user,187 critic",3945,3792
"3,250","23 user,25 critic",3946,3793
"12,366","118 user,87 critic",3947,3794
597,"6 user,7 critic",3948,3795
"13,248","120 user,170 critic",3949,3796
743,"20 user,16 critic",3950,3797
422,"15 user,14 critic",3951,3798
153,"11 user,5 critic",3952,3799
147,"7 user,3 critic",3953,3800
227,"11 user,5 critic",3954,3801
52,2 user,3955,3802
"134,740","706 user,237 critic",3956,3803
"68,233","270 user,118 critic",3957,3804
"92,910","644 user,198 critic",3958,3805
"82,251","238 user,125 critic",3959,3806
"41,476","288 user,183 critic",3960,3807
"20,752","141 user,92 critic",3961,3808
"46,996","134 user,74 critic",3962,3809
"32,651","145 user,51 critic",3963,3810
420,"9 user,1 critic",3964,3811
"6,638","60 user,42 critic",3965,3812
"57,637","139 user,95 critic",3966,3813
737,"4 user,4 critic",3967,3814
"15,495","170 user,83 critic",3968,3815
699,"17 user,7 critic",3969,3816
14,,3970,1908
513,"4 user,6 critic",3971,3817
"21,744","101 user,192 critic",3972,3818
"2,918","51 user,20 critic",3973,3819
589,"5 user,8 critic",3974,3820
"1,743","16 user,50 critic",3975,3821
210,"10 user,1 critic",3976,3822
"21,873","127 user,124 critic",3977,3823
15,,3978,2889
476,"7 user,3 critic",3979,3824
"4,776","92 user,64 critic",3980,3825
"6,177","66 user,48 critic",3981,3826
"1,395","21 user,18 critic",3982,3827
"1,672","34 user,30 critic",3983,3828
"6,250","88 user,81 critic",3984,3829
70,,3985,3830
"3,701","41 user,24 critic",3986,3831
"41,945","111 user,61 critic",3987,3832
"24,192","107 user,48 critic",3988,3833
132,"1 user,1 critic",3989,3834
"3,207","36 user,128 critic",3990,3835
691,"13 user,55 critic",3991,3836
"1,405","22 user,80 critic",3992,3837
256,7 user,3993,3838
500,"5 user,49 critic",3994,3839
962,"9 user,8 critic",3995,3840
"147,391","615 user,221 critic",3996,3841
"129,204","330 user,162 critic",3997,3842
"185,640","597 user,157 critic",3998,3843
54,"3 user,2 critic",3999,3844
"202,930","619 user,175 critic",4000,3845
"110,181","844 user,169 critic",4001,3846
"177,047","787 user,302 critic",4002,3847
"8,118","138 user,118 critic",4003,3848
"17,835","255 user,139 critic",4004,3849
"36,770","293 user,181 critic",4005,3850
"4,813","62 user,49 critic",4006,3851
862,"18 user,11 critic",4007,3852
"21,349","146 user,119 critic",4008,3853
"24,013","202 user,155 critic",4009,3854
"11,862","157 user,174 critic",4010,3855
"32,246","234 user,83 critic",4011,3856
726,"6 user,3 critic",4012,3857
"12,240","101 user,65 critic",4013,3858
154,"2 user,2 critic",4014,3859
"2,859","34 user,25 critic",4015,3860
18,1 user,4016,2466
"9,759","59 user,28 critic",4017,3861
"14,100","92 user,38 critic",4018,3862
"22,508","66 user,58 critic",4019,3863
"11,727","106 user,35 critic",4020,3864
"4,585","43 user,21 critic",4021,3865
"39,947","219 user,114 critic",4022,3866
"1,318","35 user,18 critic",4023,3867
"1,692","24 user,31 critic",4024,3868
"5,919","96 user,59 critic",4025,3869
96,"1 user,4 critic",4026,3870
"2,499","43 user,31 critic",4027,3871
"1,091","36 user,18 critic",4028,3872
87,"14 user,5 critic",4029,3873
"9,529","127 user,46 critic",4030,3874
"3,755","69 user,54 critic",4031,3875
168,10 user,4032,3876
"2,647","32 user,28 critic",4033,3877
"1,465","52 user,25 critic",4034,3878
"8,739","62 user,58 critic",4035,3879
"36,239","199 user,189 critic",4036,3880
88,4 user,4037,3881
"18,677","96 user,39 critic",4038,3882
"2,765","63 user,27 critic",4039,3883
"3,094","45 user,49 critic",4040,3884
"12,627","45 user,32 critic",4041,3885
34,,4042,3134
"17,948","61 user,26 critic",4043,3886
"13,539","55 user,27 critic",4044,3887
"15,758","151 user,88 critic",4045,3888
"1,452","33 user,18 critic",4046,3889
"3,780","88 user,34 critic",4047,3890
"1,858","47 user,59 critic",4048,3891
"31,653","91 user,112 critic",4049,3892
"2,841","14 user,20 critic",4050,3893
"3,688","51 user,75 critic",4051,3894
"9,679","45 user,89 critic",4052,3895
"2,124","82 user,28 critic",4053,3896
506,"16 user,3 critic",4054,3897
"6,117","54 user,14 critic",4055,3898
"2,840","76 user,53 critic",4056,3899
"5,302","113 user,105 critic",4057,3900
"9,412","170 user,146 critic",4058,3901
180,"5 user,1 critic",4059,3902
117,"2 user,8 critic",4060,3903
"1,591","11 user,46 critic",4061,3904
50,3 user,4062,3905
216,"3 user,13 critic",4063,3906
128,"8 user,69 critic",4064,3907
"1,108","23 user,37 critic",4065,3908
"4,580","27 user,10 critic",4066,3909
"2,846","25 user,6 critic",4067,3910
"1,470","28 user,41 critic",4068,3911
"1,319","28 user,6 critic",4069,3912
"1,041","15 user,36 critic",4070,3913
859,"11 user,6 critic",4071,3914
"28,923","118 user,94 critic",4072,3915
205,"3 user,46 critic",4073,3916
"1,000","59 user,19 critic",4074,3917
738,"7 user,12 critic",4075,3918
"1,287","25 user,26 critic",4076,3919
620,"22 user,14 critic",4077,3920
"53,417","284 user,106 critic",4078,3921
"1,297","5 user,2 critic",4079,3922
"58,658","393 user,129 critic",4080,3923
"8,868","90 user,202 critic",4081,3924
"1,154","6 user,45 critic",4082,3925
903,"7 user,38 critic",4083,3926
"4,720","56 user,63 critic",4084,3927
"12,557","73 user,116 critic",4085,3928
"2,421","28 user,46 critic",4086,3929
31,3 critic,4087,3930
"4,872","32 user,100 critic",4088,3931
"17,706","162 user,84 critic",4089,3932
"16,631","123 user,61 critic",4090,3933
"12,482","103 user,80 critic",4091,3934
"13,207","169 user,102 critic",4092,3935
"3,160","51 user,29 critic",4093,3936
"13,134","128 user,59 critic",4094,3937
"14,909","302 user,77 critic",4095,3938
"5,319","28 user,71 critic",4096,3939
848,"1 user,3 critic",4097,3940
"64,370","545 user,125 critic",4098,3941
"28,209","333 user,113 critic",4099,3942
356,"2 user,5 critic",4100,3943
"22,561","402 user,48 critic",4101,3944
"23,600","157 user,87 critic",4102,3945
"5,344","25 user,32 critic",4103,3946
"55,339","405 user,61 critic",4104,3947
"5,267","31 user,48 critic",4105,3948
"14,145","30 user,158 critic",4106,3949
492,"8 user,2 critic",4107,3950
732,"12 user,27 critic",4108,3951
"9,598","85 user,38 critic",4109,3952
"10,573","48 user,17 critic",4110,3953
"5,426","49 user,17 critic",4111,3954
"6,197","57 user,15 critic",4112,3955
"1,932","19 user,4 critic",4113,3956
17,1 critic,4114,2886
"74,250","687 user,175 critic",4115,3957
"127,826","277 user,321 critic",4116,3958
"4,554","64 user,56 critic",4117,3959
"1,751","17 user,6 critic",4118,3960
"3,982","45 user,55 critic",4119,3961
"12,025","17 user,19 critic",4120,3962
"27,515","98 user,235 critic",4121,3963
"17,879","178 user,76 critic",4122,3964
"10,235","41 user,127 critic",4123,3965
,,4124,29
"49,990","199 user,223 critic",4125,3966
"6,634","23 user,24 critic",4126,3967
"10,991","224 user,99 critic",4127,3968
"91,574","483 user,167 critic",4128,3969
"52,746","497 user,146 critic",4129,3970
"43,215","164 user,154 critic",4130,3971
124,"5 user,13 critic",4131,3972
"9,021","52 user,21 critic",4132,3973
209,"2 user,1 critic",4133,3974
"46,829","242 user,170 critic",4134,3975
"28,558","360 user,167 critic",4135,3976
"17,263","90 user,36 critic",4136,3977
"20,846","158 user,111 critic",4137,3978
"48,690","141 user,181 critic",4138,3979
580,"15 user,19 critic",4139,3980
"2,937","14 user,46 critic",4140,3981
366,"9 user,2 critic",4141,3982
701,"8 user,6 critic",4142,3983
"4,121","81 user,44 critic",4143,3984
"3,536","45 user,20 critic",4144,3985
"1,890","15 user,3 critic",4145,3986
"2,908","37 user,19 critic",4146,3987
"53,866","302 user,59 critic",4147,3988
"2,568","17 user,8 critic",4148,3989
"1,668","28 user,7 critic",4149,3990
"11,293","55 user,23 critic",4150,3991
"25,851","94 user,44 critic",4151,3992
"11,996","79 user,34 critic",4152,3993
"1,955","19 user,11 critic",4153,3994
"9,806","66 user,38 critic",4154,3995
"3,619","80 user,55 critic",4155,3996
"3,870","32 user,14 critic",4156,3997
"70,365","294 user,137 critic",4157,3998
"6,780","52 user,81 critic",4158,3999
326,"8 user,21 critic",4159,4000
"24,443","250 user,127 critic",4160,4001
"23,082","314 user,67 critic",4161,4002
237,"4 user,6 critic",4162,4003
,,4163,29
"157,960","281 user,72 critic",4164,4004
"36,199","108 user,39 critic",4165,4005
"47,431","134 user,36 critic",4166,4006
"43,499","149 user,59 critic",4167,4007
"9,100","39 user,6 critic",4168,4008
"52,353","179 user,95 critic",4169,4009
"73,492","336 user,123 critic",4170,4010
425,"3 user,9 critic",4171,4011
901,"14 user,12 critic",4172,4012
,,4173,29
"71,430","191 user,248 critic",4174,4013
"16,816","92 user,32 critic",4175,4014
"8,737","131 user,54 critic",4176,4015
"59,678","135 user,134 critic",4177,4016
"64,662","359 user,141 critic",4178,4017
"34,370","177 user,107 critic",4179,4018
"29,433","162 user,82 critic",4180,4019
"4,707","47 user,83 critic",4181,4020
"2,222","19 user,30 critic",4182,4021
157,"2 user,3 critic",4183,4022
"180,498","905 user,270 critic",4184,4023
"4,466","54 user,117 critic",4185,4024
318,"4 user,12 critic",4186,4025
"1,238","7 user,40 critic",4187,4026
"7,641","79 user,41 critic",4188,4027
"4,069","70 user,28 critic",4189,4028
834,"14 user,6 critic",4190,4029
"2,032","17 user,11 critic",4191,4030
"13,941","66 user,133 critic",4192,4031
54,"2 user,5 critic",4193,4032
"39,132","114 user,196 critic",4194,4033
"43,976","158 user,177 critic",4195,4034
"4,197","23 user,40 critic",4196,4035
"57,531","112 user,144 critic",4197,4036
"11,763","486 user,74 critic",4198,4037
"41,387","232 user,136 critic",4199,4038
"108,524","280 user,183 critic",4200,4039
"26,307","522 user,153 critic",4201,4040
"84,709","292 user,227 critic",4202,4041
"36,983","203 user,109 critic",4203,4042
"15,128","54 user,69 critic",4204,4043
"5,495","19 user,29 critic",4205,4044
"87,896","390 user,86 critic",4206,4045
"41,583","192 user,111 critic",4207,4046
