act_dep_time,sched_arr_time,original_index,unique_index
7:39 a.m.,,1539,102
4:44 p.m.,,1540,103
4:37 p.m.,,1541,104
8:23 p.m.,,1542,105
,6:44 p.m.,1543,106
7:30 a.m.,,1544,107
11:02 a.m.,,1545,108
1:48 p.m.,,1546,109
12:42 p.m.,,1547,110
,4:17 p.m.,1548,111
12:11 a.m.,,1549,112
4:28 p.m.,,1550,113
9:06 p.m.,,1551,114
8:29 p.m.,,1552,115
7:23 a.m.,,1553,116
8:52 a.m.,,1554,117
8:37 a.m.,,1555,118
1:41 p.m.,,1556,119
,4:48 p.m.,1557,120
7:41 a.m.,,1558,121
,12/2/11 5:11 a.m.,1559,122
5:38 p.m.,,1560,123
1:50 p.m. (+8:00),,1561,124
11:47 a.m.,,1562,125
8:40 p.m.,,1563,126
3:04 p.m.,,1564,73
,7:03 p.m.,1565,71
,11:45 a.m.,1566,127
2:44 p.m.,,1567,128
3:28 p.m.,,1568,129
7:22 a.m.,,1569,92
12:11 p.m.,,1570,130
8:04 a.m.,,1571,131
,11:53 a.m.,1572,132
1:20 p.m.,,1573,133
8:55 a.m.,,1574,134
3:38 p.m.,,1575,135
8:04 a.m.,,1576,131
4:12 p.m.,,1577,136
11:52 a.m.,,1578,137
,4:49 p.m.,1579,138
11:55 a.m.,,1580,139
10:55 a.m.,,1581,140
6:58 a.m.,,1582,141
,7:05 p.m.,1583,142
6:11 a.m.,,1584,143
7:40 a.m.,,1585,144
7:32 a.m.,,1586,145
7:45 p.m.,10:30 p.m.,1587,418
7:14 p.m.,10:15 p.m.,1588,275
,9:54aDec 1,1589,487
,7:25 p.m.,1590,2
Contact Airline,5:05 p.m.,1591,420
,11:19aDec 1,1592,490
,6:55aDec 2,1593,491
12:41aDec 1,5:35aDec 1,1594,493
3:58 p.m.,6:46 p.m.,1595,284
10:19aDec 1,1:16 p.m.,1596,495
7:04aDec 1,9:55aDec 1,1597,498
2:48 p.m.,7:03 p.m.,1598,288
11:56aDec 1,1:17 p.m.,1599,502
5:58aDec 1,9:20aDec 1,1600,503
11:30aDec 1,4:57 p.m.,1601,504
10:10 a.m.,12:10 p.m.,1602,434
7:28aDec 1,8:00aDec 1,1603,541
12:35 p.m.,3:03 p.m.,1604,509
9:59 a.m.,12:35 p.m.,1605,437
11:47aDec 1,2:00 p.m.,1606,510
11:51aDec 1,1:45 p.m.,1607,512
8:25 p.m.,10:48 p.m.,1608,513
11:33 a.m.,2:25 p.m.,1609,441
5:59aDec 1,7:30aDec 1,1610,520
7:10aDec 1,9:35aDec 1,1611,521
4:56 p.m.,8:05 p.m.,1612,522
7:22aDec 1,11:10aDec 1,1613,544
8:01 p.m.,9:45 p.m.,1614,450
7:07aDec 1,10:31aDec 1,1615,524
6:40 p.m.,9:10 p.m.,1616,444
,12:29aDec 2,1617,527
Not Available,Dec 02 12:15 a.m.,1618,456
,11:50 p.m.,1619,33
6:56aDec 1,10:34aDec 1,1620,529
8:31aDec 1,11:50aDec 1,1621,530
2:42 p.m.,Not Available,1622,459
Not Available,3:50 p.m.,1623,194
3:01 p.m.,4:48 p.m.,1624,315
,5:11aDec 2,1625,532
8:30 p.m.,9:18 p.m.,1626,535
3:00 p.m.,5:55 p.m.,1627,468
7:41 a.m.,Not Available,1628,461
12:01 p.m.,2:15 p.m.,1629,471
8:52aDec 1,11:53aDec 1,1630,539
7:14aDec 1,10:45aDec 1,1631,549
8:32aDec 1,10:40aDec 1,1632,540
11:20aDec 1,5:25 p.m.,1633,542
3:52 p.m.,6:40 p.m.,1634,477
3:31 p.m.,4:49 p.m.,1635,321
6:41aDec 1,7:45aDec 1,1636,547
,9:40 a.m.,1637,217
,7:30 a.m.,1638,239
,9:35 a.m.,1639,556
,4:05 p.m.,1640,256
,11:35 a.m.,1641,72
,11/30 9:45 p.m.,1642,557
,11/30 7:35 p.m.,1643,558
,2:35 p.m.,1644,559
,11/30 9:10 p.m.,1645,560
,8:00 a.m.,1646,233
,4:31 p.m.,1647,244
,2:45 p.m.,1648,226
,11/30 6:40 p.m.,1649,561
,5:50 a.m.,1650,562
,11/30 5:25 p.m.,1651,563
,2:00 p.m.,1652,234
,11/30 10:30 p.m.,1653,564
,12:55 p.m.,1654,266
,5:11 a.m.,1655,316
,2:45 p.m.,1656,226
,11/30 5:15 p.m.,1657,565
,10:40 a.m.,1658,262
,4:00 p.m.,1659,91
,11/30 7:53 p.m.,1660,566
7:16 a.m.,9:30 a.m.,1661,394
6:54 a.m.,8:54 a.m.,1662,567
7:42 p.m.,9:40 p.m.,1663,568
8:51 a.m.,9:34 a.m.,1664,400
7:59 p.m.,10:15 p.m.,1665,569
11:57 p.m.,6:30 a.m.,1666,570
4:10 p.m.,6:34 p.m.,1667,571
7:56 a.m.,9:11 a.m.,1668,572
7:25 a.m.,9:45 a.m.,1669,573
4:29 p.m.,7:26 p.m.,1670,574
10:10 a.m.,12:12 p.m.,1671,575
12:13 p.m.,3:33 p.m.,1672,576
12:06 p.m.,12:51 p.m.,1673,577
6:08 a.m.,8:51 a.m.,1674,578
11:45 a.m.,4:37 p.m.,1675,399
8:05 a.m.,10:55 a.m.,1676,579
10:19 a.m.,11:43 a.m.,1677,580
8:04 a.m.,7:50 a.m.,1678,581
2:04 p.m.,2:14 p.m.,1679,582
6:57 a.m.,7:25 a.m.,1680,583
12:42 p.m.,2:35 p.m.,1681,584
12:56 p.m.,2:48 p.m.,1682,585
2:42 p.m.,5:40 p.m.,1683,586
12:07 p.m.,1:35 p.m.,1684,587
5:38 p.m.,8:04 p.m.,1685,405
7:39 a.m.,10:43 a.m.,1686,398
7:27 p.m.,8:46 p.m.,1687,407
11:52 a.m.,1:57 p.m.,1688,588
11:05 a.m.,2:10 p.m.,1689,589
3:36 p.m.,3:50 p.m.,1690,409
7:21 a.m.,10:18 a.m.,1691,408
6:47 p.m.,7:08 p.m.,1692,397
6:56 p.m.,9:00 p.m.,1693,412
12:12 p.m.,2:47 p.m.,1694,590
7:25 p.m.,11:52 p.m.,1695,404
9:57 a.m.,12:08 p.m.,1696,591
6:56 a.m.,6:50 a.m.,1697,395
7:31 a.m.,9:00 a.m.,1698,396
5:08 p.m.,7:38 p.m.,1699,592
4:45 p.m.,6:00 p.m.,1700,593
8:23 p.m.,9:25 p.m.,1701,594
11:01 a.m.,2:35 p.m.,1702,595
1:48 p.m.,4:20 p.m.,1703,401
2:01 p.m.,3:55 p.m.,1704,596
4:35 p.m.,12:09 a.m.,1705,597
9:16 p.m.,12:05 a.m.,1706,598
8:29 p.m.,11:31 p.m.,1707,403
7:22 a.m.,9:25 a.m.,1708,599
8:51 a.m.,11:22 a.m.,1709,600
1:40 p.m.,3:30 p.m.,1710,601
11:35 p.m.,5:08 a.m.,1711,602
6:11 p.m.,6:15 p.m.,1712,603
8:40 p.m.,9:10 p.m.,1713,604
2:44 p.m.,3:55 p.m.,1714,605
3:27 p.m.,5:17 p.m.,1715,606
7:23 a.m.,10:57 a.m.,1716,607
12:10 p.m.,2:05 p.m.,1717,608
1:19 p.m.,2:17 p.m.,1718,402
3:36 p.m.,5:57 p.m.,1719,413
4:12 p.m.,6:30 p.m.,1720,406
7:32 a.m.,2:52 p.m.,1721,609
11:55 a.m.,6:07 p.m.,1722,610
10:55 a.m.,12:45 p.m.,1723,611
4:14 p.m.,6:31 p.m.,1724,612
6:10 a.m.,6:30 a.m.,1725,410
7:39 a.m.,10:09 a.m.,1726,411
8:29 a.m.,11:55 a.m.,1727,276
8:42 a.m.,9:54 a.m.,1728,277
3:27 p.m.,5:05 p.m.,1729,613
10:33 a.m.,11:19 a.m.,1730,614
4:00 p.m.,6:46 p.m.,1731,615
11:30 a.m.,4:57 p.m.,1732,291
12:35 p.m.            Delayed,3:19 p.m.,1733,616
3:11 a.m.,1:45 p.m.,1734,617
7:49 a.m.,1:39 p.m.,1735,320
8:12 a.m.,10:06 a.m.,1736,287
1:32 p.m.            Delayed,5:15 p.m.,1737,618
2:10 p.m.,7:53 p.m.,1738,300
4:28 p.m.            Delayed,6:23 p.m.,1739,619
4:15 p.m.,7:35 p.m.,1740,303
7:05 a.m.,10:31 a.m.,1741,620
1:31 p.m.,4:31 p.m.,1742,306
1:48 p.m.            Delayed,4:17 p.m.,1743,621
4:25 p.m.,Fri Dec 2 12:29 a.m.,1744,622
8:26 a.m.,9:24 a.m.,1745,314
7:27 a.m.,9:43 a.m.,1746,623
11:08 p.m.            On Time,Fri Dec 2 5:11 a.m.,1747,624
1:32 p.m.,8:27 a.m.,1748,625
11:15 a.m.,1:40 p.m.,1749,318
2:55 p.m.,4:53 p.m.,1750,626
2:48 p.m.,7:03 p.m.,1751,288
9:16 a.m.            Delayed,11:45 a.m.,1752,627
2:55 p.m.,5:00 p.m.,1753,628
8:52 a.m.,11:53 a.m.,1754,629
11:55 a.m.,6:17 p.m.,1755,210
5:56 a.m.,7:23 a.m.,1756,282
2:26 p.m.,6:15 p.m.,1757,313
7:16 a.m.,9:40 a.m.,1758,0
7:14 p.m.,,1759,356
6:54 a.m.,9:25 a.m.,1760,3
8:29 a.m.,11:55 a.m.,1761,276
8:42 a.m.,,1762,357
,10:30 p.m.,1763,219
12:11 p.m.,3:15 p.m.,1764,24
3:28 p.m.,5:05 p.m.,1765,279
11:32 a.m.,,1766,358
10:33 a.m.,,1767,359
,6:55 a.m.  Fri 02-Dec-2011,1768,360
5:56 a.m.,,1769,361
12:41 a.m.,,1770,362
3:58 p.m.,6:46 p.m.,1771,284
7:29 a.m.,,1772,363
10:19 a.m.,,1773,80
10:10 a.m.,12:35 p.m.,1774,15
8:12 a.m.,,1775,364
7:25 a.m.,9:55 a.m.,1776,6
4:29 p.m.,7:55 p.m.,1777,7
10:55 a.m.,,1778,140
2:48 p.m.,,1779,365
8:00 a.m.,,1780,366
2:46 p.m.,,1781,367
12:12 p.m.,3:50 p.m.,1782,8
11:56 a.m.,,1783,368
6:08 a.m.,9:20 a.m.,1784,9
11:30 a.m.,4:57 p.m.,1785,291
6:02 a.m.,,1786,369
8:40 a.m.,,1787,370
10:18 a.m.,12:10 p.m.,1788,12
2:04 p.m.,2:35 p.m.,1789,14
7:49 a.m.,,1790,371
12:35 p.m.,,1791,372
12:13 p.m.,,1792,74
2:26 p.m.,6:15 p.m.,1793,313
11:51 a.m.,1:45 p.m.,1794,295
5:22 p.m.,,1795,373
8:25 p.m.,,1796,374
11:05 a.m.,2:45 p.m.,1797,20
1:32 p.m.,,1798,375
3:36 p.m.,,1799,173
7:21 a.m.,10:35 a.m.,1800,22
,7:25 p.m.,1801,2
6:55 p.m.,9:10 p.m.,1802,23
,12:21 a.m.  Fri 02-Dec-2011,1803,376
2:10 p.m.,,1804,377
9:14 a.m.,12:18 p.m.,1805,301
6:56 a.m.,7:30 a.m.,1806,25
7:30 a.m.,9:35 a.m.,1807,26
5:08 p.m.,,1808,378
4:28 p.m.,6:23 p.m.,1809,302
4:15 p.m.,,1810,379
8:23 p.m.,9:45 p.m.,1811,28
10:20 a.m.,,1812,380
7:07 a.m.,,1813,381
11:01 a.m.,,1814,382
1:31 p.m.,4:31 p.m.,1815,306
12:41 p.m.,2:45 p.m.,1816,4
1:48 p.m.,,1817,109
,5:50 a.m.  Fri 02-Dec-2011,1818,383
,12:29 a.m.  Fri 02-Dec-2011,1819,384
,12:15 a.m.  Fri 02-Dec-2011,1820,385
,11:50 p.m.,1821,33
7:22 a.m.,10:34 a.m.,1822,34
8:51 a.m.,11:50 a.m.,1823,35
8:26 a.m.,,1824,67
,3:50 p.m.,1825,36
3:01 p.m.,,1826,386
7:27 a.m.,,1827,387
,5:11 a.m.,1828,316
,6:40 p.m.,1829,264
1:32 p.m.,,1830,375
11:15 a.m.,,1831,388
8:39 p.m.,,1832,389
2:52 p.m.,,1833,390
2:48 p.m.,,1834,365
9:16 a.m.,,1835,391
2:44 p.m.,4:05 p.m.,1836,38
3:27 p.m.,5:55 p.m.,1837,39
7:22 a.m.,11:35 a.m.,1838,40
12:10 p.m.,2:15 p.m.,1839,41
8:04 a.m.,11:05 a.m.,1840,11
8:52 a.m.,,1841,117
1:19 p.m.,2:35 p.m.,1842,42
8:56 a.m.,,1843,206
3:36 p.m.,6:30 p.m.,1844,44
8:04 a.m.,8:00 a.m.,1845,13
11:40 a.m.,,1846,392
4:12 p.m.,6:40 p.m.,1847,46
11:52 a.m.,2:25 p.m.,1848,19
7:39 a.m.,11:10 a.m.,1849,17
3:31 p.m.,,1850,393
11:43 a.m.,6:17 p.m.,1851,322
10:54 a.m.,12:55 p.m.,1852,30
6:57 a.m.,7:45 a.m.,1853,18
3:58 p.m.,7:05 p.m.,1854,323
6:10 a.m.,6:40 a.m.,1855,48
7:39 a.m.,10:45 a.m.,1856,49
7:31 a.m.,3:30 p.m.,1857,47
7:16 a.m.,9:40 a.m.,1858,0
7:14 p.m.,10:15 p.m.,1859,275
6:54 a.m.,9:25 a.m.,1860,3
8:29 a.m.,11:55 a.m.,1861,276
8:42 a.m.,9:54 a.m.,1862,277
7:58 p.m.,10:30 p.m.,1863,1
12:13 p.m.,2:00 p.m.,1864,16
6:47 p.m. (Estimated runway),7:25 p.m.,1865,278
3:28 p.m.,5:05 p.m.,1866,279
11:32 a.m.,2:50 p.m.,1867,280
11:29 p.m. (Estimated runway),6:55 a.m.,1868,281
5:56 a.m.,7:23 a.m.,1869,282
12:41 a.m.,5:35 a.m.,1870,283
3:58 p.m.,6:46 p.m.,1871,284
7:29 a.m.,9:21 a.m.,1872,285
10:19 a.m.,1:16 p.m.,1873,286
7:25 a.m.,9:55 a.m.,1874,6
8:12 a.m.,10:06 a.m.,1875,287
4:29 p.m.,7:55 p.m.,1876,7
10:10 a.m.,12:35 p.m.,1877,15
2:48 p.m.,7:03 p.m.,1878,288
5:22 p.m.,8:22 p.m.,1879,289
12:12 p.m.,3:50 p.m.,1880,8
11:56 a.m.,1:17 p.m.,1881,290
6:08 a.m.,9:20 a.m.,1882,9
11:30 a.m.,4:57 p.m.,1883,291
6:02 a.m.,10:20 a.m.,1884,292
8:40 a.m.,10:54 a.m.,1885,293
8:04 a.m.,11:05 a.m.,1886,11
10:18 a.m.,12:10 p.m.,1887,12
8:04 a.m.,8:00 a.m.,1888,13
2:04 p.m.,2:35 p.m.,1889,14
6:57 a.m.,7:45 a.m.,1890,18
12:41 p.m.,2:45 p.m.,1891,4
12:35 p.m.,3:19 p.m.,1892,294
11:51 a.m.,1:45 p.m.,1893,295
8:25 p.m.,8:56 p.m.,1894,296
11:52 a.m.,2:25 p.m.,1895,19
11:05 a.m.,2:45 p.m.,1896,20
1:32 p.m.,5:15 p.m.,1897,297
3:36 p.m.,4:00 p.m.,1898,21
7:21 a.m.,10:35 a.m.,1899,22
8:00 a.m.,11:35 a.m.,1900,298
6:55 p.m.,9:10 p.m.,1901,23
12:11 p.m.,3:15 p.m.,1902,24
7:15 p.m. (Estimated),12:21 a.m.,1903,299
2:10 p.m.,7:53 p.m.,1904,300
9:14 a.m.,12:18 p.m.,1905,301
6:56 a.m.,7:30 a.m.,1906,25
7:30 a.m.,9:35 a.m.,1907,26
5:08 p.m.,8:05 p.m.,1908,27
7:39 a.m.,11:10 a.m.,1909,17
4:28 p.m.,6:23 p.m.,1910,302
4:15 p.m.,7:35 p.m.,1911,303
8:23 p.m.,9:45 p.m.,1912,28
10:20 a.m.,6:44 p.m.,1913,304
7:07 a.m.,10:31 a.m.,1914,305
11:01 a.m.,2:59 p.m.,1915,29
1:31 p.m.,4:31 p.m.,1916,306
1:48 p.m.,4:17 p.m.,1917,307
12:10 a.m. (Estimated runway),5:50 a.m.,1918,308
4:28 p.m. (Estimated runway),12:29 a.m.,1919,309
9:06 p.m. (Estimated runway),12:15 a.m.,1920,310
8:29 p.m. (Estimated runway),11:50 p.m.,1921,311
2:46 p.m.,5:00 p.m.,1922,312
7:22 a.m.,10:34 a.m.,1923,34
8:51 a.m.,11:50 a.m.,1924,35
2:26 p.m.,6:15 p.m.,1925,313
8:26 a.m.,9:24 a.m.,1926,314
3:01 p.m.,4:48 p.m.,1927,315
,5:11 a.m.,1928,316
5:30 p.m. (Estimated),6:40 p.m.,1929,317
11:15 a.m.,1:40 p.m.,1930,318
8:39 p.m.,9:20 p.m.,1931,37
2:52 p.m.,4:53 p.m.,1932,319
2:48 p.m.,7:03 p.m.,1933,288
2:44 p.m.,4:05 p.m.,1934,38
3:27 p.m.,5:55 p.m.,1935,39
7:22 a.m.,11:35 a.m.,1936,40
12:10 p.m.,2:15 p.m.,1937,41
1:19 p.m.,2:35 p.m.,1938,42
7:49 a.m.,1:39 p.m.,1939,320
8:56 a.m.,10:40 a.m.,1940,43
3:36 p.m.,6:30 p.m.,1941,44
4:12 p.m.,6:40 p.m.,1942,46
7:31 a.m.,3:30 p.m.,1943,47
3:31 p.m.,4:49 p.m.,1944,321
11:43 a.m.,6:17 p.m.,1945,322
10:54 a.m.,12:55 p.m.,1946,30
3:58 p.m.,7:05 p.m.,1947,323
6:10 a.m.,6:40 a.m.,1948,48
7:39 a.m.,10:45 a.m.,1949,49
7:16 a.m.,9:40 a.m.,1950,0
7:42 p.m.,,1951,146
6:54 a.m.,9:25 a.m.,1952,3
8:49 a.m.,11:55 a.m.,1953,147
9:01 a.m.,,1954,148
7:59 p.m.,10:30 p.m.,1955,149
12:12 p.m.,3:15 p.m.,1956,150
3:50 p.m.,5:05 p.m.,1957,151
12:37 p.m.,,1958,152
10:53 a.m.,,1959,59
,6:55 a.m. Dec 02,1960,269
6:10 a.m.,,1961,61
12:58 a.m.,,1962,154
4:10 p.m.,6:46 p.m.,1963,155
7:56 a.m.,,1964,156
10:35 a.m.,,1965,157
10:11 a.m.,12:35 p.m.,1966,158
8:26 a.m.,,1967,67
7:25 a.m.,9:55 a.m.,1968,6
4:30 p.m.,7:55 p.m.,1969,159
10:55 a.m.,,1970,140
2:59 p.m.,,1971,160
8:18 a.m.,,1972,161
3:04 p.m.,,1973,73
12:13 p.m.,3:50 p.m.,1974,162
12:06 p.m.,,1975,163
6:09 a.m.,9:20 a.m.,1976,164
11:45 a.m.,4:57 p.m.,1977,165
6:17 a.m.,,1978,166
9:01 a.m.,,1979,148
10:19 a.m.,12:10 p.m.,1980,167
2:04 p.m.,2:35 p.m.,1981,14
8:07 a.m.,,1982,82
12:56 p.m.,,1983,83
12:14 p.m.,,1984,84
2:43 p.m.,6:15 p.m.,1985,168
12:08 p.m.,1:45 p.m.,1986,169
5:38 p.m.,,1987,123
8:36 p.m.,,1988,170
11:06 a.m.,2:45 p.m.,1989,171
1:43 p.m.,,1990,90
3:36 p.m.,,1991,173
7:22 a.m.,10:35 a.m.,1992,174
,7:25 p.m.,1993,2
6:56 p.m.,9:10 p.m.,1994,176
,12:21 a.m. Dec 02,1995,270
2:38 p.m.,,1996,178
9:58 a.m.,12:18 p.m.,1997,179
6:57 a.m.,7:30 a.m.,1998,180
7:31 a.m.,9:35 a.m.,1999,181
5:09 p.m.,,2000,101
4:46 p.m.,6:23 p.m.,2001,182
4:37 p.m.,,2002,104
8:23 p.m.,9:45 p.m.,2003,28
10:37 a.m.,,2004,183
7:31 a.m.,,2005,100
11:02 a.m.,2:59 p.m.,2006,184
1:48 p.m.,4:31 p.m.,2007,185
12:42 p.m.,2:45 p.m.,2008,186
2:01 p.m.,,2009,187
,5:50 a.m. Dec 02,2010,271
,12:29 a.m. Dec 02,2011,272
,12:15 a.m. Dec 02,2012,273
,11:50 p.m.,2013,33
7:23 a.m.,10:34 a.m.,2014,192
8:52 a.m.,11:50 a.m.,2015,193
8:37 a.m.,,2016,118
,3:50 p.m.,2017,36
3:17 p.m.,,2018,195
7:41 a.m.,,2019,121
,5:11 a.m.Dec 02,2020,196
,6:40 p.m.,2021,264
1:45 p.m.,,2022,274
11:47 a.m.,,2023,125
8:40 p.m.,,2024,126
3:04 p.m.,,2025,73
2:59 p.m.,,2026,160
9:43 a.m.,,2027,199
2:44 p.m.,4:05 p.m.,2028,38
3:28 p.m.,5:55 p.m.,2029,200
7:23 a.m.,11:35 a.m.,2030,201
12:11 p.m.,2:15 p.m.,2031,202
8:05 a.m.,11:05 a.m.,2032,203
9:05 a.m.,,2033,204
1:20 p.m.,2:35 p.m.,2034,205
8:56 a.m.,,2035,206
3:38 p.m.,6:30 p.m.,2036,207
8:04 a.m.,8:00 a.m.,2037,13
11:41 a.m.,,2038,58
4:12 p.m.,6:40 p.m.,2039,46
11:52 a.m.,2:25 p.m.,2040,19
7:40 a.m.,11:10 a.m.,2041,208
4:02 p.m.,,2042,209
11:55 a.m.,6:17 p.m.,2043,210
10:55 a.m.,12:55 p.m.,2044,211
6:58 a.m.,7:45 a.m.,2045,212
4:15 p.m.,7:05 p.m.,2046,213
6:11 a.m.,6:40 a.m.,2047,214
7:40 a.m.,10:45 a.m.,2048,215
7:32 a.m.,3:30 p.m.,2049,216
7:16 a.m.,9:40 a.m.,2050,0
7:14 p.m.,,2051,356
6:54 a.m.,9:25 a.m.,2052,3
8:29 a.m.,11:55 a.m.,2053,276
8:42 a.m.,,2054,357
,10:30 p.m.,2055,219
12:11 p.m.,3:15 p.m.,2056,24
3:28 p.m.,5:05 p.m.,2057,279
11:32 a.m.,,2058,358
10:33 a.m.,,2059,359
,6:55 a.m.  Fri 02-Dec-2011,2060,360
5:56 a.m.,,2061,361
12:41 a.m.,,2062,362
3:58 p.m.,6:46 p.m.,2063,284
7:29 a.m.,,2064,363
10:19 a.m.,,2065,80
10:10 a.m.,12:35 p.m.,2066,15
8:12 a.m.,,2067,364
7:25 a.m.,9:55 a.m.,2068,6
4:29 p.m.,7:55 p.m.,2069,7
10:55 a.m.,,2070,140
2:48 p.m.,,2071,365
8:00 a.m.,,2072,366
2:46 p.m.,,2073,367
12:12 p.m.,3:50 p.m.,2074,8
11:56 a.m.,,2075,368
6:08 a.m.,9:20 a.m.,2076,9
11:30 a.m.,4:57 p.m.,2077,291
6:02 a.m.,,2078,369
8:40 a.m.,,2079,370
10:18 a.m.,12:10 p.m.,2080,12
2:04 p.m.,2:35 p.m.,2081,14
7:49 a.m.,,2082,371
12:35 p.m.,,2083,372
12:13 p.m.,,2084,74
2:26 p.m.,6:15 p.m.,2085,313
11:51 a.m.,1:45 p.m.,2086,295
5:22 p.m.,,2087,373
8:25 p.m.,,2088,374
11:05 a.m.,2:45 p.m.,2089,20
1:32 p.m.,,2090,375
3:36 p.m.,,2091,173
7:21 a.m.,10:35 a.m.,2092,22
,7:25 p.m.,2093,2
6:55 p.m.,9:10 p.m.,2094,23
,12:21 a.m.  Fri 02-Dec-2011,2095,376
2:10 p.m.,,2096,377
9:14 a.m.,12:18 p.m.,2097,301
6:56 a.m.,7:30 a.m.,2098,25
7:30 a.m.,9:35 a.m.,2099,26
5:08 p.m.,,2100,378
4:28 p.m.,6:23 p.m.,2101,302
4:15 p.m.,,2102,379
8:23 p.m.,9:45 p.m.,2103,28
10:20 a.m.,,2104,380
7:07 a.m.,,2105,381
11:01 a.m.,,2106,382
1:31 p.m.,4:31 p.m.,2107,306
12:41 p.m.,2:45 p.m.,2108,4
1:48 p.m.,,2109,109
,5:50 a.m.  Fri 02-Dec-2011,2110,383
,12:29 a.m.  Fri 02-Dec-2011,2111,384
,12:15 a.m.  Fri 02-Dec-2011,2112,385
,11:50 p.m.,2113,33
7:22 a.m.,10:34 a.m.,2114,34
8:51 a.m.,11:50 a.m.,2115,35
8:26 a.m.,,2116,67
,3:50 p.m.,2117,36
3:01 p.m.,,2118,386
7:27 a.m.,,2119,387
,5:11 a.m.,2120,316
,6:40 p.m.,2121,264
1:32 p.m.,,2122,375
11:15 a.m.,,2123,388
8:39 p.m.,,2124,389
2:52 p.m.,,2125,390
2:48 p.m.,,2126,365
9:16 a.m.,,2127,391
2:44 p.m.,4:05 p.m.,2128,38
3:27 p.m.,5:55 p.m.,2129,39
7:22 a.m.,11:35 a.m.,2130,40
12:10 p.m.,2:15 p.m.,2131,41
8:04 a.m.,11:05 a.m.,2132,11
8:52 a.m.,,2133,117
1:19 p.m.,2:35 p.m.,2134,42
8:56 a.m.,,2135,206
3:36 p.m.,6:30 p.m.,2136,44
8:04 a.m.,8:00 a.m.,2137,13
11:40 a.m.,,2138,392
4:12 p.m.,6:40 p.m.,2139,46
11:52 a.m.,2:25 p.m.,2140,19
7:39 a.m.,11:10 a.m.,2141,17
3:31 p.m.,,2142,393
11:43 a.m.,6:17 p.m.,2143,322
10:54 a.m.,12:55 p.m.,2144,30
6:57 a.m.,7:45 a.m.,2145,18
3:58 p.m.,7:05 p.m.,2146,323
6:10 a.m.,6:40 a.m.,2147,48
7:39 a.m.,10:45 a.m.,2148,49
7:31 a.m.,3:30 p.m.,2149,47
,,2150,348
,1:17 p.m.,2151,75
,12:15 a.m.,2152,247
,,2153,348
,2:35 p.m.,2154,559
7:16 a.m.,9:40 a.m.,2155,0
7:42 p.m.,,2156,146
6:54 a.m.,9:25 a.m.,2157,3
8:49 a.m.,11:55 a.m.,2158,147
9:01 a.m.,,2159,148
7:59 p.m.,10:30 p.m.,2160,149
12:12 p.m.,3:15 p.m.,2161,150
3:50 p.m.,5:05 p.m.,2162,151
12:37 p.m.,,2163,152
10:53 a.m.,,2164,59
,6:55 a.m. Dec 02,2165,269
6:10 a.m.,,2166,61
12:58 a.m.,,2167,154
4:10 p.m.,6:46 p.m.,2168,155
7:56 a.m.,,2169,156
10:35 a.m.,,2170,157
10:11 a.m.,12:35 p.m.,2171,158
8:26 a.m.,,2172,67
7:25 a.m.,9:55 a.m.,2173,6
4:30 p.m.,7:55 p.m.,2174,159
10:55 a.m.,,2175,140
2:59 p.m.,,2176,160
8:18 a.m.,,2177,161
3:04 p.m.,,2178,73
12:13 p.m.,3:50 p.m.,2179,162
12:06 p.m.,,2180,163
6:09 a.m.,9:20 a.m.,2181,164
11:45 a.m.,4:57 p.m.,2182,165
6:17 a.m.,,2183,166
9:01 a.m.,,2184,148
10:19 a.m.,12:10 p.m.,2185,167
2:04 p.m.,2:35 p.m.,2186,14
8:07 a.m.,,2187,82
12:56 p.m.,,2188,83
12:14 p.m.,,2189,84
2:43 p.m.,6:15 p.m.,2190,168
12:08 p.m.,1:45 p.m.,2191,169
5:38 p.m.,,2192,123
8:36 p.m.,,2193,170
11:06 a.m.,2:45 p.m.,2194,171
1:43 p.m.,,2195,90
3:36 p.m.,,2196,173
7:22 a.m.,10:35 a.m.,2197,174
,7:25 p.m.,2198,2
6:56 p.m.,9:10 p.m.,2199,176
,12:21 a.m. Dec 02,2200,270
2:38 p.m.,,2201,178
9:58 a.m.,12:18 p.m.,2202,179
6:57 a.m.,7:30 a.m.,2203,180
7:31 a.m.,9:35 a.m.,2204,181
5:09 p.m.,,2205,101
4:46 p.m.,6:23 p.m.,2206,182
4:37 p.m.,,2207,104
8:23 p.m.,9:45 p.m.,2208,28
10:37 a.m.,,2209,183
7:31 a.m.,,2210,100
11:02 a.m.,2:59 p.m.,2211,184
1:48 p.m.,4:31 p.m.,2212,185
12:42 p.m.,2:45 p.m.,2213,186
2:01 p.m.,,2214,187
,5:50 a.m. Dec 02,2215,271
,12:29 a.m. Dec 02,2216,272
,12:15 a.m. Dec 02,2217,273
,11:50 p.m.,2218,33
7:23 a.m.,10:34 a.m.,2219,192
8:52 a.m.,11:50 a.m.,2220,193
8:37 a.m.,,2221,118
,3:50 p.m.,2222,36
3:17 p.m.,,2223,195
7:41 a.m.,,2224,121
,5:11 a.m.Dec 02,2225,196
,6:40 p.m.,2226,264
1:45 p.m.,,2227,274
11:47 a.m.,,2228,125
8:40 p.m.,,2229,126
3:04 p.m.,,2230,73
2:59 p.m.,,2231,160
9:43 a.m.,,2232,199
2:44 p.m.,4:05 p.m.,2233,38
3:28 p.m.,5:55 p.m.,2234,200
