brewery_name,state,original_index,unique_index,count
Madtree Brewing Company,,1246,358,
Madtree Brewing Company,OH,1247,357,8.0
Madtree Brewing Company,OH,1248,357,8.0
Madtree Brewing Company,OH,1249,357,8.0
Madtree Brewing Company,OH,1250,357,8.0
Madtree Brewing Company,OH,1251,357,8.0
Magic Hat Brewing Company,VT,1252,359,3.0
Magic Hat Brewing Company,VT,1253,359,3.0
Magic Hat Brewing Company,VT,1254,359,3.0
Mammoth Brewing Company,CA,1255,360,4.0
Mammoth Brewing Company,CA,1256,360,4.0
Mammoth Brewing Company,CA,1257,360,4.0
Mammoth Brewing Company,CA,1258,360,4.0
Manayunk Brewing Company,PA,1259,361,9.0
Manayunk Brewing Company,PA,1260,361,9.0
Manayunk Brewing Company,PA,1261,361,9.0
Manayunk Brewing Company,PA,1262,361,9.0
Manayunk Brewing Company,PA,1263,361,9.0
Manayunk Brewing Company,PA,1264,361,9.0
Manayunk Brewing Company,PA,1265,361,9.0
Manayunk Brewing Company,PA,1266,361,9.0
Manayunk Brewing Company,PA,1267,361,9.0
Manzanita Brewing Company,CA,1268,362,5.0
Manzanita Brewing Company,CA,1269,362,5.0
Manzanita Brewing Company,CA,1270,362,5.0
Manzanita Brewing Company,CA,1271,362,5.0
Manzanita Brewing Company,CA,1272,362,5.0
Marble Brewery,NM,1273,363,2.0
Marble Brewery,NM,1274,363,2.0
Marshall Wharf Brewing Company,ME,1275,364,5.0
Marshall Wharf Brewing Company,ME,1276,364,5.0
Marshall Wharf Brewing Company,ME,1277,364,5.0
Marshall Wharf Brewing Company,ME,1278,364,5.0
Marshall Wharf Brewing Company,ME,1279,364,5.0
Martin House Brewing Company,TX,1280,365,6.0
Martin House Brewing Company,TX,1281,365,6.0
Martin House Brewing Company,TX,1282,365,6.0
Martin House Brewing Company,TX,1283,365,6.0
Martin House Brewing Company,,1284,366,
Martin House Brewing Company,TX,1285,365,6.0
Martin House Brewing Company,TX,1286,365,6.0
Martin House Brewing Company,,1287,366,
Matt Brewing Company,,1288,367,
Matt Brewing Company,NY,1289,368,11.0
Matt Brewing Company,NY,1290,368,11.0
Matt Brewing Company,NY,1291,368,11.0
Matt Brewing Company,NY,1292,368,11.0
Matt Brewing Company,NY,1293,368,11.0
Matt Brewing Company,,1294,367,
Matt Brewing Company,NY,1295,368,11.0
Matt Brewing Company,NY,1296,368,11.0
Matt Brewing Company,NY,1297,368,11.0
Matt Brewing Company,NY,1298,368,11.0
Matt Brewing Company,NY,1299,368,11.0
Matt Brewing Company,NY,1300,368,11.0
Maui Brewing Company,HI,1301,369,12.0
Maui Brewing Company,HI,1302,369,12.0
Maui Brewing Company,HI,1303,369,12.0
Maui Brewing Company,HI,1304,369,12.0
Maui Brewing Company,HI,1305,369,12.0
Maui Brewing Company,HI,1306,369,12.0
Maui Brewing Company,HI,1307,369,12.0
Maui Brewing Company,HI,1308,369,12.0
Maui Brewing Company,HI,1309,369,12.0
Maui Brewing Company,HI,1310,369,12.0
Maui Brewing Company,HI,1311,369,12.0
Maui Brewing Company,HI,1312,369,12.0
Mavericks Beer Company,CA,1313,370,3.0
Mavericks Beer Company,CA,1314,370,3.0
Mavericks Beer Company,CA,1315,370,3.0
Meckley's Cidery,MI,1316,371,3.0
Meckley's Cidery,MI,1317,371,3.0
Meckley's Cidery,MI,1318,371,3.0
Mehana Brewing Co.,HI,1319,372,6.0
Mehana Brewing Co.,HI,1320,372,6.0
Mehana Brewing Co.,HI,1321,372,6.0
Mehana Brewing Co.,HI,1322,372,6.0
Mehana Brewing Co.,HI,1323,372,6.0
Mehana Brewing Co.,HI,1324,372,6.0
Miami Brewing Company,FL,1325,373,4.0
Miami Brewing Company,FL,1326,373,4.0
Miami Brewing Company,FL,1327,373,4.0
Miami Brewing Company,FL,1328,373,4.0
Mickey Finn's Brewery,IL,1329,374,1.0
Midnight Sun Brewing Company,AK,1330,375,5.0
Midnight Sun Brewing Company,AK,1331,375,5.0
Midnight Sun Brewing Company,AK,1332,375,5.0
Midnight Sun Brewing Company,AK,1333,375,5.0
Midnight Sun Brewing Company,AK,1334,375,5.0
Mike Hess Brewing Company,CA,1335,376,6.0
Mike Hess Brewing Company,CA,1336,376,6.0
Mike Hess Brewing Company,CA,1337,376,6.0
Mike Hess Brewing Company,CA,1338,376,6.0
Mike Hess Brewing Company,CA,1339,376,6.0
Mike Hess Brewing Company,CA,1340,376,6.0
Mikerphone Brewing,IL,1341,377,7.0
Mikerphone Brewing,,1342,378,
Mikerphone Brewing,IL,1343,377,7.0
Mikerphone Brewing,IL,1344,377,7.0
Mikerphone Brewing,IL,1345,377,7.0
Mikerphone Brewing,IL,1346,377,7.0
Mikerphone Brewing,IL,1347,377,7.0
Mikerphone Brewing,IL,1348,377,7.0
Mikkeller,PA,1349,379,2.0
Mikkeller,PA,1350,379,2.0
MillKing It Productions,MI,1351,380,3.0
MillKing It Productions,MI,1352,380,3.0
MillKing It Productions,MI,1353,380,3.0
Milwaukee Brewing Company,WI,1354,381,7.0
Milwaukee Brewing Company,WI,1355,381,7.0
Milwaukee Brewing Company,WI,1356,381,7.0
Milwaukee Brewing Company,WI,1357,381,7.0
Milwaukee Brewing Company,WI,1358,381,7.0
Milwaukee Brewing Company,WI,1359,381,7.0
Milwaukee Brewing Company,WI,1360,381,7.0
Minhas Craft Brewery,WI,1361,382,12.0
Minhas Craft Brewery,WI,1362,382,12.0
Minhas Craft Brewery,WI,1363,382,12.0
Minhas Craft Brewery,WI,1364,382,12.0
Minhas Craft Brewery,WI,1365,382,12.0
Minhas Craft Brewery,WI,1366,382,12.0
Minhas Craft Brewery,,1367,383,
Minhas Craft Brewery,WI,1368,382,12.0
Minhas Craft Brewery,WI,1369,382,12.0
Minhas Craft Brewery,WI,1370,382,12.0
Minhas Craft Brewery,WI,1371,382,12.0
Minhas Craft Brewery,WI,1372,382,12.0
Minhas Craft Brewery,WI,1373,382,12.0
Mission Brewery,,1374,384,
Mission Brewery,CA,1375,385,2.0
Mission Brewery,,1376,384,
Mission Brewery,CA,1377,385,2.0
Moab Brewery,UT,1378,386,4.0
Moab Brewery,UT,1379,386,4.0
Moab Brewery,UT,1380,386,4.0
Moab Brewery,UT,1381,386,4.0
Moat Mountain Smoke House & Brew...,NH,1382,387,2.0
Moat Mountain Smoke House & Brew...,NH,1383,387,2.0
Modern Monks Brewery,NE,1384,388,1.0
Modern Times Beer,CA,1385,389,8.0
Modern Times Beer,CA,1386,389,8.0
Modern Times Beer,CA,1387,389,8.0
Modern Times Beer,CA,1388,389,8.0
Modern Times Beer,CA,1389,389,8.0
Modern Times Beer,CA,1390,389,8.0
Modern Times Beer,CA,1391,389,8.0
Modern Times Beer,CA,1392,389,8.0
Mogollon Brewing Company,AZ,1393,390,1.0
Monkey Paw Pub & Brewery,CA,1394,391,3.0
Monkey Paw Pub & Brewery,CA,1395,391,3.0
Monkey Paw Pub & Brewery,CA,1396,391,3.0
Montauk Brewing Company,NY,1397,392,2.0
Montauk Brewing Company,NY,1398,392,2.0
Morgan Street Brewery,MO,1399,393,5.0
Morgan Street Brewery,MO,1400,393,5.0
Morgan Street Brewery,MO,1401,393,5.0
Morgan Street Brewery,MO,1402,393,5.0
Morgan Street Brewery,MO,1403,393,5.0
Mother Earth Brew Company,CA,1404,394,1.0
Mother Earth Brewing Company,NC,1405,395,2.0
Mother Earth Brewing Company,NC,1406,395,2.0
Mother's Brewing,MO,1407,396,2.0
Mother's Brewing,MO,1408,396,2.0
Mountain Town Brewing Company,MI,1409,397,1.0
Mudshark Brewing Company,AZ,1410,398,5.0
Mudshark Brewing Company,AZ,1411,398,5.0
Mudshark Brewing Company,AZ,1412,398,5.0
Mudshark Brewing Company,AZ,1413,398,5.0
Mudshark Brewing Company,AZ,1414,398,5.0
Mustang Brewing Company,OK,1415,399,5.0
Mustang Brewing Company,OK,1416,399,5.0
Mustang Brewing Company,OK,1417,399,5.0
Mustang Brewing Company,OK,1418,399,5.0
Mustang Brewing Company,OK,1419,399,5.0
Narragansett Brewing Company,RI,1420,400,10.0
Narragansett Brewing Company,RI,1421,400,10.0
Narragansett Brewing Company,RI,1422,400,10.0
Narragansett Brewing Company,RI,1423,400,10.0
Narragansett Brewing Company,RI,1424,400,10.0
Narragansett Brewing Company,RI,1425,400,10.0
Narragansett Brewing Company,RI,1426,400,10.0
Narragansett Brewing Company,RI,1427,400,10.0
Narragansett Brewing Company,RI,1428,400,10.0
Narragansett Brewing Company,RI,1429,400,10.0
Natian Brewery,,1430,401,
Natian Brewery,OR,1431,402,5.0
Natian Brewery,OR,1432,402,5.0
Natian Brewery,OR,1433,402,5.0
Natian Brewery,OR,1434,402,5.0
Natian Brewery,OR,1435,402,5.0
Nebraska Brewing Company,NE,1436,403,5.0
Nebraska Brewing Company,NE,1437,403,5.0
Nebraska Brewing Company,NE,1438,403,5.0
Nebraska Brewing Company,NE,1439,403,5.0
Nebraska Brewing Company,NE,1440,403,5.0
Neshaminy Creek Brewing Company,PA,1441,404,2.0
Neshaminy Creek Brewing Company,PA,1442,404,2.0
New Belgium Brewing Company,CO,1443,405,17.0
New Belgium Brewing Company,CO,1444,405,17.0
New Belgium Brewing Company,CO,1445,405,17.0
New Belgium Brewing Company,CO,1446,405,17.0
New Belgium Brewing Company,CO,1447,405,17.0
New Belgium Brewing Company,CO,1448,405,17.0
New Belgium Brewing Company,CO,1449,405,17.0
New Belgium Brewing Company,CO,1450,405,17.0
New Belgium Brewing Company,CO,1451,405,17.0
New Belgium Brewing Company,CO,1452,405,17.0
New Belgium Brewing Company,CO,1453,405,17.0
New Belgium Brewing Company,CO,1454,405,17.0
New Belgium Brewing Company,CO,1455,405,17.0
New Belgium Brewing Company,CO,1456,405,17.0
New Belgium Brewing Company,CO,1457,405,17.0
New Belgium Brewing Company,CO,1458,405,17.0
New Belgium Brewing Company,CO,1459,405,17.0
New England Brewing Company,CT,1460,406,11.0
New England Brewing Company,CT,1461,406,11.0
New England Brewing Company,CT,1462,406,11.0
New England Brewing Company,CT,1463,406,11.0
New England Brewing Company,CT,1464,406,11.0
New England Brewing Company,CT,1465,406,11.0
New England Brewing Company,CT,1466,406,11.0
New England Brewing Company,CT,1467,406,11.0
New England Brewing Company,CT,1468,406,11.0
New England Brewing Company,CT,1469,406,11.0
New England Brewing Company,CT,1470,406,11.0
New Orleans Lager & Ale Brewing ...,LA,1471,407,6.0
New Orleans Lager & Ale Brewing ...,LA,1472,407,6.0
New Orleans Lager & Ale Brewing ...,LA,1473,407,6.0
New Orleans Lager & Ale Brewing ...,LA,1474,407,6.0
New Orleans Lager & Ale Brewing ...,LA,1475,407,6.0
New Orleans Lager & Ale Brewing ...,LA,1476,407,6.0
New Republic Brewing Company,TX,1477,408,3.0
New Republic Brewing Company,TX,1478,408,3.0
New Republic Brewing Company,TX,1479,408,3.0
New South Brewing Company,,1480,409,
New South Brewing Company,SC,1481,410,1.0
Newburgh Brewing Company,NY,1482,411,1.0
Newburyport Brewing Company,MA,1483,412,3.0
Newburyport Brewing Company,MA,1484,412,3.0
Newburyport Brewing Company,MA,1485,412,3.0
Night Shift Brewing,MA,1486,413,1.0
NoDa Brewing Company,NC,1487,414,2.0
NoDa Brewing Company,NC,1488,414,2.0
North Country Brewing Company,PA,1489,415,4.0
North Country Brewing Company,PA,1490,415,4.0
North Country Brewing Company,PA,1491,415,4.0
North Country Brewing Company,PA,1492,415,4.0
NorthGate Brewing,MN,1493,416,6.0
NorthGate Brewing,MN,1494,416,6.0
NorthGate Brewing,MN,1495,416,6.0
NorthGate Brewing,MN,1496,416,6.0
NorthGate Brewing,MN,1497,416,6.0
NorthGate Brewing,MN,1498,416,6.0
Northampton Brewery,MA,1499,417,1.0
Northwest Brewing Company,WA,1500,418,2.0
Northwest Brewing Company,WA,1501,418,2.0
Northwoods Brewpub,WI,1502,419,2.0
Northwoods Brewpub,WI,1503,419,2.0
Notch Brewing Company,MA,1504,420,2.0
Notch Brewing Company,MA,1505,420,2.0
O'Fallon Brewery,MO,1506,421,3.0
O'Fallon Brewery,MO,1507,421,3.0
O'Fallon Brewery,MO,1508,421,3.0
Oakshire Brewing,OR,1509,422,4.0
Oakshire Brewing,OR,1510,422,4.0
Oakshire Brewing,OR,1511,422,4.0
Oakshire Brewing,OR,1512,422,4.0
Oasis Texas Brewing Company,TX,1513,423,4.0
Oasis Texas Brewing Company,TX,1514,423,4.0
Oasis Texas Brewing Company,TX,1515,423,4.0
Oasis Texas Brewing Company,TX,1516,423,4.0
Occidental Brewing Company,OR,1517,424,4.0
Occidental Brewing Company,OR,1518,424,4.0
Occidental Brewing Company,OR,1519,424,4.0
Occidental Brewing Company,OR,1520,424,4.0
Odyssey Beerwerks,CO,1521,425,7.0
Odyssey Beerwerks,CO,1522,425,7.0
Odyssey Beerwerks,CO,1523,425,7.0
Odyssey Beerwerks,CO,1524,425,7.0
Odyssey Beerwerks,CO,1525,425,7.0
Odyssey Beerwerks,CO,1526,425,7.0
Odyssey Beerwerks,CO,1527,425,7.0
Okoboji Brewing Company,IA,1528,426,6.0
Okoboji Brewing Company,IA,1529,426,6.0
Okoboji Brewing Company,IA,1530,426,6.0
Okoboji Brewing Company,IA,1531,426,6.0
Okoboji Brewing Company,IA,1532,426,6.0
Okoboji Brewing Company,IA,1533,426,6.0
Old Forge Brewing Company,PA,1534,427,10.0
Old Forge Brewing Company,PA,1535,427,10.0
Old Forge Brewing Company,PA,1536,427,10.0
Old Forge Brewing Company,PA,1537,427,10.0
Old Forge Brewing Company,PA,1538,427,10.0
Old Forge Brewing Company,PA,1539,427,10.0
Old Forge Brewing Company,PA,1540,427,10.0
Old Forge Brewing Company,PA,1541,427,10.0
Old Forge Brewing Company,PA,1542,427,10.0
Old Forge Brewing Company,PA,1543,427,10.0
Orlison Brewing Company,WA,1544,428,5.0
Orlison Brewing Company,WA,1545,428,5.0
Orlison Brewing Company,WA,1546,428,5.0
Orlison Brewing Company,WA,1547,428,5.0
Orlison Brewing Company,WA,1548,428,5.0
Orpheus Brewing,GA,1549,429,2.0
Orpheus Brewing,GA,1550,429,2.0
Oskar Blues Brewery,CO,1551,430,41.0
Oskar Blues Brewery,CO,1552,430,41.0
Oskar Blues Brewery,CO,1553,430,41.0
Oskar Blues Brewery,CO,1554,430,41.0
Oskar Blues Brewery,CO,1555,430,41.0
Oskar Blues Brewery,CO,1556,430,41.0
Oskar Blues Brewery,CO,1557,430,41.0
Oskar Blues Brewery,,1558,431,
Oskar Blues Brewery,,1559,431,
Oskar Blues Brewery,CO,1560,430,41.0
Oskar Blues Brewery,CO,1561,430,41.0
Oskar Blues Brewery,CO,1562,430,41.0
Oskar Blues Brewery,CO,1563,430,41.0
Oskar Blues Brewery,CO,1564,430,41.0
Oskar Blues Brewery,CO,1565,430,41.0
Oskar Blues Brewery,CO,1566,430,41.0
Oskar Blues Brewery,CO,1567,430,41.0
Oskar Blues Brewery,CO,1568,430,41.0
Oskar Blues Brewery,CO,1569,430,41.0
Oskar Blues Brewery,CO,1570,430,41.0
Oskar Blues Brewery,CO,1571,430,41.0
Oskar Blues Brewery,CO,1572,430,41.0
Oskar Blues Brewery,CO,1573,430,41.0
Oskar Blues Brewery,CO,1574,430,41.0
Oskar Blues Brewery,CO,1575,430,41.0
Oskar Blues Brewery,CO,1576,430,41.0
Oskar Blues Brewery,CO,1577,430,41.0
Oskar Blues Brewery,CO,1578,430,41.0
Oskar Blues Brewery,CO,1579,430,41.0
Oskar Blues Brewery,CO,1580,430,41.0
Oskar Blues Brewery,CO,1581,430,41.0
Oskar Blues Brewery,,1582,431,
Oskar Blues Brewery,CO,1583,430,41.0
Oskar Blues Brewery,CO,1584,430,41.0
Oskar Blues Brewery,CO,1585,430,41.0
Oskar Blues Brewery,CO,1586,430,41.0
Oskar Blues Brewery,,1587,431,
Oskar Blues Brewery,CO,1588,430,41.0
Oskar Blues Brewery,CO,1589,430,41.0
Oskar Blues Brewery,CO,1590,430,41.0
Oskar Blues Brewery,,1591,431,
Oskar Blues Brewery,CO,1592,430,41.0
Oskar Blues Brewery,CO,1593,430,41.0
Oskar Blues Brewery,CO,1594,430,41.0
Oskar Blues Brewery,CO,1595,430,41.0
Oskar Blues Brewery,CO,1596,430,41.0
Oskar Blues Brewery (North Carol...,NC,1597,432,6.0
Oskar Blues Brewery (North Carol...,NC,1598,432,6.0
Oskar Blues Brewery (North Carol...,NC,1599,432,6.0
Oskar Blues Brewery (North Carol...,NC,1600,432,6.0
Oskar Blues Brewery (North Carol...,NC,1601,432,6.0
Oskar Blues Brewery (North Carol...,NC,1602,432,6.0
Otter Creek Brewing,VT,1603,433,2.0
Otter Creek Brewing,VT,1604,433,2.0
Ozark Beer Company,AR,1605,434,1.0
Palisade Brewing Company,CO,1606,435,2.0
Palisade Brewing Company,CO,1607,435,2.0
Pateros Creek Brewing Company,CO,1608,436,5.0
Pateros Creek Brewing Company,CO,1609,436,5.0
Pateros Creek Brewing Company,CO,1610,436,5.0
Pateros Creek Brewing Company,CO,1611,436,5.0
Pateros Creek Brewing Company,CO,1612,436,5.0
Payette Brewing Company,ID,1613,437,5.0
Payette Brewing Company,ID,1614,437,5.0
Payette Brewing Company,ID,1615,437,5.0
Payette Brewing Company,ID,1616,437,5.0
Payette Brewing Company,ID,1617,437,5.0
Peace Tree Brewing Company,IA,1618,438,1.0
Peak Organic Brewing Company,ME,1619,439,1.0
Peak Organic Brewing Company,,1620,440,
Pedernales Brewing Company,TX,1621,441,2.0
Pedernales Brewing Company,TX,1622,441,2.0
People's Brewing Company,IN,1623,442,4.0
People's Brewing Company,IN,1624,442,4.0
People's Brewing Company,IN,1625,442,4.0
People's Brewing Company,IN,1626,442,4.0
Perrin Brewing Company,MI,1627,443,6.0
Perrin Brewing Company,MI,1628,443,6.0
Perrin Brewing Company,MI,1629,443,6.0
Perrin Brewing Company,MI,1630,443,6.0
Perrin Brewing Company,MI,1631,443,6.0
Perrin Brewing Company,MI,1632,443,6.0
Pete's Brewing Company,TX,1633,444,7.0
Pete's Brewing Company,TX,1634,444,7.0
Pete's Brewing Company,TX,1635,444,7.0
Pete's Brewing Company,TX,1636,444,7.0
Pete's Brewing Company,TX,1637,444,7.0
Pete's Brewing Company,TX,1638,444,7.0
Pete's Brewing Company,TX,1639,444,7.0
Petoskey Brewing,MI,1640,445,3.0
Petoskey Brewing,,1641,446,
Petoskey Brewing,MI,1642,445,3.0
Petoskey Brewing,MI,1643,445,3.0
Phoenix Ale Brewery,AZ,1644,447,1.0
Pikes Peak Brewing Company,CO,1645,448,3.0
Pikes Peak Brewing Company,CO,1646,448,3.0
Pikes Peak Brewing Company,CO,1647,448,3.0
Pine Street Brewery,CA,1648,449,2.0
Pine Street Brewery,CA,1649,449,2.0
Piney River Brewing Company,MO,1650,450,8.0
Piney River Brewing Company,MO,1651,450,8.0
Piney River Brewing Company,MO,1652,450,8.0
Piney River Brewing Company,MO,1653,450,8.0
Piney River Brewing Company,MO,1654,450,8.0
Piney River Brewing Company,MO,1655,450,8.0
Piney River Brewing Company,MO,1656,450,8.0
Piney River Brewing Company,MO,1657,450,8.0
Pipeworks Brewing Company,IL,1658,451,1.0
Pisgah Brewing Company,NC,1659,452,2.0
Pisgah Brewing Company,NC,1660,452,2.0
Pizza Port Brewing Company,CA,1661,453,3.0
Pizza Port Brewing Company,CA,1662,453,3.0
Pizza Port Brewing Company,CA,1663,453,3.0
Platform Beer Company,OH,1664,454,1.0
Pollyanna Brewing Company,IL,1665,455,1.0
Portside Brewery,OH,1666,456,1.0
Prescott Brewing Company,AZ,1667,457,2.0
Prescott Brewing Company,AZ,1668,457,2.0
Pug Ryan's Brewery,CO,1669,458,6.0
Pug Ryan's Brewery,,1670,459,
Pug Ryan's Brewery,CO,1671,458,6.0
Pug Ryan's Brewery,CO,1672,458,6.0
Pug Ryan's Brewery,CO,1673,458,6.0
Pug Ryan's Brewery,CO,1674,458,6.0
Pug Ryan's Brewery,CO,1675,458,6.0
Pyramid Breweries,WA,1676,460,2.0
Pyramid Breweries,WA,1677,460,2.0
Quest Brewing Company,SC,1678,461,2.0
Quest Brewing Company,SC,1679,461,2.0
Rahr & Sons Brewing Company,TX,1680,462,2.0
Rahr & Sons Brewing Company,TX,1681,462,2.0
Real Ale Brewing Company,TX,1682,463,8.0
Real Ale Brewing Company,TX,1683,463,8.0
Real Ale Brewing Company,TX,1684,463,8.0
Real Ale Brewing Company,TX,1685,463,8.0
Real Ale Brewing Company,TX,1686,463,8.0
Real Ale Brewing Company,TX,1687,463,8.0
Real Ale Brewing Company,TX,1688,463,8.0
Real Ale Brewing Company,TX,1689,463,8.0
Red Hare Brewing Company,GA,1690,464,2.0
Red Hare Brewing Company,,1691,465,
Red Hare Brewing Company,GA,1692,464,2.0
Red Shedman Farm Brewery and Hop...,MD,1693,466,5.0
Red Shedman Farm Brewery and Hop...,MD,1694,466,5.0
Red Shedman Farm Brewery and Hop...,MD,1695,466,5.0
Red Shedman Farm Brewery and Hop...,MD,1696,466,5.0
Red Shedman Farm Brewery and Hop...,MD,1697,466,5.0
Red Tank Cider Company,OR,1698,467,1.0
Redhook Brewery,WA,1699,468,3.0
Redhook Brewery,WA,1700,468,3.0
Redhook Brewery,WA,1701,468,3.0
Redstone Meadery,CO,1702,469,3.0
Redstone Meadery,CO,1703,469,3.0
Redstone Meadery,CO,1704,469,3.0
Refuge Brewery,CA,1705,470,1.0
Renegade Brewing Company,CO,1706,471,5.0
Renegade Brewing Company,CO,1707,471,5.0
Renegade Brewing Company,,1708,472,
Renegade Brewing Company,CO,1709,471,5.0
Renegade Brewing Company,CO,1710,471,5.0
Renegade Brewing Company,CO,1711,471,5.0
Revolution Brewing,CO,1712,473,7.0
Revolution Brewing,CO,1713,473,7.0
Revolution Brewing,,1714,474,
Revolution Brewing,CO,1715,473,7.0
Revolution Brewing,CO,1716,473,7.0
Revolution Brewing,CO,1717,473,7.0
Revolution Brewing,CO,1718,473,7.0
Revolution Brewing,CO,1719,473,7.0
Revolution Brewing Company,IL,1720,475,8.0
Revolution Brewing Company,IL,1721,475,8.0
Revolution Brewing Company,IL,1722,475,8.0
Revolution Brewing Company,IL,1723,475,8.0
Revolution Brewing Company,IL,1724,475,8.0
Revolution Brewing Company,IL,1725,475,8.0
Revolution Brewing Company,IL,1726,475,8.0
Revolution Brewing Company,IL,1727,475,8.0
Rhinegeist Brewery,OH,1728,476,7.0
Rhinegeist Brewery,OH,1729,476,7.0
Rhinegeist Brewery,OH,1730,476,7.0
Rhinegeist Brewery,OH,1731,476,7.0
Rhinegeist Brewery,OH,1732,476,7.0
Rhinegeist Brewery,OH,1733,476,7.0
Rhinegeist Brewery,OH,1734,476,7.0
Rhinegeist Brewery,,1735,477,
Right Brain Brewery,MI,1736,478,1.0
Rising Tide Brewing Company,ME,1737,479,1.0
Rising Tide Brewing Company,,1738,480,
River North Brewery,CO,1739,481,2.0
River North Brewery,CO,1740,481,2.0
Rivertown Brewing Company,OH,1741,482,2.0
Rivertown Brewing Company,OH,1742,482,2.0
Rivertowne Brewing Company,,1743,483,
Rivertowne Brewing Company,PA,1744,484,13.0
Rivertowne Brewing Company,PA,1745,484,13.0
Rivertowne Brewing Company,PA,1746,484,13.0
Rivertowne Brewing Company,,1747,483,
Rivertowne Brewing Company,PA,1748,484,13.0
Rivertowne Brewing Company,PA,1749,484,13.0
Rivertowne Brewing Company,PA,1750,484,13.0
Rivertowne Brewing Company,PA,1751,484,13.0
Rivertowne Brewing Company,PA,1752,484,13.0
Rivertowne Brewing Company,PA,1753,484,13.0
Rivertowne Brewing Company,PA,1754,484,13.0
Rivertowne Brewing Company,PA,1755,484,13.0
Rivertowne Brewing Company,PA,1756,484,13.0
Rivertowne Brewing Company,PA,1757,484,13.0
Roanoke Railhouse Brewery,VA,1758,485,1.0
Rochester Mills Brewing Company,,1759,486,
Rochester Mills Brewing Company,MI,1760,487,6.0
Rochester Mills Brewing Company,MI,1761,487,6.0
Rochester Mills Brewing Company,MI,1762,487,6.0
Rochester Mills Brewing Company,MI,1763,487,6.0
Rochester Mills Brewing Company,MI,1764,487,6.0
Rochester Mills Brewing Company,MI,1765,487,6.0
Rogue Ales,OR,1766,488,1.0
RoughTail Brewing Company,OK,1767,489,3.0
RoughTail Brewing Company,OK,1768,489,3.0
RoughTail Brewing Company,OK,1769,489,3.0
Round Guys Brewing,PA,1770,490,6.0
Round Guys Brewing,PA,1771,490,6.0
Round Guys Brewing,,1772,491,
Round Guys Brewing,PA,1773,490,6.0
Round Guys Brewing,PA,1774,490,6.0
Round Guys Brewing,PA,1775,490,6.0
Round Guys Brewing,PA,1776,490,6.0
Ruhstaller Beer Company,CA,1777,492,5.0
Ruhstaller Beer Company,CA,1778,492,5.0
Ruhstaller Beer Company,CA,1779,492,5.0
Ruhstaller Beer Company,CA,1780,492,5.0
Ruhstaller Beer Company,CA,1781,492,5.0
Saint Archer Brewery,CA,1782,493,4.0
Saint Archer Brewery,CA,1783,493,4.0
Saint Archer Brewery,CA,1784,493,4.0
Saint Archer Brewery,CA,1785,493,4.0
SanTan Brewing Company,AZ,1786,494,18.0
SanTan Brewing Company,AZ,1787,494,18.0
SanTan Brewing Company,AZ,1788,494,18.0
SanTan Brewing Company,AZ,1789,494,18.0
SanTan Brewing Company,AZ,1790,494,18.0
SanTan Brewing Company,AZ,1791,494,18.0
SanTan Brewing Company,AZ,1792,494,18.0
SanTan Brewing Company,AZ,1793,494,18.0
SanTan Brewing Company,AZ,1794,494,18.0
SanTan Brewing Company,AZ,1795,494,18.0
SanTan Brewing Company,AZ,1796,494,18.0
SanTan Brewing Company,AZ,1797,494,18.0
SanTan Brewing Company,AZ,1798,494,18.0
SanTan Brewing Company,AZ,1799,494,18.0
SanTan Brewing Company,,1800,495,
SanTan Brewing Company,AZ,1801,494,18.0
SanTan Brewing Company,AZ,1802,494,18.0
SanTan Brewing Company,AZ,1803,494,18.0
SanTan Brewing Company,AZ,1804,494,18.0
Sanitas Brewing Company,CO,1805,496,2.0
Sanitas Brewing Company,CO,1806,496,2.0
Santa Cruz Mountain Brewing,CA,1807,497,3.0
Santa Cruz Mountain Brewing,CA,1808,497,3.0
Santa Cruz Mountain Brewing,CA,1809,497,3.0
Santa Fe Brewing Company,NM,1810,498,7.0
Santa Fe Brewing Company,NM,1811,498,7.0
Santa Fe Brewing Company,NM,1812,498,7.0
Santa Fe Brewing Company,NM,1813,498,7.0
Santa Fe Brewing Company,NM,1814,498,7.0
Santa Fe Brewing Company,NM,1815,498,7.0
Santa Fe Brewing Company,NM,1816,498,7.0
Saugatuck Brewing Company,MI,1817,499,1.0
Schilling & Company,WA,1818,500,3.0
Schilling & Company,WA,1819,500,3.0
Schilling & Company,WA,1820,500,3.0
Schlafly Brewing Company,MO,1821,501,6.0
Schlafly Brewing Company,MO,1822,501,6.0
Schlafly Brewing Company,MO,1823,501,6.0
Schlafly Brewing Company,MO,1824,501,6.0
Schlafly Brewing Company,MO,1825,501,6.0
Schlafly Brewing Company,MO,1826,501,6.0
Sea Dog Brewing Company,ME,1827,502,1.0
Seabright Brewery,CA,1828,503,1.0
Seattle Cider Company,WA,1829,504,2.0
Seattle Cider Company,WA,1830,504,2.0
Seven Brides Brewery,,1831,505,
Seven Brides Brewery,OR,1832,506,1.0
Seventh Son Brewing Company,OH,1833,507,5.0
Seventh Son Brewing Company,OH,1834,507,5.0
Seventh Son Brewing Company,OH,1835,507,5.0
Seventh Son Brewing Company,OH,1836,507,5.0
Seventh Son Brewing Company,OH,1837,507,5.0
Shebeen Brewing Company,CT,1838,508,1.0
Sherwood Forest Brewers,MA,1839,509,1.0
Shipyard Brewing Company,ME,1840,510,4.0
Shipyard Brewing Company,ME,1841,510,4.0
Shipyard Brewing Company,ME,1842,510,4.0
