act_arr_time,original_index,unique_index,count
7:51 a.m.,1806,23,15.0
9:31 a.m.,1807,24,8.0
7:55 p.m.,1808,25,10.0
6:38 p.m.,1809,231,9.0
7:36 p.m.,1810,213,13.0
9:53 p.m.,1811,26,10.0
6:34 p.m.,1812,214,15.0
10:47 a.m.,1813,137,8.0
3:04 p.m.,1814,27,21.0
4:23 p.m.,1815,215,15.0
2:50 p.m.,1816,3,15.0
4:17 p.m.,1817,216,13.0
,1818,1,
,1819,1,
,1820,1,
,1821,1,
10:04 a.m.,1822,29,13.0
11:44 a.m.,1823,30,14.0
9:13 a.m.,1824,86,19.0
,1825,1,
4:59 p.m.,1826,217,15.0
8:45 a.m.,1827,218,11.0
,1828,1,
,1829,1,
8:02 a.m.,1830,219,10.0
2:00 p.m.,1831,238,7.0
9:20 p.m.,1832,268,3.0
4:44 p.m.,1833,240,7.0
7:10 p.m.,1834,202,27.0
11:45 a.m.,1835,269,3.0
3:43 p.m.,1836,31,11.0
5:43 p.m.,1837,32,11.0
11:06 a.m.,1838,15,21.0
1:43 p.m.,1839,33,15.0
11:01 a.m.,1840,9,8.0
12:09 p.m.,1841,211,26.0
3:13 p.m.,1842,34,19.0
10:16 a.m.,1843,35,8.0
6:43 p.m.,1844,36,14.0
8:06 a.m.,1845,11,9.0
4:56 p.m.,1846,37,12.0
6:15 p.m.,1847,38,11.0
2:27 p.m.,1848,17,15.0
11:06 a.m.,1849,15,21.0
5:26 p.m.,1850,221,14.0
5:38 p.m.,1851,241,9.0
12:50 p.m.,1852,28,9.0
7:40 a.m.,1853,16,11.0
6:36 p.m.,1854,149,19.0
6:19 a.m.,1855,40,15.0
11:12 a.m.,1856,41,14.0
3:14 p.m.,1857,39,14.0
9:32 a.m.,1858,0,8.0
10:29 p.m.,1859,194,11.0
9:28 a.m.,1860,2,13.0
11:58 a.m.,1861,195,13.0
9:43 a.m.,1862,196,13.0
10:30 p.m. (Estimated),1863,223,4.0
2:10 p.m.,1864,14,9.0
7:25 p.m. (Estimated runway),1865,224,3.0
5:17 p.m.,1866,117,14.0
3:31 p.m.,1867,197,13.0
6:35 a.m. (Estimated runway),1868,225,3.0
7:17 a.m.,1869,199,12.0
5:26 a.m.,1870,200,12.0
6:28 p.m.,1871,76,13.0
9:14 a.m.,1872,43,12.0
1:19 p.m.,1873,201,15.0
9:45 a.m.,1874,4,22.0
9:56 a.m.,1875,54,17.0
7:39 p.m.,1876,5,14.0
1:27 p.m.,1877,13,13.0
7:10 p.m.,1878,202,27.0
8:03 p.m.,1879,209,12.0
4:09 p.m.,1880,6,16.0
1:14 p.m.,1881,142,20.0
9:05 a.m.,1882,7,13.0
5:05 p.m.,1883,226,9.0
10:27 a.m.,1884,204,13.0
10:56 a.m.,1885,205,12.0
11:01 a.m.,1886,9,8.0
11:56 a.m.,1887,10,10.0
8:06 a.m.,1888,11,9.0
3:20 p.m. (runway),1889,227,3.0
7:40 a.m.,1890,16,11.0
2:50 p.m.,1891,3,15.0
3:21 p.m.,1892,207,11.0
1:15 p.m.,1893,228,9.0
9:52 p.m. (Estimated),1894,229,2.0
2:27 p.m.,1895,17,15.0
2:46 p.m.,1896,18,15.0
5:34 p.m.,1897,105,24.0
3:33 p.m.,1898,19,8.0
10:36 a.m.,1899,20,9.0
11:32 a.m.,1900,203,12.0
8:53 p.m.,1901,21,11.0
3:16 p.m.,1902,22,15.0
12:21 a.m. (Estimated),1903,230,5.0
7:58 p.m.,1904,210,13.0
12:09 p.m.,1905,211,26.0
7:51 a.m.,1906,23,15.0
9:31 a.m.,1907,24,8.0
7:55 p.m.,1908,25,10.0
11:06 a.m.,1909,15,21.0
6:38 p.m.,1910,231,9.0
7:36 p.m.,1911,213,13.0
9:53 p.m.,1912,26,10.0
6:34 p.m.,1913,214,15.0
10:47 a.m.,1914,137,8.0
3:04 p.m.,1915,27,21.0
4:23 p.m.,1916,215,15.0
4:17 p.m.,1917,216,13.0
5:42 a.m. (Estimated runway),1918,232,4.0
12:01 a.m. (Estimated runway),1919,233,5.0
11:49 p.m. (Estimated runway),1920,234,4.0
11:35 p.m. (Estimated runway),1921,235,4.0
4:47 p.m.,1922,236,8.0
10:04 a.m.,1923,29,13.0
11:44 a.m.,1924,30,14.0
5:42 p.m.,1925,208,15.0
9:13 a.m.,1926,86,19.0
4:59 p.m.,1927,217,15.0
,1928,1,
6:40 p.m. (Estimated),1929,237,2.0
2:00 p.m.,1930,238,7.0
9:19 p.m. (Estimated),1931,239,4.0
4:44 p.m.,1932,240,7.0
7:10 p.m.,1933,202,27.0
3:43 p.m.,1934,31,11.0
5:43 p.m.,1935,32,11.0
11:06 a.m.,1936,15,21.0
1:43 p.m.,1937,33,15.0
3:13 p.m.,1938,34,19.0
1:30 p.m.,1939,206,14.0
10:16 a.m.,1940,35,8.0
6:43 p.m.,1941,36,14.0
6:15 p.m.,1942,38,11.0
3:14 p.m.,1943,39,14.0
5:26 p.m.,1944,221,14.0
5:38 p.m.,1945,241,9.0
12:50 p.m.,1946,28,9.0
6:36 p.m.,1947,149,19.0
6:19 a.m.,1948,40,15.0
11:12 a.m.,1949,41,14.0
9:22 a.m.,1950,42,15.0
10:29 p.m.,1951,194,11.0
9:28 a.m.,1952,2,13.0
11:58 a.m.,1953,195,13.0
9:43 a.m.,1954,196,13.0
,1955,1,
3:16 p.m.,1956,22,15.0
5:17 p.m.,1957,117,14.0
3:31 p.m.,1958,197,13.0
11:21 a.m.,1959,198,9.0
,1960,1,
7:17 a.m.,1961,199,12.0
5:26 a.m.,1962,200,12.0
6:25 p.m.,1963,52,10.0
9:09 a.m.,1964,123,9.0
1:19 p.m.,1965,201,15.0
1:18 p.m.,1966,125,6.0
9:56 a.m.,1967,54,17.0
9:45 a.m.,1968,4,22.0
7:39 p.m.,1969,5,14.0
1:40 p.m.,1970,8,13.0
7:10 p.m.,1971,202,27.0
11:32 a.m.,1972,203,12.0
5:00 p.m.,1973,60,9.0
4:09 p.m.,1974,6,16.0
1:14 p.m.,1975,142,20.0
9:05 a.m.,1976,7,13.0
5:03 p.m.,1977,135,6.0
10:27 a.m.,1978,204,13.0
10:56 a.m.,1979,205,12.0
11:50 a.m.,1980,61,16.0
3:19 p.m.,1981,138,7.0
1:30 p.m.,1982,206,14.0
3:21 p.m.,1983,207,11.0
2:01 p.m.,1984,140,7.0
5:42 p.m.,1985,208,15.0
1:14 p.m.,1986,142,20.0
8:03 p.m.,1987,209,12.0
9:38 p.m.,1988,143,6.0
2:46 p.m.,1989,18,15.0
5:34 p.m.,1990,105,24.0
3:25 p.m.,1991,118,7.0
10:29 a.m.,1992,145,9.0
,1993,1,
8:43 p.m.,1994,146,6.0
,1995,1,
7:58 p.m.,1996,210,13.0
12:09 p.m.,1997,211,26.0
7:51 a.m.,1998,23,15.0
9:29 a.m.,1999,45,17.0
7:53 p.m.,2000,147,8.0
6:35 p.m.,2001,212,5.0
7:36 p.m.,2002,213,13.0
9:49 p.m.,2003,151,7.0
6:34 p.m.,2004,214,15.0
10:45 a.m.,2005,153,7.0
3:04 p.m.,2006,27,21.0
4:23 p.m.,2007,215,15.0
2:52 p.m.,2008,156,9.0
4:17 p.m.,2009,216,13.0
,2010,1,
,2011,1,
,2012,1,
,2013,1,
10:04 a.m.,2014,29,13.0
11:44 a.m.,2015,30,14.0
9:13 a.m.,2016,86,19.0
,2017,1,
4:59 p.m.,2018,217,15.0
8:45 a.m.,2019,218,11.0
,2020,1,
,2021,1,
8:02 a.m.,2022,219,10.0
2:02 p.m.,2023,164,8.0
9:11 p.m.,2024,165,8.0
4:24 p.m.,2025,166,7.0
7:10 p.m.,2026,202,27.0
12:12 p.m.,2027,220,5.0
3:36 p.m.,2028,94,13.0
5:34 p.m.,2029,105,24.0
11:07 a.m.,2030,168,7.0
1:43 p.m.,2031,33,15.0
11:00 a.m.,2032,169,8.0
12:09 p.m.,2033,211,26.0
3:01 p.m.,2034,171,6.0
10:10 a.m.,2035,172,6.0
6:43 p.m.,2036,36,14.0
7:57 a.m.,2037,173,6.0
4:56 p.m.,2038,37,12.0
6:09 p.m.,2039,175,6.0
2:27 p.m.,2040,17,15.0
11:06 a.m.,2041,15,21.0
5:26 p.m.,2042,221,14.0
6:17 p.m.,2043,222,5.0
12:48 p.m.,2044,180,7.0
7:32 a.m.,2045,181,6.0
6:36 p.m.,2046,149,19.0
6:19 a.m.,2047,40,15.0
11:12 a.m.,2048,41,14.0
3:14 p.m.,2049,39,14.0
9:32 a.m.,2050,0,8.0
10:29 p.m.,2051,194,11.0
9:28 a.m.,2052,2,13.0
11:58 a.m.,2053,195,13.0
9:43 a.m.,2054,196,13.0
,2055,1,
3:16 p.m.,2056,22,15.0
5:17 p.m.,2057,117,14.0
3:31 p.m.,2058,197,13.0
11:21 a.m.,2059,198,9.0
,2060,1,
7:17 a.m.,2061,199,12.0
5:26 a.m.,2062,200,12.0
6:28 p.m.,2063,76,13.0
9:14 a.m.,2064,43,12.0
1:19 p.m.,2065,201,15.0
1:27 p.m.,2066,13,13.0
9:56 a.m.,2067,54,17.0
9:45 a.m.,2068,4,22.0
7:39 p.m.,2069,5,14.0
1:40 p.m.,2070,8,13.0
7:10 p.m.,2071,202,27.0
11:32 a.m.,2072,203,12.0
4:47 p.m.,2073,236,8.0
4:09 p.m.,2074,6,16.0
1:14 p.m.,2075,142,20.0
9:05 a.m.,2076,7,13.0
5:05 p.m.,2077,226,9.0
10:27 a.m.,2078,204,13.0
10:56 a.m.,2079,205,12.0
11:56 a.m.,2080,10,10.0
3:20 p.m. (Runway),2081,266,3.0
1:30 p.m.,2082,206,14.0
3:21 p.m.,2083,207,11.0
2:10 p.m.,2084,14,9.0
5:42 p.m.,2085,208,15.0
1:15 p.m.,2086,228,9.0
8:03 p.m.,2087,209,12.0
8:56 p.m.,2088,267,3.0
2:46 p.m.,2089,18,15.0
5:34 p.m.,2090,105,24.0
3:33 p.m.,2091,19,8.0
10:36 a.m.,2092,20,9.0
,2093,1,
8:53 p.m.,2094,21,11.0
,2095,1,
7:58 p.m.,2096,210,13.0
12:09 p.m.,2097,211,26.0
7:51 a.m.,2098,23,15.0
9:31 a.m.,2099,24,8.0
7:55 p.m.,2100,25,10.0
6:38 p.m.,2101,231,9.0
7:36 p.m.,2102,213,13.0
9:53 p.m.,2103,26,10.0
6:34 p.m.,2104,214,15.0
10:47 a.m.,2105,137,8.0
3:04 p.m.,2106,27,21.0
4:23 p.m.,2107,215,15.0
2:50 p.m.,2108,3,15.0
4:17 p.m.,2109,216,13.0
,2110,1,
,2111,1,
,2112,1,
,2113,1,
10:04 a.m.,2114,29,13.0
11:44 a.m.,2115,30,14.0
9:13 a.m.,2116,86,19.0
,2117,1,
4:59 p.m.,2118,217,15.0
8:45 a.m.,2119,218,11.0
,2120,1,
,2121,1,
8:02 a.m.,2122,219,10.0
2:00 p.m.,2123,238,7.0
9:20 p.m.,2124,268,3.0
4:44 p.m.,2125,240,7.0
7:10 p.m.,2126,202,27.0
11:45 a.m.,2127,269,3.0
3:43 p.m.,2128,31,11.0
5:43 p.m.,2129,32,11.0
11:06 a.m.,2130,15,21.0
1:43 p.m.,2131,33,15.0
11:01 a.m.,2132,9,8.0
12:09 p.m.,2133,211,26.0
3:13 p.m.,2134,34,19.0
10:16 a.m.,2135,35,8.0
6:43 p.m.,2136,36,14.0
8:06 a.m.,2137,11,9.0
4:56 p.m.,2138,37,12.0
6:15 p.m.,2139,38,11.0
2:27 p.m.,2140,17,15.0
11:06 a.m.,2141,15,21.0
5:26 p.m.,2142,221,14.0
5:38 p.m.,2143,241,9.0
12:50 p.m.,2144,28,9.0
7:40 a.m.,2145,16,11.0
6:36 p.m.,2146,149,19.0
6:19 a.m.,2147,40,15.0
11:12 a.m.,2148,41,14.0
3:14 p.m.,2149,39,14.0
,2150,1,
,2151,1,
,2152,1,
,2153,1,
,2154,1,
9:22 a.m.,2155,42,15.0
10:29 p.m.,2156,194,11.0
9:28 a.m.,2157,2,13.0
11:58 a.m.,2158,195,13.0
9:43 a.m.,2159,196,13.0
,2160,1,
3:16 p.m.,2161,22,15.0
5:17 p.m.,2162,117,14.0
3:31 p.m.,2163,197,13.0
11:21 a.m.,2164,198,9.0
,2165,1,
7:17 a.m.,2166,199,12.0
5:26 a.m.,2167,200,12.0
6:25 p.m.,2168,52,10.0
9:09 a.m.,2169,123,9.0
1:19 p.m.,2170,201,15.0
1:18 p.m.,2171,125,6.0
9:56 a.m.,2172,54,17.0
9:45 a.m.,2173,4,22.0
7:39 p.m.,2174,5,14.0
1:40 p.m.,2175,8,13.0
7:10 p.m.,2176,202,27.0
11:32 a.m.,2177,203,12.0
5:00 p.m.,2178,60,9.0
4:09 p.m.,2179,6,16.0
1:14 p.m.,2180,142,20.0
9:05 a.m.,2181,7,13.0
5:03 p.m.,2182,135,6.0
10:27 a.m.,2183,204,13.0
10:56 a.m.,2184,205,12.0
11:50 a.m.,2185,61,16.0
3:19 p.m.,2186,138,7.0
1:30 p.m.,2187,206,14.0
3:21 p.m.,2188,207,11.0
2:01 p.m.,2189,140,7.0
5:42 p.m.,2190,208,15.0
1:14 p.m.,2191,142,20.0
8:03 p.m.,2192,209,12.0
9:38 p.m.,2193,143,6.0
2:46 p.m.,2194,18,15.0
5:34 p.m.,2195,105,24.0
3:25 p.m.,2196,118,7.0
10:29 a.m.,2197,145,9.0
,2198,1,
8:43 p.m.,2199,146,6.0
,2200,1,
7:58 p.m.,2201,210,13.0
12:09 p.m.,2202,211,26.0
7:51 a.m.,2203,23,15.0
9:29 a.m.,2204,45,17.0
7:53 p.m.,2205,147,8.0
6:35 p.m.,2206,212,5.0
7:36 p.m.,2207,213,13.0
9:49 p.m.,2208,151,7.0
6:34 p.m.,2209,214,15.0
10:45 a.m.,2210,153,7.0
3:04 p.m.,2211,27,21.0
4:23 p.m.,2212,215,15.0
2:52 p.m.,2213,156,9.0
4:17 p.m.,2214,216,13.0
,2215,1,
,2216,1,
,2217,1,
,2218,1,
10:04 a.m.,2219,29,13.0
11:44 a.m.,2220,30,14.0
9:13 a.m.,2221,86,19.0
,2222,1,
4:59 p.m.,2223,217,15.0
8:45 a.m.,2224,218,11.0
,2225,1,
,2226,1,
8:02 a.m.,2227,219,10.0
2:02 p.m.,2228,164,8.0
9:11 p.m.,2229,165,8.0
4:24 p.m.,2230,166,7.0
7:10 p.m.,2231,202,27.0
12:12 p.m.,2232,220,5.0
3:36 p.m.,2233,94,13.0
5:34 p.m.,2234,105,24.0
11:07 a.m.,2235,168,7.0
1:43 p.m.,2236,33,15.0
11:00 a.m.,2237,169,8.0
12:09 p.m.,2238,211,26.0
3:01 p.m.,2239,171,6.0
10:10 a.m.,2240,172,6.0
6:43 p.m.,2241,36,14.0
7:57 a.m.,2242,173,6.0
4:56 p.m.,2243,37,12.0
6:09 p.m.,2244,175,6.0
2:27 p.m.,2245,17,15.0
11:06 a.m.,2246,15,21.0
5:26 p.m.,2247,221,14.0
6:17 p.m.,2248,222,5.0
12:48 p.m.,2249,180,7.0
7:32 a.m.,2250,181,6.0
6:36 p.m.,2251,149,19.0
6:19 a.m.,2252,40,15.0
11:12 a.m.,2253,41,14.0
3:14 p.m.,2254,39,14.0
9:22 a.m.,2255,42,15.0
9:14 a.m.,2256,43,12.0
10:24 p.m.,2257,311,2.0
9:44 a.m.,2258,271,3.0
10:28 p.m.,2259,242,3.0
6:55 a.m.,2260,312,2.0
6:23 p.m.,2261,313,2.0
9:08 a.m.,2262,314,2.0
9:29 a.m.,2263,45,17.0
7:37 p.m.,2264,55,7.0
1:11 p.m.,2265,53,12.0
3:59 p.m.,2266,315,2.0
1:07 p.m.,2267,316,2.0
8:50 a.m.,2268,59,8.0
4:57 p.m.,2269,270,3.0
10:58 a.m.,2270,98,7.0
11:50 a.m.,2271,61,16.0
7:59 a.m.,2272,102,7.0
3:13 p.m.,2273,34,19.0
7:35 a.m.,2274,317,2.0
2:40 p.m.,2275,318,2.0
3:07 p.m.,2276,248,3.0
5:27 p.m.,2277,319,2.0
1:08 p.m.,2278,320,2.0
7:43 p.m.,2279,74,10.0
10:43 a.m.,2280,75,12.0
8:46 p.m.,2281,273,3.0
2:21 p.m.,2282,104,7.0
2:39 p.m.,2283,66,7.0
3:26 p.m.,2284,249,4.0
10:29 a.m.,2285,145,9.0
7:25 p.m.,2286,69,7.0
8:38 p.m.,2287,70,8.0
3:04 p.m.,2288,27,21.0
12:02 a.m.,2289,272,3.0
12:02 p.m.,2290,250,3.0
7:49 a.m.,2291,72,8.0
9:26 a.m.,2292,73,8.0
7:43 p.m.,2293,74,10.0
6:34 p.m.,2294,214,15.0
9:47 p.m.,2295,78,7.0
2:58 p.m.,2296,79,6.0
4:20 p.m.,2297,80,8.0
4:06 p.m.,2298,157,3.0
12:19 a.m.,2299,321,2.0
12:01 a.m.,2300,322,2.0
11:35 p.m.,2301,84,7.0
9:45 a.m.,2302,4,22.0
11:33 a.m.,2303,85,7.0
3:40 p.m.,2304,323,2.0
5:21 a.m.,2305,324,2.0
6:56 p.m.,2306,325,2.0
9:11 p.m.,2307,165,8.0
3:36 p.m.,2308,94,13.0
5:39 p.m.,2309,95,6.0
11:04 a.m.,2310,96,9.0
1:42 p.m.,2311,97,7.0
2:49 p.m.,2312,99,9.0
6:30 p.m.,2313,101,7.0
6:11 p.m.,2314,103,7.0
3:12 p.m.,2315,110,7.0
5:34 p.m.,2316,105,24.0
12:37 p.m.,2317,106,7.0
6:33 p.m.,2318,182,3.0
6:09 a.m.,2319,274,3.0
10:52 a.m.,2320,109,9.0
9:32 a.m.,2321,0,8.0
9:28 a.m.,2322,2,13.0
11:58 a.m.,2323,195,13.0
10:30 p.m. (Estimated),2324,223,4.0
7:25 p.m. (Estimated runway),2325,224,3.0
12:21 a.m. (Estimated),2326,230,5.0
5:17 p.m.,2327,117,14.0
6:35 a.m. (Estimated runway),2328,225,3.0
6:28 p.m.,2329,76,13.0
9:45 a.m.,2330,4,22.0
7:39 p.m.,2331,5,14.0
1:27 p.m.,2332,13,13.0
4:09 p.m.,2333,6,16.0
9:05 a.m.,2334,7,13.0
5:05 p.m.,2335,226,9.0
11:01 a.m.,2336,9,8.0
11:56 a.m.,2337,10,10.0
8:06 a.m.,2338,11,9.0
3:20 p.m. (runway),2339,227,3.0
7:40 a.m.,2340,16,11.0
2:50 p.m.,2341,3,15.0
1:15 p.m.,2342,228,9.0
11:06 a.m.,2343,15,21.0
2:27 p.m.,2344,17,15.0
2:46 p.m.,2345,18,15.0
10:36 a.m.,2346,20,9.0
8:53 p.m.,2347,21,11.0
3:16 p.m.,2348,22,15.0
12:09 p.m.,2349,211,26.0
7:51 a.m.,2350,23,15.0
9:31 a.m.,2351,24,8.0
6:38 p.m.,2352,231,9.0
9:53 p.m.,2353,26,10.0
4:23 p.m.,2354,215,15.0
5:42 a.m. (Estimated runway),2355,232,4.0
12:01 a.m. (Estimated runway),2356,233,5.0
11:49 p.m. (Estimated runway),2357,234,4.0
11:35 p.m. (Estimated runway),2358,235,4.0
10:04 a.m.,2359,29,13.0
11:44 a.m.,2360,30,14.0
5:42 p.m.,2361,208,15.0
3:29 p.m. (Estimated runway),2362,328,1.0
3:43 p.m.,2363,31,11.0
5:43 p.m.,2364,32,11.0
11:06 a.m.,2365,15,21.0
1:43 p.m.,2366,33,15.0
3:13 p.m.,2367,34,19.0
6:43 p.m.,2368,36,14.0
6:15 p.m.,2369,38,11.0
3:14 p.m.,2370,39,14.0
5:38 p.m.,2371,241,9.0
12:50 p.m.,2372,28,9.0
6:36 p.m.,2373,149,19.0
6:19 a.m.,2374,40,15.0
11:12 a.m.,2375,41,14.0
